Plat Number,Plat Name,Section/Township/Range,Volume,First Page,Last Page,Plat Type
883250,UPLAKE TEN CONDO,1112604,282,038,042,C
796775,STAR LAKE HILLS,0342204,121,060,061,
720530,REDONDO HIGHLANDS NO. 04,0062104,088,009,000,
411610,LAKE WASH SHORE LANDS SUPL B11-A UNREC,0212504,902,317,000,
262430,FRAMONTS ADD TO BELLEVUE,0112405,105,090,091,
566510,MORRISON ADD NO. 02,0082604,053,003,000,
860035,1310 EAST UNION LOFTS CONDO,1322504,176,079,082,C
566210,MORRISON ADD,0082604,052,059,000,
286390,GRAND AVENUE CONDO,3082204,022,066,067,C
159205,CIMARRON HEIGHTS CONDO,3312604,082,064,067,C
029305,ASHFORD AT VISTA PARK CONDO,4222406,244,059,064,C
778800,SIERRA GLEN,0332405,095,041,000,
155420,CHERRY LANE ADD,0152304,048,021,000,
921070,WEDGEWOOD CONDO,2342304,029,018,037,C
029090,ASHBURY CONDO,4132503,161,088,095,C
442660,LOVELL ADD NO. 03,0212604,049,025,000,
515320,MARINE VIEW ESTATES ADD,0062104,044,059,060,
667292,PARKWOOD ESTATES DIV NO. 02 (DUVALL),0192607,135,003,004,
175370,CORGIAT ADD TO GEORGETOWN,0282404,012,016,000,
744270,ROSS MANOR CONDO,4312504,242,087,096,C
720241,REDMOND TOWN CENTER BSP 2ND AMD TO 5B,0112505,207,071,074,
068795,BELLRIDGE TOWNHOUSES CONDO,1082104,099,093,096,C
791400,SPENCER68 BSP,0112604,265,082,084,
252531,FERNWOOD ESTATES DIV NO. 02,0272206,111,015,016,
918780,WASHINGTON STREET TOWNHOMES PH 02 CONDO,1042404,182,083,088,C
635200,OLD COLONY CONDO,4322504,106,050,056,C
915000,WALNUT HILLS-BSP REF CONDO,3112505,101,098,100,C
306614,HAMPTON EAST CONDO,2292205,180,073,082,C
618140,NORTHLAKE RIDGE,0152104,219,081,086,
034500,AYER AND WALKERS ADD,0342504,004,073,000,
604100,NETTLETON COMMONS AMENDED & RESTATED CONDO,2082505,260,043,046,C
114001,BROOKLAKE MANOR DIV NO. 02,0292104,113,074,076,
926520,WEST CASCADE ESTATES,0112505,108,003,004,
865158,TIMBERLINE PARK,0172506,128,015,017,
388300,KIRK-WOOD EAST CONDO,3052505,071,027,029,C
329861,HIGHLAND MEADOWS DIV NO. 02,0222105,107,025,026,
075200,BENTONS 2ND ADD TO CHELSEA,0282604,031,037,000,
720540,REDONDO ON THE HIGHWAY,0322204,030,039,000,
255050,FIR LANE ADD,0172604,047,068,000,
358250,INGLEWOOD RIDGE,0332506,112,097,098,
746590,RUNNERS ADD,0142403,018,067,000,
894150,VIEWPOINT SOUTH,0302506,101,045,000,
742022,ROSE HILL WOODS NO. 03,0042505,162,017,019,
541525,MEADOW VALLEY CONDO,3192105,155,080,082,C
077680,BERRY FARM THE,0192607,178,079,080,
545420,MERCER VISTA ADD,0242404,067,001,000,
020790,ANDERSON ACRES,0162106,274,071,076,
254082,FINN HILL,0242604,253,066,069,
133087,CANTERBURY SQUARE 1ST AMENDMENT CONDO,3102605,185,096,102,C
549520,MEYERS ADD TO EASTGATE,0142405,063,065,000,
387630,KINGSGATE HIGHLANDS DIV NO. 04,0212605,082,095,096,
606763,NEWPORT CORPORATE CENTER BSP,0092405,244,062,071,
082300,BIRD & ESRYS LAKE WASHINGTON ADD,0042404,017,025,000,
170490,COLUMBIA HEIGHTS,0222404,010,049,000,
068595,BELLEVUE STAR CONDO,2052405,153,033,034,C
222670,ECHO LAKE HOMESITES ADD,0062604,054,088,000,
211090,DRUMLINS THE ADD,0012603,057,002,000,
062411,BEAR CREEK COUNTRY CLUB DIV NO. 02,0202606,126,036,048,
328480,HIGH SCHOOL 2ND ADD TO AUBURN,0132104,020,073,000,
393990,KRENZLERS 1ST ADD TO AUBURN,0182105,047,063,000,
197400,DENNY PARK HEIGHTS NO. 04,0252604,069,045,000,
894627,VILLAS AT MONDAVIO THE PH 6 CONDO,4352605,276,099,104,C
427060,LEO DEL VISTA ADD,0052304,053,027,000,
634500,O FARRELLS BRIDLE TRAILS,0152505,082,097,098,
383088,KENT SHIRES AMENDED CONDO,4202205,081,070,073,C
812127,SUNRISE AT THE LAKE 1ST AMENDMENT CONDO,2192604,269,072,077,C
029369,ASPEN GROVE CONDO,1292205,205,030,042,C
238760,ETHIERS ADD ASSESSORS PLAT OF,0322605,068,037,000,
267400,GABLES THE CONDO,4292504,075,085,089,C
894445,VILLAGE AT 330TH THE CONDO,3162104,120,080,085,C
519460,MARY ELLEN PARK ADD,0272304,075,016,017,
770197,SHADOW WOOD PH 01 CONDO,2292605,100,001,012,C
543030,MEDOHART ADD,0032504,023,010,000,
796090,STANFORD COURT,0302505,113,041,000,
421960,LAURELHURST PH 01,0152305,227,069,078,
769710,SETZERS ADD,0332604,040,045,000,
872974,2200 CONDO,4302504,223,021,040,C
548730,MERRYWOOD NO. 02,0332605,071,051,000,
638512,OLYMPIC PEAK ESTATES,0062205,223,021,024,
235700,ENSO AMENDMENT CONDO,4302504,274,029,000,C
311060,HARBOR LIGHTS THE CONDO,2082505,004,041,044,C
894870,VISTA HEIGHTS AT LAKELAND-BSP CONDO,3312105,201,026,031,C
803270,STONES C P EXT OF EDGEWATER ADD,0182504,009,063,000,
765910,SEATTLE HOMESTEAD ASSN 2ND ADD,0092404,005,070,000,
362571,ISLAND POINT NO. 04,0362404,096,099,000,
919795,WATERSTONE,0162404,186,045,046,
771460,SHANNON CONDO,3292504,002,071,086,C
196920,DENNY FUHRMAN TR W BLK 44 UNREC,0172504,902,305,000,
437850,LIVERS ADD DIV NO. 02,0362403,054,013,000,
516500,MARQ THE CONDO,3292504,196,043,057,C
693060,PUGET SOUND SUMMER ASSEMBLY UNREC,0072303,902,218,000,
329573,HIGHLAND CRESTE,0322605,170,024,027,
184160,CRESTVIEW TRACTS DIV NO. 03,0322205,074,009,000,
333300,HILLMAN CITY DIV NO. 06,0272404,011,023,000,
370590,JERSEY SUMMER HOMES ADD,0072604,021,096,000,
541610,MEADOWS AT ENUMCLAW PHASE 01 THE,0262006,184,099,104,
797320,STATE ADD TO SEATTLE NO. 05,0062304,017,079,000,
951350,WOODGLEN TOWNHOUSES CONDO,4042604,047,026,029,C
423380,LAWSON PLACE,0212105,257,008,010,
793900,SPRING VISTA ADD,0172105,074,090,000,
929085,WESTCHESTER HEIGHTS 1ST AMENDMENT,0332606,146,051,052,
890620,VIEW GARDENS NO. 02,0322305,067,038,000,
547980,MERRILLS A M ADD,0082504,018,087,000,
362110,ISLAND COURT CONDO,4122404,021,037,038,C
256994,514 WARD STREET CONDO,2302504,151,058,061,C
002470,ACCESS IND PARK BLDG B CONDO,2252204,190,075,077,C
957312,WRENWOOD NO. 05,0242604,090,005,000,
401740,LAKE FOREST HILLS ADD,0032604,065,045,000,
947400,WINDERMERE VISTA CONDO,4102504,100,081,085,C
421450,LAUREL COURT CONDO,4102504,116,083,087,C
204540,DIXONS LAKE PARK 1ST ADD,0012304,024,009,000,
379345,KASTEEL CONDO,1112503,249,049,052,C
330405,HIGHLANDS IN KIRKLAND THE PH 03 CONDO,3042505,149,048,053,C
232900,EMBASSY SUITES HOTEL/CABOT PLAZA I BSP,0112405,144,085,087,
434630,LINDER ADD,0212404,031,032,000,
206350,DON KOLL BUSINESS PARK,0232505,097,015,016,
329867,HIGHLAND PARC TOWNHOMES CONDO,1222506,152,075,077,C
855740,TALBOT HEIGHTS ADD,0192305,048,080,000,
894421,VILLA MARINA AMENDED CONDO,4132505,028,048,049,C
926925,WEST HILL COURT PH 01 CONDO,4172104,079,060,063,C
571000,MOUNTAIN VISTA ADD,0302505,055,058,000,
504230,MAGNOLIA VISTA ADD,0232503,033,050,000,
712730,RAINIER ADD TO ENUMCLAW,0242006,009,022,000,
611460,NORMANDY PARK ESTATES NO. 02,0302304,054,046,000,
277010,GILMANOR CONDO,2142503,018,073,076,C
970295,SPS-TIME AIR INC UNREC,0012414,998,033,000,
240680,EVANSTON SQUARE CONDO,3312604,169,076,081,C
279800,GLENN DAWN ADD,0192405,067,014,015,
503300,MAGNOLIA CIRCLE PH 06 CONDO,2352407,268,096,099,C
083220,BITTER LAKE VILLAGE MRGD PH I&II CONDO,3192604,038,055,056,C
178961,COUNTRY VIEW ESTATES II,0172205,181,029,030,
259200,FOREST GLEN,0032604,083,094,000,
869133,TROSSACHS DIV NO. 04 THE,0012406,179,045,058,
872825,2700 FOURTH AVENUE 1ST AMENDMENT CONDO,3302504,059,038,041,C
714740,RANCHO VISTA DIV NO. 01,0342304,054,023,000,
262170,FOXBORO,0092506,111,038,039,
257180,FLEMINGS FIRST ADD,0302104,060,093,000,
191730,DAVIS FIRST ADD TO ENUMCLAW,0242006,021,068,000,
360900,IRELAND CONDO,2172504,094,042,045,C
246870,FAIRWAY GREENS 2ND  AMD CONDO,3262305,036,071,072,C
565260,MORNINGSIDE HEIGHTS ADD,0332604,021,007,000,
638990,ONE CARILLON POINT 1ST AMENDMENT CONDO,2172505,107,028,029,C
937400,WHITMAN COURT,0152305,273,019,025,
278480,GLEN VALE,0322605,091,089,000,
188764,DALPAY DIV NO. 1,0042305,201,026,028,
660000,PACIFIC COAST ADD,0272504,019,079,000,
211050,DROTNINGS HANS 1ST TO BELLEVUE,0022405,063,054,000,
723730,RESERVE THE,0262205,211,048,055,
413942,LAKEMONT DIV NO. 03-A,0242405,157,019,033,
226030,EDGECLIFFE,0252504,096,067,068,
179625,COVINGTON HEIGHTS,0322206,122,090,092,
176600,COSMOPOLITAN THE CONDO,1312504,229,082,099,C
921120,WEDGEWOOD PLAZA CONDO,1332604,156,019,021,C
229720,ELDORADO 3616 CONDO,3142503,008,087,092,C
259565,FOREST HILLS ESTATES II,0342204,163,013,021,
701560,QUEEN ANNE WEST CONDO,3242503,011,084,085,C
327490,HIDDEN CREEK VILLAGE(0005) CONDO,1212604,045,042,047,C
932431,WESTWOOD HOMES NO. 02,0132103,092,061,000,
131320,CAMERAY PH 02 CONDO,4342506,176,050,057,C
543782,MELODY PARK DIV NO. 03,0262006,109,084,000,
187400,CURTIS ADD TO EAST TACOMA,0332104,004,045,000,
809141,SUN MEADOWS DIV NO. 02,0332205,130,061,062,
132170,CAMPUS HIGHLANDS DIV NO. 01,0192104,144,051,058,
083800,BIXBYS 1ST ADD TO SEATTLE,0112403,026,018,000,
531810,MC GILVRAS J J 3RD ADD REPLAT,0222504,006,034,000,
692820,PUGET DRIVE CONDO,3202305,018,001,002,C
363025,ISSAQUAH HIGHLANDS WEST 45,0272406,235,015,022,
172450,COMMONS NO. O2 THE,0062604,111,036,037,
031860,AUTUMN PLACE PHASE II CONDO,1072304,058,089,092,C
802955,STONE CASTLE,0052305,200,059,061,
957792,WYNCREST DIVISION III,0022104,277,083,088,
422125,LAURELS DIV 1 THE,0032406,203,045,051,
756600,SATOMI PH 03 CONDO,1232405,181,027,037,C
935800,WHITE & MANNINGS ADD,0132403,003,008,000,
405471,LAKE OF THE WOODS EAST PH 02,0222606,180,024,028,
071400,BELVEDERE TERRACE,0112504,040,039,000,
920247,WEA SOUTHCENTER LLC BSIP,0232304,249,077,084,
184080,CRESTVIEW SHORECLUB ADD,0112103,056,066,000,
768990,SEGALE LOT A BSIP,0352304,261,059,060,
412750,LAKE WILDERNESS VILLA PH 02 CONDO,1212204,142,032,037,C
957802,WYNGALE'S 3RD ADD,0042404,247,001,007,
029310,ASHFORD PARK PH 09 CONDO,1012505,130,024,027,C
298880,HADDOCK R L ADD TO EARLINGTON,0132304,038,004,000,
184275,CRESTWOOD PARK LOT 05 & 06 CORRECTED,0012505,107,041,000,
208270,DOROTHY MARIE ADD,0082604,049,005,000,
722850,RENTON HILL ADD,0332504,008,068,000,
275930,GILBO'S 3RD ADD,0012603,057,042,000,
813800,SUNSET VILLA ADD,0052205,081,014,016,
721542,REMINGTON DIV NO. 03,0052106,157,089,099,
863710,THRESHOLD I,0292305,164,008,012,
770810,SHALOM PH 02 CONDO,1292604,071,093,095,C
350510,HUGHES ADD TO W S,0102403,008,095,000,
028110,ARROWHEAD POINT ADD,0142604,032,011,000,
744800,ROTHSCHILD CONDO,4292504,075,030,031,C
214200,EAGLERIDGE ESTATES  PH. 02 CONDO,2202305,015,084,000,C
753985,SANDBURG CREST,0252604,100,055,056,
813550,SUNSET RIDGE OF BELLEVUE PH 01 CONDO,2102405,118,035,041,C
949820,WITTS 2ND ADD,0362603,015,068,000,
731180,RIDGEVIEW CONDO,2062504,097,025,027,C
803000,STONEBROOK CONDO,4062605,107,071,076,C
240870,EVERGREEN 121 WAY MEDICAL CONDO,2282605,284,016,020,C
147352,CENTER VILLAGE NO. 03 PH 03 CONDO,1162406,086,095,098,C
253950,FINE ADD,0162404,057,066,067,
865120,TIMBERLAND NO. 07,0192405,073,090,091,
722928,RENTON PLACE DIV 2,0192305,185,029,031,
387490,KINGSBURY HEIGHTS ADD,0262403,015,100,000,
064580,BEL-GLEN ADD,0292505,061,090,000,
223750,ECKMANN'S 1ST ADD,0292604,045,020,000,
956070,WOODVIEW NO. 03,0092405,060,009,000,
402110,LAKE FOREST PARK REPLAT POR BLK 09,0102604,021,091,000,
567750,MOSS BAY CREST CONDO,3042505,145,077,078,C
291970,GREENWOOD PARK 2ND ADD,0012503,017,056,000,
812350,SUNRISE PARK DIV NO. 01,0042406,076,089,000,
177001,COTTAGE BROOK DIV B,0182606,089,045,046,
302260,HALEKULANI CONDO,2112403,090,055,056,C
505710,MALIK RIDGE,0272205,265,015,017,
132715,CANAL STATION NORTH CONDO,4112503,250,001,015,C
355830,IDVS 2 CONDO,3052404,187,014,025,C
279010,GLENEAGLES TOWNHOMES AMEND 01 CONDO,4292504,027,016,000,C
953360,WOODMERE ADD NO. 02,0292505,050,055,000,
066200,BELLA ORIZZONTE ADD,0032604,061,002,000,
400300,LAKE DELL ADD,0342504,004,081,000,
252090,FERN HILL ADD TO RAINIER BEACH,0022304,013,055,000,
326115,HERON GLEN PH 02 CONDO,4292305,121,099,101,C
947590,WINDSONG ARBOR PH 02 CONDO,4052205,138,069,072,C
383097,KENT STATION DIV 01,0242204,233,072,075,
382330,KENNYDALE BEACH CONDO,4312405,155,009,010,C
436320,LITTLE BEND,0282205,166,071,072,
242730,EVERSHIRE THE CONDO,4172604,003,065,000,C
065600,BELL AND DENNYS 2ND ADD,0312504,001,077,000,
443320,LOWELL COURT CONDO,1082604,170,047,050,C
445876,LUNA CONDO,2182504,186,004,006,C
639128,150 MEYDENBAUER 1ST AMENDMENT CONDO,3322505,232,025,030,C
720589,REDWOOD HIGH POINT CONDO,3242403,222,047,053,C
721280,REGENTWOOD PH A CONDO,1182605,109,032,042,C
020091,AMBERWOOD II,0142305,240,071,073,
326118,HERON WATCH CONDO,2112403,159,064,068,C
608100,NICHOLAS CONDO,3052605,067,073,076,C
508968,MAPLE GLENN PH 03 CONDO,1192605,108,001,005,C
413694,"LAKELAND DIV NO. 14, PH 01",0312105,177,026,028,
387680,KINGSWOOD,0162605,087,028,029,
116504,BROWNSTONE AT ISS HIGHLANDS PH 13 CONDO,1272406,282,077,080,C
917050,WARNERS 1ST ADD,0332605,071,018,000,
328810,HIGH WOODLANDS ADD THE,0162605,076,006,007,
742410,ROSE VISTA NO. 02,0042505,083,070,000,
866317,TOTEM CREST,0212605,138,094,095,
327575,HIDDEN HILLS NO. 01,0252505,082,028,000,
763740,SEAHURST PARK NO. 02,0242303,048,038,000,
390017,KIRKLAND VIEW CONDO,3052505,277,094,096,C
919420,WATER GARDENS PH 05 4TH AMEND CONDO,2332206,207,012,023,C
012450,ALEXANDERS ON THE LAKE,0172406,134,035,037,
872720,21 CHERRY CONDO,3332504,062,052,055,C
952410,WOODLAND PARK BOULEVARD TRS,0312604,019,073,000,
127800,BUTTE MEADOWS,0362104,240,036,039,
027410,ARMSCREST NO. 06,0192205,081,079,000,
378650,KAMIAKIN HEIGHTS,0212605,149,008,009,
570170,MOUNT CLARE ESTATES,0252605,111,001,005,
731800,RIGBY VIOLA ADD,0342304,056,077,000,
024850,"APPLE ORCHARD,THE CONDO",4032405,016,079,085,C
143385,CASCARA AT THE VILLAGES PH 08 CONDO,1342606,272,084,086,C
132780,CANDLEWOOD CONDO,4192304,015,034,035,C
308900,HANNONS HALF-ACRES ADD,0232103,016,028,000,
154200,CHELSEA COURTE II 1ST AMENDMENT CONDO,1282605,277,050,051,C
335950,HILLMANS DIV OF GREEN LAKE ADD,0082504,009,070,000,
131110,CAMELOT DIV B,0032104,070,047,000,
302820,HALL JOAN C ACRE TRS UNREC,0172304,902,099,000,
500970,MADISON ARBOR CONDO,4282504,074,075,076,C
866990,TRAMONTI AT LAKE UNION CONDO,3172504,202,073,077,C
173610,CONELL,0302605,089,049,000,
743680,ROSEWOOD LANE,0302104,204,043,045,
042550,BALCHS ALBERT PRESIDENT PARK NO. 12,0092305,061,096,000,
111720,BROADHURST,0232506,149,084,091,
769850,SEVENTY-O-ONE CONDO,3022504,021,060,065,C
365800,JAMES SUBDIV,0302105,162,085,086,
098340,BOULEVARD THE CONDO,2082505,222,094,100,C
269549,GARDEN GROVE CONDO,1282605,091,046,050,C
390492,KLAHANIE DIV NO. 03,0142406,134,095,102,
358523,INLAND PARK NO. 08,0092505,086,009,000,
372080,JOHNS ADD,0202504,007,095,000,
354770,HYDE PARK CONDO,2042305,128,079,084,C
346190,HORIZON WEST CORR PLAT,0022505,111,081,082,
268860,GALLERY CONDO,4052505,199,021,023,C
752715,SAMMAMISH WATERWAY PH 01 CONDO,1112505,067,098,103,C
433140,LINDE & HILL PARK NO. 03,0182304,045,060,000,
318210,HAWTHORNE HOMES DIV NO. 02,0102504,043,037,000,
662400,PANTHER LAKE TERRACE DIV NO. 01,0042205,082,045,000,
004610,ADAMS LAKE WASHINGTON TRS,0182405,011,080,000,
357010,INDIAN CREEK ESTATES,0212507,131,023,024,
028010,ARROWHEAD CREEK,0142604,108,033,000,
666925,PARKVIEW HOMES,0052305,223,098,100,
510445,MAPLE RIDGE ESTATES,0222305,134,009,016,
375463,JUANITA COVE 1ST AMENDMENT CONDO,1312605,094,046,049,C
336390,HILLMANS LAKE FRONT ADD DIV NO. 04,0062504,010,088,000,
185440,CROSSROADS VILLAGE 1ST AMENDMENT CONDO,4262505,063,012,020,C
124930,BURKE ST TOWNHOUSES CONDO,4182504,094,018,028,C
038000,BALATON CONDO,3042604,194,091,099,C
529620,MC COYS ADD TO DES MOINES,0082204,004,067,000,
864500,TIFFANY ESTATES CORRECTION PLAT,0352605,119,024,025,
055810,BARTONIA ADD,0182604,037,033,000,
414770,LAKEVIEW LANE AMENDMENT TO PH II CONDO,3082505,277,070,072,C
745995,RUBICON CONDO,1212604,061,043,045,C
890762,VIEW HAVEN DIV D,0302505,098,076,077,
780433,615 EAST PIKE ST AMENDMENT CONDO,2322504,277,068,069,C
926620,WEST CROCKETT CONDO,4232503,016,071,072,C
721280,REGENTWOOD CONDO,1182605,109,020,031,C
681787,PLAZA ON STATE-BSP CONDO,2082505,128,097,101,C
422300,LAURELWOOD WEST,0042104,079,066,067,
220700,EASTGATE ADD DIV P,0102405,059,099,000,
934540,WHEELERS WESTERN ADD,0112403,001,179,000,
034830,B DIVISION NO. 02 CONDO,4302604,011,001,005,C
603000,NESS JOHN T ADD,0172304,065,022,000,
295300,GUINN CREST NO. 02,0082205,080,015,000,
304320,HALLS ADD TO SEATTLE,0282504,002,086,000,
329595,HIGHLAND ESTATES SOUTH,0282205,239,058,062,
253980,FINI 1ST AMENDMENT CONDO,4012503,248,070,070,C
327618,HIGATE,0052305,113,044,046,
947795,WINDWOOD VILLAGE AT RIVERTRAIL PH 10 CONDO,1022505,158,095,099,C
417870,LANCASTER RIDGE,0042406,142,007,008,
504150,MAGNOLIA VILLAGE PH 02 CONDO,1232406,273,002,004,C
762875,SEABOARD BUILDING CONDO,1312504,173,022,029,C
880590,UNION CITY ADD,0212504,001,039,000,
398120,LAKE AT WINTERWOOD THE,0312206,142,049,052,
213170,DUVALL PLAT OF DIV NO. 03,0132606,019,099,000,
934760,WHISPERING PINE LANE,0052305,190,047,049,
067750,BELLEVUE HIGHLANDS CONDO,4222505,018,077,085,C
255930,FIRST AND BROAD BLDG CONDO,2312504,170,051,061,C
045160,BALLANTRAE SQUARE CONDO,1162405,037,088,094,C
559190,MONTERE PH IV CONDO,3082406,177,094,096,C
529120,MC CORMICKS ADD TO BELLEVUE,0292505,050,067,000,
412940,LAKEHAVEN ADD,0162104,052,063,064,
115410,BROOKSIDE TO LAKE FOREST PARK UNREC,0102604,902,045,000,
329580,HIGHLAND DRIVE CONDO,2302504,073,015,016,C
430320,LIBERTY DIV 03 ADD,0362403,023,047,000,
216180,EAST MADISON CONDOS CONDO,4282504,027,017,026,C
664070,PARK THE,0132606,132,095,096,
769660,SERENIDAD SOUTH NO. 02,0032104,088,060,000,
567010,MORROWS ADD,0362603,021,041,000,
083300,BITTERLAKE VISTA CONDO,3192604,100,097,102,C
287340,GREEN ACRES SOUTH,0352105,087,085,086,
073920,BENSON HIGHLANDS,0202205,185,039,042,
950510,WOMACKS SPANISH VILLAS UNREC,0022303,902,286,000,
216320,EAST OLIVE STREET CONDO,1332504,244,065,067,C
124150,BURKE-FARRARS KIRKLAND DIV NO. 20,0092505,021,043,000,
524180,MAYES ADD,0352404,027,043,000,
262176,FOXWOOD DIV NO. 02,0252205,178,043,048,
427960,LESLIE ESTATES,0032405,117,099,100,
126240,BURNS ROSE HILL ADD DIV NO. 01,0092505,070,024,000,
635990,OLIN CREST ADD,0062605,047,077,000,
432730,LINDA WOOD NO. 03,0342304,061,010,000,
785211,SNOQUALMIE RIDGE PLAT 6 PARCEL M,0262407,192,032,036,
247285,FAIRWINDS - BSP CONDO,3132403,115,029,030,C
713820,RAINIER TRAILS DIV NO. 01,0262006,160,068,074,
794125,SPRINGFIELD,0222505,132,060,061,
072000,BEL-VISTA ADD,0292505,048,069,000,
367740,JEFFERSON HEIGHTS DIV NO. 01,0212404,023,021,000,
570860,MOUNTAIN VIEW RANCHETTES,0102104,079,010,000,
720570,REDONDO VIEW ESTATES NO. 01,0052104,067,080,000,
398770,LAKE BOREN SUBDIV UNREC,0282405,902,129,000,
957850,WYNSTONE EAST,0192104,261,036,042,
541570,MEADOW WOOD,0222505,096,018,000,
058640,BAY VISTA BUILDING 7TH AMENDMENT CONDO,2312504,250,020,000,C
954265,WOODRIDGE GARDENS CONDO,1092405,114,033,036,C
563590,MORGAN COURT PH II CONDO,4322305,172,066,072,C
225390,EDEN'S GLEN,0272506,204,074,076,
324300,HENDRICKSONS HEIGHTS NO. 01,0142305,062,002,000,
128800,CALEDON,0032305,205,063,065,
390509,KLAHANIE DIV NO. 20,0132406,157,077,081,
856550,TARRINGTON PLACE,0092406,266,001,006,
416760,LAKOTA PALISADES DIV NO. 01,0122103,067,063,000,
221250,EASTRIDGE MANOR NO. 02,0052105,070,030,000,
780404,62ND STREET TOWNHOMES CONDO,3082505,238,001,004,C
162660,CLIFFORDS ADD TO CITY OF KENT,0192205,092,007,000,
554400,MILLS-KENDALL SUBURBAN ESTATES CONDO,3092606,123,098,000,C
253902,55 WILLIAMS CONDO,2172305,187,077,081,C
174280,CONNERS LAKE VIEW PARK ADD,0072305,072,031,000,
609860,NOBLE LONG PLAT,0182605,235,049,052,
808095,SUMMIT AT RIVERVIEW PH 02 CONDO,3102204,176,015,022,C
741950,ROSE HAVEN PARK,0322605,067,069,000,
415233,LAKEWEST CONDO,4192504,089,012,022,C
783180,SMITHS REPLAT BLK 1 STEEL PLANT,0252403,017,023,000,
178660,COUNTRY CLUB HOME TRS UNREC,0252303,902,069,000,
177570,COTTAGE LAKE RANCHETTES NO. 03,0182606,060,011,000,
202870,DIBBLES F D 1ST ADD TO BALLARD,0012503,005,018,000,
956050,WOODVIEW NO. 02,0042405,060,096,097,
765590,SEATTLE BITTER LAKE ACRE TRS,0182604,013,002,000,
247341,FAIRWOOD PARK DIV NO. 12,0262305,092,099,100,
941260,WILDWOOD COURT ADD,0152304,072,095,000,
116504,BROWNSTONE AT ISS HIGHLANDS PH 20-21 CONDO,1272406,284,052,056,C
370500,JERRY'S PLACE,0032205,207,050,054,
896590,VUETOPIA DIV NO. 04,0132103,087,046,000,
002350,ACADEMY HILL,0362605,097,020,021,
373180,JOHNSONS ANDREW J ADD,0232404,019,038,000,
362998,ISSAQUAH HIGHLANDS DIV 84 & 85,0242406,218,099,104,
375610,JUANITA HEIGHTS DIV NO. 03,0322605,054,055,000,
138730,CARLYLE,0172605,085,073,074,
889857,VICTORIA GARDENS TOWNHOMES 1ST AMD CONDO,1282406,278,036,037,C
279920,GLENNIS PARK ADD,0302304,053,025,000,
885050,VALENTINE TERRACE CONDO,1082404,251,073,075,C
934630,WHISPER RIDGE,0032505,168,074,075,
198820,DENNYS D T HOME ADD,0302504,003,115,000,
261990,FOX HILL PLAZA (0005) CONDO,2332504,056,075,076,C
792370,SPIRITWOOD NO. 04,0022405,066,098,000,
661530,PALM VISTA CONDO,1112403,006,088,090,C
799500,STELLINA CONDO,3042404,200,010,017,C
605460,NEW COLONIAL LANE CONDO,2052405,006,001,004,C
425580,LEHAN ADD,0162304,044,040,000,
285860,GRAHAM ACRE TRS UNREC,0022303,902,095,000,
439890,LONE FIR CONDO,3212604,040,048,050,C
411210,LAKE WASHINGTON HOME ADD,0232404,017,027,000,
178880,COUNTRY LANE DIV NO. 04,0072104,062,005,000,
816790,SYLVIA,0202205,195,073,074,
720234,REDMOND RIDGE DIV 10,0032506,215,060,077,
670040,PEDERSON PLACE DIV NO. 02,0082205,154,034,035,
752497,SAMMAMISH BLUFFS PH I CONDO,4182406,039,018,025,C
159920,CITYVIEW CONDO,3052605,132,034,037,C
231360,"ELLIOTT, THE CONDO",1252503,130,083,088,C
386740,KING ADD,0022403,040,047,000,
362983,ISSAQUAH HIGHLANDS DIV 14,0232406,183,042,047,
238520,ESTATES AT HIDDEN CREEK,0102305,188,063,064,
915760,WALTERS SOUND VIEW DIV NO. 01,0242603,035,028,000,
790538,SPARKMAN & MC LEAN NO. 03-DIV NO. 02,0192605,089,063,065,
606160,NEWCOMB E L ADD,0072105,052,091,000,
173680,CONIFER CREST ADD,0032405,073,064,065,
045770,BALLARD FOUR SEASONS CONDO,1112503,217,016,019,C
933420,WHALER'S VILLAGE ESTATES PH 2 CONDO,2172204,036,064,070,C
882590,UNIVERSITY SCENIC ADD,0092504,014,035,000,
269841,GARDEN VILLAGE NO. 02 PH 04 CONDO,4092406,101,084,088,C
133087,CANTERBURY SQUARE CONDO,3102605,130,037,042,C
957780,WYMORE ADD,0112403,010,050,000,
889600,VERSAILLES CONDO,4292504,036,073,076,C
794215,SQUIRE ESTATES DIV NO. 02,0192206,084,018,019,
926850,WEST HARLEY CONDO,3112503,101,023,000,C
107200,BRIAR HILLS,0142305,100,058,000,
115090,BROOKSHIRE RIDGE,0152406,212,001,003,
256998,50TH STREET 2ND AMENDMENT CONDO,3082504,194,067,000,C
612240,NORMANDY VISTA DIV NO. 03,0052204,049,035,000,
816330,SYCAMORE KNOLL ADD,0032306,079,092,093,
379600,KAUFMANS ADD,0042404,001,221,000,
025515,ARBORA COURT CONDO,3092504,289,061,066,C
920240,WAYPOINT CONDO,2112503,221,048,050,C
782760,SMITH REPLAT,0102604,093,026,000,
799995,STERLING COURT,0092105,252,016,018,
638998,ONE LAKE BELLEVUE 1ST AMENDMENT CONDO,3282505,228,070,070,C
