the_geom,OBJECTID,Placement,Corral,Owner,Landmark,AddressNumber,StreetName,YearInstalled,Month Installed,LocationX,LocationY,created_user,created_date,last_edited_user,last_edited_date,Rack Type,GlobalID,Status,NumberOfRacks,NumberOfSpaces
POINT (-90.075092612636 29.930625409),296,,,,,,,,,3679377.4719169699,522449.82759147999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{B65247E4-6828-4861-9298-2B421CC06E0F},,,
POINT (-90.063989610374 29.949967412973),32,,,,,,,,,3682816.2406299701,529522.06147848,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{DFFE10F2-307D-4763-8CED-56FF87385A07},,,
POINT (-90.097671620527 29.977502418271),113,,,,,,,,,3672042.1247110502,539418.25198788999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{D5728402-9665-4A05-BA40-C0FD63EFC545},,,
POINT (-90.069934611878 29.95217541352),53,,,,,,,,,3680924.7765651299,530304.16490114003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{FE285A5C-42B2-4CEA-9405-FE00DE93494C},,,
POINT (-90.038613604085 29.962952416903),350,,,,,,,,,3690798.7272896301,534333.78348231001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{82257B8A-F099-4F09-806F-1FBBCC943E66},,,
POINT (-90.067552611142 29.940511411672),80,,,,,,,,,3681725.92555338,526071.03491597995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{4662D631-42FA-4BA6-911F-5A4D8DABB8A7},,,
POINT (-90.102821620638 29.939776410153),245,,,,,,,,,3670559.03581372,525682.09048389003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{7C9D4F48-7EDC-414C-AE17-5A07DD80984B},,,
POINT (-90.096280621258 29.995555422309),306,,,,,,,,,3672411.6203631298,545987.78674906003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{A2398885-FC93-4AE6-A2CD-E8CABC8681B5},,,
POINT (-90.062318610251 29.9652014169),308,,,,,,,,,3683283.9499963801,535067.57007247,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{E21213FD-F329-4275-8842-14DE05D3C392},,,
POINT (-90.104600621023 29.935086409161),327,,,,,,,,,3670013.9063265501,523970.58570482,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{FEAEE35E-3DE7-47D9-89F6-4695C00A0F92},,,
POINT (-90.084130615675 29.936921410269),152,,,,,,,,,3676489.8779546302,524707.96054240002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{A435170F-2A93-4BF2-BAC6-63DF369F83D9},,,
POINT (-90.064503609938 29.950386413428),11,,,,,,,,,3682651.7845940599,529672.62252906,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{9B360B44-DFC0-45CA-B1A4-F7006B5ACCB5},,,
POINT (-90.068942611147 29.946546412367),26,,,,,,,,,3681261.49472372,528260.71951297997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{3DD3D2F2-3E0F-4D0A-B31C-37FDA87DC38B},,,
POINT (-90.068565610887 29.946705412129),211,,,,,,,,,3681380.2457985599,528319.85522148001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{CB8BB87E-FBDD-4369-9928-5C0BCE04DE07},,,
POINT (-90.074596612562 29.947712412958),87,,,,,,,,,3679466.3149151402,528665.00643406995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{60B5E888-B355-4FF3-98E6-E96211CCCE73},,,
POINT (-90.073490112918 29.939094210394),392,,,,,,,,,3679851.1766782301,525534.96545005997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{CD018B11-DE1D-40FA-BCCD-503F7F262A0F},,,
POINT (-90.071184612115 29.954336414244),39,,,,,,,,,3680520.2901693899,531085.62199965003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{AA242AA9-45E6-45E1-94D2-717527282B5B},,,
POINT (-90.038458604034 29.962938416684),349,,,,,,,,,3690847.8623619699,534329.24707407004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{9373866C-FA9D-4B42-9F7F-B06DFC754319},,,
POINT (-90.097073619887 29.976249418099),98,,,,,,,,,3672236.3585745501,538964.65446989005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{3DEDC404-0908-4D98-AF7A-C08DE7E4071D},,,
POINT (-90.099717621216 29.974446417309),102,,,,,,,,,3671406.35596947,538299.99175723002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{77BF33CB-2068-470C-B046-C84B51499F9A},,,
POINT (-90.07926561509 29.963052416097),365,,,,,,,,,3677926.6903697299,534226.98940455995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{9556A014-5599-4E8D-9302-159148BB4732},,,
POINT (-90.065295610215 29.947744412537),127,,,,,,,,,3682411.61381455,528709.11855054996,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{CD9192B0-70BF-411B-B961-BCCCD5E7F6DF},,,
POINT (-90.063182610299 29.9563214149),78,,,,,,,,,3683046.1820992199,531835.44038190006,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{559F3D4A-993B-424A-B2E7-4E965C95DB5F},,,
POINT (-90.071688612808 29.95013041329),57,,,,,,,,,3680377.53487746,529554.40787046996,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{C3C036EC-E536-456A-ACB2-1C2F3CC68D73},,,
POINT (-90.071999612132 29.94851641286),122,,,,,,,,,3680285.5111113801,528966.41396773001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{9126E527-5253-4631-959F-5355D46F13BF},,,
POINT (-90.086148615024 29.924112407117),225,,,,,,,,,3675901.4486853001,520043.18115806999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{A6B2E611-BFD2-4DB2-B182-821E32B46459},,,
POINT (-90.099838621018 29.975918418302),358,,,,,,,,,3671362.2858476299,538834.85617307003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{D759E42A-74A3-4961-9D39-34F10B474E12},,,
POINT (-90.063205610161 29.956386415104),321,,,,,,,,,3683038.6371668,531858.99610907002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{60DA54AE-4ACA-441B-B946-3C603555C94C},,,
POINT (-90.076882613431 29.936825410295),345,,,,,,,,,3678785.79790346,524698.15019455994,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{53F49D6F-1D11-4EBE-87B5-266C752CE235},,,
POINT (-90.097294720593 29.973356417663),394,,,,,,,,,3672177.7087574801,537911.89213973004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{701ACF91-F310-480B-B071-6F6C9AFD5CC4},,,
POINT (-90.062664610338 29.950526413466),248,,,,,,,,,3683233.5757533,529729.98494713998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{60A41819-C676-46CC-9483-2300846E3F9B},,,
POINT (-90.092314619463 29.974557418113),1,,,,,,,,,3673749.66821197,538365.66452614998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{8D42223D-C3F2-4FB3-B73E-C291B6608562},,,
POINT (-90.106542621625 29.935059408818),332,,,,,,,,,3669398.9416772099,523954.17694496998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{476C9B2E-B8F7-4D62-AB54-8A981B95D743},,,
POINT (-90.068470611539 29.952505414204),47,,,,,,,,,3681387.0486064702,530429.27980839997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{F3275D0E-584B-4318-93A6-B62B52C6352A},,,
POINT (-90.105416620907 29.9352124092),336,,,,,,,,,3669754.9721331298,524013.63351898,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{2FA1F1C2-2EB4-4DD1-A1A5-A294EB772376},,,
POINT (-90.079881613792 29.939454411019),157,,,,,,,,,3677825.5166875599,525643.74771281006,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{6D5ECB9C-33E1-4D99-91E0-58204A280470},,,
POINT (-90.087233615741 29.92350740657),189,,,,,,,,,3675560.1629505502,519819.44210424001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{B4680F1F-AD04-4EBF-935F-4B8B267D6A34},,,
POINT (-90.074495913529 29.963324315969),408,,,,,,,,,3679435.8349892199,534342.42257264,,,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,Post and Loop,{89F94188-1E62-4E49-A97B-72EC24D06238},,,
POINT (-90.067516611144 29.946359412599),219,,,,,,,,,3681713.8346982999,528197.70553139003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{D5BBE2F0-F6B0-466C-92CB-942ACF2C943B},,,
POINT (-90.107775622787 29.93483740899),180,,,,,,,,,3669009.28956939,523869.27061871998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{1E75B21D-95AD-4E66-8130-9E1E50EE3248},,,
POINT (-90.038036604433 29.966143417645),341,,,,,,,,,3690968.3050344698,535496.21160364,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{734F1A3E-71D8-450F-B11C-C730283BEC1D},,,
POINT (-90.133338629356 29.943485409556),250,,,,,,,,,3660880.0174421398,526928.32125914004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{96406C24-B2A0-4A29-BB47-CC7DF2DD03A4},,,
POINT (-90.080774614086 29.926956407795),285,,,,,,,,,3677592.3790304698,521095.92938063998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{042251D1-2E62-4762-93BA-80B8EFE8A0EC},,,
POINT (-90.075016612477 29.939340410713),373,,,,,,,,,3679366.7419515601,525619.18050471996,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{5D403250-0162-49FD-AB57-C88A53327D35},,,
POINT (-90.053855609337 29.998109424368),175,,,,,,,,,3685829.9052063101,547063.98243131,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{1FFEF375-866C-4E28-8672-D931AFF7CBB0},,,
POINT (-90.063751609252 29.915125405981),260,,,,,,,,,3683031.9892142098,516853.10518914001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{254FE9CF-DB19-4534-ABD4-EC48414BFEE1},,,
POINT (-90.078697614193 29.952207413116),145,,,,,,,,,3678149.71748272,530285.31093623,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{43B9C296-2E49-4651-8BAF-405224B0CC3C},,,
POINT (-90.070286611758 29.945991412088),207,,,,,,,,,3680838.0982608101,528054.20713073004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{58814238-B4F2-4B54-BD19-03E634CCA713},,,
POINT (-90.076920613534 29.936974410121),346,,,,,,,,,3678773.16866364,524752.19995521998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{80D40424-60D5-4CB0-A59B-1CBDE079EB8E},,,
POINT (-90.066490611347 29.951672414042),71,,,,,,,,,3682017.3908497202,530133.29713264003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{8A3C2644-413F-444F-A964-CB9FA4E1A57A},,,
POINT (-90.068583611096 29.946715412238),228,,,,,,,,,3681374.5053244699,528323.42870514002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{A03B54A9-D17A-4597-88FA-E0916BB0C24A},,,
POINT (-90.087070614987 29.918890406166),304,,,,,,,,,3675630.05487114,518141.09703572001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{27EAFE0F-A741-4FFA-8090-009B185F3189},,,
POINT (-90.073088612616 29.955633414461),35,,,,,,,,,3679912.1867268099,531550.62303814001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{C131B610-29F4-48A6-AA72-C7A4C0818CAE},,,
POINT (-89.932908579055 30.041882437834),366,,,,,,,,,3723917.05475363,563429.06518665003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{17BFAE4D-4635-4F8F-8EA3-ABEDD01F8FDA},,,
POINT (-90.083499616411 29.969952417541),83,,,,,,,,,3676558.7095098798,536721.44373323,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{0F828426-B03B-40E2-A4EC-F10B5D4C0F1B},,,
POINT (-90.073904612624 29.947646412609),85,,,,,,,,,3679685.7203162201,528643.41428564,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{00E86FCD-3E4E-4CA5-BBE6-8C4A34EA40FB},,,
POINT (-90.073625613116 29.950440413486),95,,,,,,,,,3679762.9038888798,529660.38666114002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{CA00504F-6BBE-4C39-B7B3-885FA8DD2075},,,
POINT (-90.069700611956 29.949564413276),198,,,,,,,,,3681009.3466059701,529355.52670656005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{B50A3465-BA05-4CFB-B243-C44E84419D85},,,
POINT (-90.091623616311 29.926114407357),167,,,,,,,,,3674159.3311065598,520752.34607830999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{18CEFA96-7A84-4680-B5D6-5E80E1368A55},,,
POINT (-90.076260613357 29.955331413952),130,,,,,,,,,3678908.96629231,531429.77124572999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{9BF74A80-40F8-4636-951E-538E5E9E4E8D},,,
POINT (-90.074826613676 29.948162412553),88,,,,,,,,,3679391.6812061402,528827.84272256005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{FC15684C-1693-4907-906C-5F43DDBE3CA4},,,
POINT (-90.093708617245 29.924501407241),368,,,,,,,,,3673505.2572834599,520158.65008722001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{A5060190-D1E8-47C2-A9E5-03706D424A4A},,,
POINT (-90.06658861002 29.917973406105),247,,,,,,,,,3682121.8299452998,517878.79080180998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{CB9B9277-47D7-44BB-A9B9-D5989D49E5A3},,,
POINT (-90.106537621158 29.935087408826),299,,,,,,,,,3669400.4164117998,523964.37574347999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{C62C989D-45A9-4778-8352-EBBD4A964E2B},,,
POINT (-90.052254608719 29.977302419333),354,,,,,,,,,3686421.2432624698,539503.42865480005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{E79F7465-7F59-4405-B7CF-CDB5CDCD595C},,,
POINT (-89.950522584343 30.059662440812),302,,,,,,,,,3718266.3869211399,569826.86571122997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{318F9966-8908-45A1-856E-4C0CB491033C},,,
POINT (-90.075150412175 29.927567407885),395,,,,,,,,,3679371.3751443899,521337.62804422999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{0BF8EB46-21AD-446C-B4FC-DF7B17DC5C6F},,,
POINT (-90.113744624128 29.961994014406),380,,,,,,,,,3667013.67610656,533724.27354646998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{84E8F047-BEAE-4718-8680-25DE1E812EDF},,,
POINT (-90.068810611668 29.953216414416),21,,,,,,,,,3681276.5297986399,530686.63723332004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{BCCCE03D-7D42-4733-A3F6-90D5A036FB28},,,
POINT (-90.076738052915 29.952488642385),423,Sidewalk,No,City,City Hall,1300,Perdido Street,2012,,3678769.1194591401,530394.37600680999,Esri_Anonymous,11/30/2016 09:25:50 PM +0000,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,Post and Loop,{1F1EF357-4F09-4A9A-A9CF-D5226312DC6B},,7,14
POINT (-90.051214607241 29.964841416789),227,,,,,,,,,3686801.19328997,534975.82977039996,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{7D635DBF-AF2A-40C1-A324-D657505D963D},,,
POINT (-90.073486613222 29.948817412869),117,,,,,,,,,3679813.4100214699,529070.68803740002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{C821B5F8-EAE6-4020-9303-53CEBB497655},,,
POINT (-90.077375614778 29.959104414925),143,,,,,,,,,3678540.8574484698,532797.9030239,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{E5574E56-9255-440A-95D7-5A6FFFC4F199},,,
POINT (-90.071690612259 29.953594414221),212,,,,,,,,,3680363.0322818002,530814.03888139001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{2704B3D2-8173-4B50-8043-78A6EDD2B377},,,
POINT (-90.084686614704 29.925126407102),194,,,,,,,,,3676360.5248668799,520416.95140789001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{94FD8D17-2502-4B75-A9CB-B35C04F34616},,,
POINT (-90.101040621803 29.9738604175),235,,,,,,,,,3670989.7928262199,538082.39245488995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{C458A519-9272-4549-8D0D-536967D0B3C7},,,
POINT (-90.092939619264 29.971911417402),315,,,,,,,,,3673562.21287821,537401.33410573006,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{DA4BC127-8932-42EC-A152-70082EAD3B6A},,,
POINT (-90.116924623255 29.92131440573),184,,,,,,,,,3666163.8149453802,518920.92749705998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{45511F79-2518-4195-B211-8F485367BA6B},,,
POINT (-90.072110612638 29.943660411409),65,,,,,,,,,3680269.7962477999,527200.20785448002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{6C87480A-FD3A-4D95-8962-6F075464D7CF},,,
POINT (-90.069398611598 29.953156414128),45,,,,,,,,,3681090.5738057201,530662.76457763999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{DCC9E79E-8BDE-4C73-8133-D5BBCE925222},,,
POINT (-90.098321620346 29.976412711869),99,,,City,,,,,,3671840.6520168898,539016.39419580996,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{9B359439-8D7B-46BF-A8E1-C280B59E1068},,,
POINT (-90.073491613205 29.948929412861),118,,,,,,,,,3679811.3788575502,529111.39792973001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{475470ED-753A-4752-9202-6C4295BD845E},,,
POINT (-90.095910719106 29.94147191048),388,,,,,,,,,3672741.0918170498,526322.20764197002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{76315162-2E9E-4A5A-B385-B6116C11EA5E},,,
POINT (-90.070110612471 29.954106413716),323,,,,,,,,,3680861.30228263,531005.73305180995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{1E864F2B-E02C-41A5-B843-5B85C8D6A4D8},,,
POINT (-90.031985602685 29.9650578177),382,,,,,,,,,3692888.6502751401,535123.15657547,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{C032D9BB-8F44-44CF-A3A6-16811DFBEC4F},,,
POINT (-90.078917614227 29.941716411426),293,,,,,,,,,3678121.8153075599,526469.63451248,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{98B4712C-E638-4665-8E38-CD943FA4DE0D},,,
POINT (-90.092856619198 29.97710441855),105,,,,,,,,,3673568.0475122202,539289.99437039997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{7FB5D468-E1E4-4F85-A9BA-E3AB8326E6FB},,,
POINT (-90.055677609121 29.968278417455),208,,,,,,,,,3685374.1653041402,536209.86601621995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{AEAC76D1-5A7E-405D-8462-A8F79CEDB5AD},,,
POINT (-90.068263611082 29.94834941337),185,,,,,,,,,3681469.2833501399,528918.72967989999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{71A2AF74-D392-470A-85BD-44D0AB6E7E86},,,
POINT (-90.07122061218 29.952794414183),59,,,,,,,,,3680515.0667546401,530524.76846257003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{8A7C21CC-0819-49DE-830A-ED46ACA19620},,,
POINT (-90.085138616266 29.945571411391),156,Roadway,,,,,,,,3676136.3665225501,527849.93916655995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{87B5E976-C1BE-4CD4-8AAC-2054889B318F},,,
POINT (-90.0763466137 29.955227413829),131,,,,,,,,,3678882.1487606298,531391.65419598005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{F20F2A5D-EBAB-400B-91BC-6A0C6D515298},,,
POINT (-90.124006625079 29.922828405716),176,,,,,,,,,3663914.68263264,519447.72860882001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{BA36A612-4C33-4593-9CC8-378DFA9C7335},,,
POINT (-90.107229621325 29.935078408449),298,,,,,,,,,3669181.2813513898,523958.75698831998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{752C23D7-6DCE-4C29-8956-BCE93F5A65C6},,,
POINT (-90.069100611438 29.95348141384),24,,,,,,,,,3681183.6349713099,530781.98743631004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{02F9FE3A-493D-4B70-B60D-81C9AEB52292},,,
POINT (-90.075900612358 29.930312408919),268,,,,,,,,,3679122.8008383801,522333.20020006999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{EE2914F6-7702-4C06-B413-6B29E1F020B6},,,
POINT (-90.075561613928 29.957637414576),136,,,,,,,,,3679121.1030071401,532270.74758214003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{29B06B50-3DDD-4605-A995-1D55904AC0EE},,,
POINT (-90.061673610083 29.964430417079),106,,,,,,,,,3683491.28324313,534789.47187540005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{50E7F659-F695-4232-8F11-E1ADFE53F1AF},,,
POINT (-90.115266623407 29.920970405623),313,Sidewalk,No,,CC's,,,,,3666690.3388267201,518801.41559698002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{ADBABE18-2CB3-4FEC-B69F-24B44D056F7A},,1,2
POINT (-90.06055161052 29.970859418168),369,,,,,,,,,3683820.5683457302,537131.23982964002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{AECB1DDE-4F16-47BD-A3B6-5970A37816C0},,,
POINT (-90.075379613729 29.954391413902),92,,,,,,,,,3679191.6914486298,531091.01404923003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{A590694B-3747-4BB8-A7E3-4B4D6E51ABAD},,,
POINT (-90.05554760899 29.968417417391),319,,,,,,,,,3685414.7613515598,536260.87050739001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{AADDB41A-96FD-4A10-9538-B2CE2EE95CA2},,,
POINT (-90.070552611633 29.948832412613),291,,,,,,,,,3680742.4750924702,529086.37009264994,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{5D69CF0E-C884-46A4-A185-E233CABC60F7},,,
POINT (-90.112058621591 29.920509405693),316,,,,,,,,,3667708.30726323,518644.59570065001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{3CC6B415-D470-4E3C-B180-E0AD17BC9F21},,,
POINT (-90.056560008734 29.967467417591),396,,,,,,,,,3685098.07235238,535911.84233406,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{D4EEA218-4075-46D3-9C69-73365FFF8DF7},,,
POINT (-90.115187623432 29.920949404593),334,Sidewalk,,,CC's,,,,,3666715.4444195498,518794.04520489002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{0BC4BBC6-2192-4F34-A81F-D0B6E977ED4C},,1,2
POINT (-90.068982611213 29.946385412318),328,,,,,,,,,3681249.4734223001,528202.03426290001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{D496D16A-229C-49A1-9D8E-2C61E5A32DD1},,,
POINT (-90.050342605845 29.921669407731),263,,,,,,,,,3687253.0693547102,519280.04226439999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{D3F54195-F916-40E2-BA11-046BE9E351AC},,,
POINT (-90.062481611209 29.948408413028),30,,,,,,,,,3683300.0684024701,528960.44580381003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{7DBFE05A-FA6A-4A52-8769-A31AC44D422E},,,
POINT (-90.070563611625 29.949952413106),215,,,,,,,,,3680734.50332363,529493.60484248004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{4EA2E9E4-A93E-4976-8050-ADD0B430DFF0},,,
POINT (-90.09728402084 29.977395718722),413,,,,,,,,,3672165.2514332999,539380.77535680996,,,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,Post and Loop,{E2DED7D0-E9B6-46CF-8846-AA94C4CF78DB},,,
POINT (-90.123533625607 29.941265410028),221,,,,,,,,,3663993.7234850498,526153.69715222996,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{4B0C7F0B-92A0-417E-A37B-7FE16C677977},,,
POINT (-90.069125611733 29.94724541257),187,,,,,,,,,3681200.73729931,528514.26198489999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{7D58529D-1B39-4191-9EEB-B8D1925539A7},,,
POINT (-90.096444618558 29.92666740766),241,,,,,,,,,3672630.1186138098,520936.92116848001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{CD17D484-C2B9-4241-8699-494CF254006B},,,
POINT (-90.073968612552 29.95017541297),94,,,,,,,,,3679655.3453769698,529562.82878539001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{C9F1E687-333B-46C3-B62B-62831B37CCEC},,,
POINT (-90.108602620923 29.924532406191),326,,,,,,,,,3668787.4146850598,520119.19052047998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{BB17FB02-08F3-49EA-B9B8-F8A77D764BEE},,,
POINT (-90.073905613378 29.950464413513),254,,,,,,,,,3679674.1402868899,529668.13927031006,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{9FA84295-52BC-4009-9B11-62768DA33462},,,
POINT (-90.075375614216 29.957466414845),138,,,,,,,,,3679180.68195622,532209.21227213996,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{EE2DBEF6-8E63-4EFE-938A-F395C6D87723},,,
POINT (-90.075839613668 29.957317414322),137,,,,,,,,,3679034.35219638,532153.41743623,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{9D09F3C2-0ACD-406D-BBEE-62C3BADB9742},,,
POINT (-90.067273410955 29.947687313089),406,,,,,,,,,3681785.51664156,528681.42930147005,,,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,Post and Loop,{47E9281E-61F6-46EF-8F34-B34A168A581B},,,
POINT (-90.100137621574 29.9816284192),362,,,,,,,,,3671245.27853572,540910.21685173002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{CF725689-7547-4DF1-98AA-DF5EE8F48E8D},,,
