the_geom,OBJECTID,Zone_Code,Auth,Source,Food_Truck_Zone,Shape_Length,Shape_Area
"MULTIPOLYGON (((-89.997089006094 29.900437096379, -89.99692526209 29.900196178979, -89.996516886706 29.899909600847, -89.995892940936 29.89955235187, -89.99555557655 29.899355577416, -89.995614210428 29.899286281744, -89.995680273606 29.899175054166, -89.995681750508 29.899171943825, -89.995741239683 29.899069401991, -89.995744176751 29.899064429839, -89.995802173188 29.898966248664, -89.995855789062 29.898873649288, -89.995861669456 29.898863081594, -89.995874875702 29.898841336555, -89.995899243654 29.898798959797, -89.995914543618 29.898772350411, -89.995918949182 29.898764893079, -89.995973265604 29.898673551286, -89.995979880223 29.898661741449, -89.996021008153 29.898590893458, -89.996027615422 29.898579708797, -89.996084867643 29.898483394787, -89.996145074539 29.898380860068, -89.996205989413 29.898278957773, -89.996266920908 29.898175805113, -89.996327109664 29.89807451973, -89.99638363645 29.89797882437, -89.996443082348 29.897879407142, -89.996501077409 29.897781225644, -89.996558328714 29.897684911419, -89.996616323549 29.897586729868, -89.996677254197 29.897483577009, -89.996727899075 29.897398448314, -89.996735240428 29.897386020572, -89.996730931326 29.89727907923, -89.996706675577 29.897054409199, -89.996702224176 29.897011854855, -89.996699258081 29.896911803138, -89.996697381724 29.896891155221, -89.996675546415 29.89664650618, -89.996672402446 29.896613342117, -89.994151427354 29.896670480159, -89.995921647307 29.893571605963, -90.002039559022 29.897593319748, -90.002274625567 29.897747833226, -90.00216478974 29.900004399948, -90.001286905004 29.899961492857, -90.000952754049 29.899946856031, -90.000779939474 29.899939478696, -90.000749100576 29.899938541861, -90.000655882057 29.899934470988, -90.00053255052 29.899928845266, -90.000397022162 29.899923095807, -90.000274409223 29.899917476224, -90.000153938419 29.8999125053, -90.000029889416 29.899906871834, -89.999898666258 29.899901164606, -89.999775325419 29.899896163332, -89.99964266827 29.89989044221, -89.999500692746 29.89988400119, -89.999498541217 29.899883979368, -89.999340774994 29.899878003272, -89.999185160319 29.899872048813, -89.999045320703 29.899866879475, -89.998901577621 29.899861056856, -89.998901185367 29.899861041147, -89.998757759223 29.899855834209, -89.998625092781 29.89985073812, -89.998612212904 29.899848106389, -89.998478746975 29.899824970755, -89.998470479867 29.899823537991, -89.998468336698 29.899822890985, -89.998325969797 29.89979206437, -89.998325252277 29.899792057086, -89.998191536465 29.899758192783, -89.998190818945 29.899758185498, -89.99817640857 29.899753696712, -89.998062208433 29.899718121266, -89.998060064234 29.899717474243, -89.997900106543 29.899660838599, -89.997853815768 29.899742261324, -89.997823149062 29.899795185724, -89.997797998551 29.899838589751, -89.997741421887 29.899938036705, -89.997671631772 29.900059854031, -89.997648032416 29.900100698787, -89.997623155648 29.900143754589, -89.997597469443 29.900186628033, -89.997593123528 29.900189709254, -89.997472148976 29.900275999643, -89.997377251901 29.900343799952, -89.997131448457 29.900520338895, -89.997089006094 29.900437096379)))",18056,RS-2,Franchise,Zoning,Food Truck Franchise Zone,8925.7079869298886,3317040.2809677278
"MULTIPOLYGON (((-90.090555889388 29.93711500617, -90.090606863691 29.937184580337, -90.09035202649 29.937328467426, -90.090188921951 29.937420559587, -90.090136679563 29.937350677345, -90.090323090567 29.937245881032, -90.090555889388 29.93711500617)))",18160,B-1,Permit,Zoning,Food Truck Permitted Zone,376.13084289074823,4763.5860691810158
"MULTIPOLYGON (((-89.942229211527 30.042742050144, -89.942794976572 30.043467816617, -89.941582433642 30.046404524555, -89.941411501793 30.048007418375, -89.941474737596 30.048962704047, -89.941482498351 30.04907194197, -89.941876894031 30.052024533181, -89.94190341297 30.052223055907, -89.941063730959 30.052249467051, -89.940832428666 30.052256741568, -89.940667905951 30.050622692984, -89.940645747376 30.050623061373, -89.940621906249 30.050623457079, -89.940475325 30.049131611579, -89.940464649163 30.04902147662, -89.940352616501 30.047885692621, -89.940336904776 30.047621723363, -89.940337331977 30.047385430984, -89.940352829747 30.047150548476, -89.940370818814 30.046994457644, -89.940404865256 30.046769148138, -89.940462747824 30.046483452907, -89.940511347005 30.0462964299, -89.940602916909 30.04601671713, -89.940712341534 30.045744695103, -89.940871815768 30.045387560914, -89.941812262782 30.043439610117, -89.942128068815 30.043025954893, -89.942229211527 30.042742050144)))",18637,RO,Permit,Zoning,Food Truck Permitted Zone,7519.4214724181811,1120138.8894373572
"MULTIPOLYGON (((-89.901414937692 30.070511262169, -89.902828893331 30.068592343592, -89.902602941431 30.068199734104, -89.902507566608 30.067795823801, -89.902500021857 30.067330134593, -89.902607144483 30.066915878104, -89.902961367638 30.066466662948, -89.901730597831 30.065484263357, -89.902612851597 30.064536161206, -89.903113347185 30.064798722146, -89.903469400856 30.064937506595, -89.903841982272 30.065025940142, -89.904180708239 30.065050586825, -89.904448779673 30.065041462765, -89.904997630156 30.064908538687, -89.905296029984 30.064713603112, -89.904952723413 30.064347054534, -89.90568321098 30.06350711275, -89.905175585542 30.063080000806, -89.903980309309 30.061608506703, -89.903622459825 30.060879484022, -89.903537590798 30.060018672087, -89.903493548517 30.059728071513, -89.903190344162 30.05937776283, -89.902796339484 30.059076140443, -89.902411550876 30.058903524741, -89.901956451592 30.058839110599, -89.901501067933 30.058794459628, -89.901172039604 30.058701677436, -89.900833799222 30.058479886415, -89.900576296679 30.058140042654, -89.900489268144 30.057871488438, -89.90050617093 30.057465356871, -89.900578677217 30.057259381623, -89.901309889627 30.057358426788, -89.903162204221 30.055885815814, -89.903989852599 30.054329190558, -89.904260635634 30.054404829495, -89.904413870946 30.053969589066, -89.906636132853 30.053311160916, -89.906696752253 30.05272005326, -89.905701744023 30.050515284659, -89.906335640459 30.05034254709, -89.9068350169 30.050347956552, -89.907179067725 30.050438650104, -89.907512396073 30.050616023894, -89.907764223637 30.050800593295, -89.90809676302 30.051033303413, -89.9085035776 30.05115629575, -89.90891231431 30.051200077409, -89.909165282543 30.051194391523, -89.909462372598 30.051142947383, -89.909919530307 30.050950233656, -89.910322620923 30.050670134327, -89.910505367576 30.050600952461, -89.910851225074 30.050565327515, -89.911187154988 30.050561047996, -89.911513377752 30.050627650247, -89.91182910113 30.050765465017, -89.912072132061 30.050957663254, -89.912375902909 30.051269114365, -89.912883997356 30.051938375725, -89.913085483078 30.051830031729, -89.91341497331 30.051667555982, -89.913678996338 30.051607149423, -89.914016054356 30.051579156113, -89.914578871843 30.051569407296, -89.914612104852 30.051566501902, -89.914772605464 30.051561355628, -89.914934367142 30.051523049583, -89.91520201082 30.05143002821, -89.915412054391 30.051331226381, -89.915336965661 30.05183194903, -89.915990285047 30.052015839431, -89.916198263511 30.052450857478, -89.916803639275 30.052004995589, -89.91821223969 30.051982667523, -89.918217446355 30.052005581425, -89.918342644216 30.052538880432, -89.918416213429 30.052979157071, -89.918412437356 30.053245176448, -89.918676373608 30.053302325616, -89.918770169892 30.053542580477, -89.918946143433 30.053839580084, -89.919187038024 30.05407265256, -89.919618623296 30.054234032299, -89.919882682245 30.054338273019, -89.920461000777 30.054685823034, -89.920617607073 30.054844252268, -89.920832985703 30.055316812303, -89.920883446823 30.055492492084, -89.920858065642 30.055833563359, -89.921035924322 30.05593974998, -89.92292785786 30.05747532457, -89.923415232766 30.05787124455, -89.923776724719 30.058377713455, -89.924249043137 30.058699912324, -89.924307635 30.058744714832, -89.924339552495 30.058775512723, -89.924365893241 30.058804537627, -89.924386493102 30.058835843299, -89.924408967323 30.058876676684, -89.924425303643 30.058910382684, -89.924436039019 30.058954739109, -89.924443638097 30.059009358202, -89.924443946795 30.059055979569, -89.9244376957 30.059101177432, -89.924427816249 30.05913920348, -89.924421716659 30.059164143458, -89.92440384195 30.059198176441, -89.924380228738 30.059238353558, -89.924352549108 30.059278427627, -89.924336961469 30.059295577332, -89.924318329978 30.059316080535, -89.923935253971 30.059737589782, -89.922900713082 30.060875909308, -89.92284030226 30.060942373689, -89.922779280152 30.061009518091, -89.922719412776 30.061075388256, -89.922639024022 30.061163838796, -89.922584867017 30.061223429204, -89.922427288421 30.061413244526, -89.922391924183 30.061474754884, -89.922361561047 30.061538190921, -89.922337630565 30.061604198632, -89.922320867117 30.06167153089, -89.922307729478 30.06176701627, -89.922308899917 30.061897176813, -89.922364729998 30.063040397007, -89.922625992146 30.063038349329, -89.922514654729 30.063161402551, -89.919992587019 30.066019310976, -89.919809666728 30.066267286645, -89.919439886441 30.066221917823, -89.919346702151 30.066160417947, -89.91923273335 30.066115367131, -89.919110550862 30.066092227021, -89.919060541854 30.066107328424, -89.918983434419 30.066193986761, -89.918871067083 30.066314638574, -89.918700972864 30.066381560841, -89.918660527326 30.066446785123, -89.918633287129 30.066583990077, -89.918545947554 30.066667273116, -89.918369231071 30.066699749916, -89.918171614522 30.066700891391, -89.917873689813 30.066641142608, -89.917507431666 30.066495582392, -89.917415080819 30.066375481469, -89.916939984271 30.066102420901, -89.916754385456 30.065869598642, -89.916671047626 30.06572725135, -89.916555207891 30.06548039598, -89.916428197041 30.065352356375, -89.916139600398 30.065193019606, -89.915783629261 30.064936019232, -89.915667369789 30.064718891386, -89.915535158336 30.064345190691, -89.915357991595 30.064186875469, -89.91503558254 30.06396014036, -89.914723722646 30.063658924609, -89.914624591987 30.06340468485, -89.914696570894 30.063123241562, -89.914824239504 30.062982648257, -89.915092074476 30.062933970777, -89.915226775345 30.062854639143, -89.915371623447 30.062617809231, -89.915714118137 30.062432431102, -89.915012248614 30.061323331987, -89.914493090845 30.061260335035, -89.913947562191 30.061106472735, -89.913458733944 30.06091214182, -89.91247434116 30.061993793035, -89.912263475416 30.061871378643, -89.911365147121 30.061461900919, -89.910444185973 30.061032585114, -89.909685094743 30.060669630785, -89.908293085968 30.062342219182, -89.907636865818 30.063130897987, -89.90710528472 30.063770018225, -89.907078542458 30.065859725673, -89.9070762204 30.066298150631, -89.907419101349 30.066695458351, -89.907672737813 30.067143185675, -89.907940627709 30.067810379162, -89.907947987206 30.068345849396, -89.907869257793 30.068931947637, -89.907752659451 30.069291966475, -89.907635603975 30.069462576653, -89.90753308566 30.069612027148, -89.907121503605 30.069872087707, -89.906671835622 30.069976874506, -89.906211415353 30.07000420079, -89.905418136006 30.069982712804, -89.905210749652 30.069948151491, -89.903554044108 30.071488913958, -89.902166766499 30.070887584937, -89.901414937692 30.070511262169), (-89.912456877066 30.052463144507, -89.912022101352 30.054189579327, -89.912737808192 30.055486360538, -89.913195798957 30.056290344376, -89.914093806177 30.056275790304, -89.913814699419 30.054341939672, -89.913690958092 30.05354173211, -89.91363206987 30.053292910481, -89.913561595505 30.053080400437, -89.913339601471 30.052575614684, -89.91307244519 30.052245828678, -89.912456877066 30.052463144507), (-89.909559554063 30.057673356676, -89.910980682314 30.058384975927, -89.910557127082 30.059155727916, -89.910147353606 30.059791018912, -89.911007476921 30.060162447285, -89.911495803386 30.059228251674, -89.911805955114 30.058484290757, -89.91195503389 30.058061539162, -89.911531360227 30.057677637417, -89.911607967864 30.057293638624, -89.911231037596 30.057289569676, -89.909929460813 30.056398087211, -89.909514321041 30.056303023849, -89.909313644831 30.056685854448, -89.909559554063 30.057673356676)))",17671,RS-1,Franchise,Zoning,Food Truck Franchise Zone,40994.677353566913,27351943.287314989
"MULTIPOLYGON (((-90.030358522174 30.009259893771, -90.030581454187 30.00917332372, -90.030851454421 30.009068474336, -90.03111279669 30.008966664072, -90.031233049158 30.00891945813, -90.031306269827 30.008891687322, -90.031449935833 30.008835596657, -90.031619596316 30.008769136454, -90.03163611579 30.008763068122, -90.031823891194 30.008690515399, -90.032015926648 30.008615523401, -90.032212295068 30.008538699125, -90.032428275512 30.008445188634, -90.032472549986 30.00842808326, -90.03262391074 30.008369606987, -90.032815937847 30.008295239892, -90.032870812009 30.008273276856, -90.032986304591 30.008229409256, -90.033169663681 30.008158705679, -90.033336432371 30.008093464302, -90.03343789783 30.008054994751, -90.033471413357 30.008042286717, -90.033504620112 30.008029487208, -90.033555955859 30.008009516252, -90.033697373392 30.007954500765, -90.033894448346 30.007878305311, -90.034033465101 30.007824368288, -90.034054711712 30.007816124128, -90.03423663371 30.007745405795, -90.034323269045 30.007711254338, -90.034418547318 30.007675311469, -90.034586741802 30.007610707828, -90.034611280871 30.007601573985, -90.034725337409 30.0075576889, -90.034785254055 30.007534526132, -90.034963558089 30.007465645938, -90.035156308158 30.00739065644, -90.035391648802 30.00729920865, -90.035423415421 30.007287026922, -90.035572834353 30.007229730804, -90.035798781539 30.007142565483, -90.035868753033 30.007115657846, -90.036017504728 30.007058453896, -90.036216741214 30.006981651952, -90.036454961226 30.006889605402, -90.036685256235 30.006799355192, -90.036929962309 30.006705496848, -90.037134844169 30.006636250205, -90.037313880551 30.006566123579, -90.037337692709 30.006557606415, -90.037459686579 30.00651067271, -90.037603346719 30.006454576222, -90.037740502511 30.006401541776, -90.037747404772 30.006398877766, -90.037754306998 30.006396216463, -90.037898590018 30.006340583212, -90.03803863387 30.006286325491, -90.038080673343 30.006270190505, -90.038102753649 30.006261715711, -90.038189499574 30.006228423537, -90.038333875136 30.006172331491, -90.038478253634 30.006116240219, -90.038764819709 30.006006536625, -90.038806684085 30.005990695616, -90.038958282375 30.005931549509, -90.039094718464 30.005878504781, -90.039165733794 30.005851541609, -90.03924557379 30.005821226765, -90.039384889794 30.005767584806, -90.039446942995 30.005743767871, -90.039527813286 30.005712728573, -90.039673641163 30.005655399761, -90.039717101543 30.005638606964, -90.039826674988 30.005596267669, -90.03995660713 30.005546284358, -90.040107469577 30.005488379288, -90.04024462272 30.005435341323, -90.040394767585 30.005377428878, -90.040574516649 30.00530730575, -90.040874886432 30.005185230121, -90.041071935264 30.005110274225, -90.041252386501 30.005041406651, -90.041398898304 30.004986582716, -90.041553366639 30.004927462708, -90.041723713766 30.004862245894, -90.041969830725 30.00476964167, -90.042441348116 30.004591928296, -90.042441858546 30.004591735714, -90.042441822138 30.004594548491, -90.042441785741 30.004597360366, -90.042526913823 30.005067661834, -90.04256378389 30.005271187895, -90.042587904658 30.005405200715, -90.04261474597 30.005551117072, -90.042620457605 30.005583165021, -90.042638852777 30.005686379318, -90.042669461562 30.005818579996, -90.042680780552 30.005887454845, -90.042702193214 30.006009110388, -90.042729644929 30.006165078048, -90.042753091275 30.006298291148, -90.042776980923 30.006434021279, -90.042803198806 30.006582976463, -90.042828984133 30.006729476057, -90.042853270852 30.006867462005, -90.042878512652 30.007010874258, -90.042902338005 30.007146232002, -90.042926110267 30.007281291484, -90.042949952109 30.007416746814, -90.042975742746 30.007563269865, -90.042999521891 30.0076983736, -90.043026255116 30.007850254252, -90.04305085821 30.007990029638, -90.043051973573 30.007996364253, -90.043076179783 30.008133890107, -90.043100351336 30.00827121532, -90.043124242826 30.008406956182, -90.043148376888 30.008544064478, -90.043187877709 30.008768481728, -90.043232761489 30.009023473014, -90.04328161389 30.00930025576, -90.043286955072 30.009331563813, -90.043314662319 30.009466235877, -90.043332743831 30.009567683082, -90.043364123356 30.009743284373, -90.043378288171 30.00982255444, -90.043441341701 30.010167613913, -90.04347895706 30.010369271101, -90.043492794351 30.010444462596, -90.043501775086 30.010493267914, -90.043525899413 30.010627280464, -90.04355135535 30.010769433276, -90.043567546654 30.010857719224, -90.043576851797 30.01090845937, -90.043598967903 30.011031199699, -90.043621769022 30.011156446791, -90.043632229953 30.01121409304, -90.043641883841 30.011267290641, -90.043647249485 30.011296724089, -90.043667323948 30.011410692836, -90.043691505313 30.011540329208, -90.04371565544 30.011672466228, -90.043737859756 30.011788331539, -90.043759919675 30.01191544705, -90.043784738785 30.012051341141, -90.043808904279 30.012182228702, -90.043833691197 30.01232062252, -90.043855872579 30.012438363294, -90.043876609271 30.01255671425, -90.043901445902 30.012691357993, -90.043924956998 30.012817237186, -90.04394318622 30.012926517883, -90.043965513154 30.013041520902, -90.04398755161 30.01317883937, -90.044019816204 30.013375245281, -90.044092957843 30.013823452141, -90.044115956883 30.013822426865, -90.045429893279 30.01375900411, -90.045433423402 30.013758430543, -90.045970343407 30.013731175323, -90.046123426517 30.013724545722, -90.046781375273 30.013696049726, -90.046832528421 30.014405589751, -90.046916329428 30.015404925692, -90.046979203804 30.016434306654, -90.047094428052 30.017472174454, -90.047116231039 30.017619235749, -90.047172221646 30.018668073959, -90.047235262383 30.019685080982, -90.047325784959 30.020702906564, -90.04740233234 30.021726370538, -90.047479123021 30.022755610875, -90.047487184987 30.022865688375, -90.047497598326 30.02300986301, -90.047567091939 30.023971958918, -90.047657573763 30.024981688388, -90.046391030494 30.025061009626, -90.045228704686 30.025133792948, -90.045152095289 30.024116652936, -90.045127818299 30.023680414452, -90.045118239964 30.023508302388, -90.045064211567 30.023116177392, -90.045045734806 30.022991952951, -90.04495067413 30.022998191006, -90.044009317591 30.023059963658, -90.043833776401 30.023071482086, -90.043840618448 30.023175287383, -90.043896867478 30.024028703315, -90.043910920063 30.024241914854, -90.043927273015 30.024432466172, -90.043906375489 30.024657639945, -90.043830068389 30.024994959396, -90.043762614044 30.02520402547, -90.04345295309 30.025783219977, -90.043338535712 30.026007476605, -90.043296177014 30.026223048779, -90.043329189308 30.026451880348, -90.043402778873 30.02660285348, -90.043466793313 30.026659825132, -90.04362953593 30.026871145777, -90.043956357851 30.02719050157, -90.044151676078 30.027386489679, -90.044613282789 30.027854284755, -90.044862071233 30.028088358088, -90.044960874435 30.028192705731, -90.044928754667 30.028217350493, -90.044580093901 30.02847374926, -90.044253378111 30.028702190109, -90.044079309303 30.028810044409, -90.043731535928 30.028997584059, -90.043478171438 30.029117182903, -90.043253865378 30.029215152819, -90.042885277014 30.029343011964, -90.042329362591 30.029490945934, -90.041845911668 30.029598893622, -90.041405624227 30.029707263921, -90.040810300767 30.029842282955, -90.040499948361 30.029917493187, -90.039810776339 30.03007662835, -90.038975288269 30.03027054148, -90.038523327857 30.030379298111, -90.038422919237 30.03040345929, -90.037910724774 30.030526707542, -90.037613397324 30.030598251613, -90.037520217183 30.030209167815, -90.037495455613 30.030105773256, -90.037228562972 30.029388428066, -90.034663056445 30.022501420211, -90.03461771956 30.022379704483, -90.034132865965 30.021078014858, -90.032644756601 30.016391473909, -90.03259977938 30.016249819032, -90.032518335572 30.015993309935, -90.031388603851 30.012463540423, -90.030682007536 30.010265988349, -90.030656540831 30.010186781834, -90.030358522174 30.009259893771)))",17790,RS-2,Franchise,Zoning,Food Truck Franchise Zone,27180.752792818661,31477048.928125739
"MULTIPOLYGON (((-90.063511511782 29.967111264876, -90.063791658029 29.967322734935, -90.0641370711 29.96698713516, -90.064491925191 29.967247506733, -90.064445432269 29.967290193027, -90.064433812068 29.967300707414, -90.064383681354 29.967347108265, -90.064436350683 29.967383248664, -90.064506833143 29.967430187216, -90.064583696227 29.967483437873, -90.064659873156 29.967534182699, -90.064720359282 29.967576648966, -90.064790833015 29.967624213423, -90.064833815345 29.967575242543, -90.064976853478 29.967675390685, -90.065062849414 29.967744358351, -90.065002415407 29.96781066341, -90.065277994056 29.968026929367, -90.065581764034 29.967799942463, -90.065771870724 29.967996237821, -90.065920696574 29.968149576402, -90.065833700374 29.968215626924, -90.065908291608 29.968278231749, -90.065984326903 29.968340226096, -90.065924882172 29.968385287344, -90.065994312461 29.968458470644, -90.066060928421 29.968527251006, -90.066141367304 29.968468638307, -90.066192641525 29.968501638337, -90.06625031445 29.968539700996, -90.066294466168 29.968568257512, -90.066332863261 29.968541121002, -90.066362743993 29.968562663329, -90.066516913916 29.968664546344, -90.066579714857 29.968592230196, -90.066806256327 29.96874759333, -90.066888848908 29.968802149136, -90.066965730179 29.96885414896, -90.066899449427 29.968928525869, -90.066883425935 29.968946500109, -90.067004384634 29.969029602476, -90.067200874246 29.969164596683, -90.067270408273 29.969216983064, -90.067330308349 29.969262111248, -90.067568754168 29.969425686832, -90.067505023689 29.969498592677, -90.067513905367 29.969504549794, -90.067593635819 29.96955845237, -90.067544831508 29.96961361876, -90.067464714013 29.969703491228, -90.067361289433 29.969819394232, -90.067258606431 29.969933429463, -90.067132658916 29.970070369355, -90.067115564135 29.970059578459, -90.067031581996 29.970114406196, -90.066943260868 29.970171693099, -90.066938918009 29.970174464451, -90.066934575149 29.970177235802, -90.06686144851 29.970225291122, -90.066873549836 29.970233533929, -90.067000272594 29.970318519648, -90.066931845755 29.970392251577, -90.066869935637 29.970461669482, -90.066826685321 29.970505855729, -90.066826290573 29.970506258834, -90.066780404085 29.970557702467, -90.066737324476 29.970602067163, -90.066735300106 29.970604152574, -90.066688687554 29.97065621443, -90.066586705094 29.970771505465, -90.066526956536 29.970840319675, -90.066434465907 29.970943198906, -90.066337572621 29.971053538602, -90.066279298463 29.97111924068, -90.066212291787 29.971194235492, -90.066097897187 29.971325660251, -90.066030890247 29.971400654066, -90.065921170409 29.971524359128, -90.065805279198 29.971441972269, -90.065693561371 29.971503676758, -90.065623143348 29.9715416724, -90.065627987288 29.971550117884, -90.065653709381 29.971594970816, -90.06561174147 29.971614160208, -90.065524130345 29.971654222289, -90.065492580361 29.971668649002, -90.065455120909 29.971684678874, -90.065438432314 29.971691820717, -90.065356859594 29.971726727797, -90.065341565408 29.971733247896, -90.065239213094 29.971585405444, -90.065195408373 29.971522132466, -90.065198489819 29.971518821214, -90.065211117112 29.971505253408, -90.065184364935 29.971458138504, -90.064878622412 29.971564983061, -90.064634815492 29.971108529787, -90.064513213671 29.970884883767, -90.064715963678 29.97068828897, -90.064229639278 29.970358825631, -90.064225596219 29.970353826201, -90.064554780695 29.970208699437, -90.064613256819 29.97018363273, -90.064758533523 29.970164403764, -90.064685311395 29.970050551506, -90.064831798666 29.969992576282, -90.0647999279 29.969901625989, -90.064760946954 29.969918129101, -90.064635302332 29.969974429448, -90.064593207967 29.969897753917, -90.064552499157 29.969823601723, -90.064509693422 29.969745672427, -90.06465577229 29.969663315299, -90.064630357697 29.969629313488, -90.064565408563 29.96954242004, -90.064471526185 29.969585273798, -90.064420506379 29.969532271387, -90.064354608905 29.969463497128, -90.064299344662 29.9694054536, -90.064290841743 29.969396619107, -90.064212908086 29.969314602213, -90.064145793253 29.969341460256, -90.064103508301 29.969279164212, -90.063989390208 29.969332449794, -90.06394376867 29.969250119148, -90.063860170208 29.96909945922, -90.063877077281 29.969086930684, -90.063795871506 29.968911125271, -90.06377837846 29.968875324876, -90.063723393298 29.968795402983, -90.063670522494 29.968718628582, -90.063618361858 29.968642484449, -90.063567612424 29.968568230541, -90.063515443977 29.968492712433, -90.063586257803 29.968457138801, -90.06376638864 29.968368552008, -90.063267009436 29.967846771047, -90.062767914237 29.967338491771, -90.062930956886 29.967200566152, -90.062995555672 29.967145553905, -90.063038371541 29.967109710301, -90.063228670487 29.966897759836, -90.063511511782 29.967111264876)))",18850,HMR-3,Franchise,Zoning,Food Truck Franchise Zone,6237.673954937869,1188507.0102454196
"MULTIPOLYGON (((-90.043884055291 29.95791826754, -90.042967887603 29.957813730618, -90.040474090663 29.957406436242, -90.038049055537 29.956931374065, -90.038127881759 29.953436791522, -90.038261245553 29.953363828031, -90.039209202337 29.95363660523, -90.040155060195 29.95387690528, -90.040451597945 29.953949669084, -90.041556649152 29.954212422332, -90.041758017299 29.954256605394, -90.04255773286 29.954432071783, -90.043847532569 29.954670768034, -90.044144778561 29.954713556502, -90.044417144952 29.954751149154, -90.044585806711 29.954773701318, -90.044807318112 29.954787695269, -90.04574764731 29.954870875667, -90.046693725993 29.954998105504, -90.047740642611 29.955065592771, -90.047474013103 29.958293536681, -90.047100448584 29.958271808677, -90.045303580398 29.958080225002, -90.043884055291 29.95791826754)))",18587,HI,Permit,Zoning,Food Truck Permitted Zone,8601.2328646744481,3669754.0540097454
"MULTIPOLYGON (((-90.010878729432 29.967193776976, -90.010905227571 29.967112485115, -90.011363100356 29.967215104759, -90.011338055642 29.967297156551, -90.010878729432 29.967193776976)))",18653,B-1,Permit,Zoning,Food Truck Permitted Zone,361.52943257399477,4618.4702636647689
"MULTIPOLYGON (((-90.066654356486 29.988319817854, -90.066603720657 29.987700931777, -90.066804154858 29.98769014637, -90.066929922348 29.987683378983, -90.066996711953 29.987679784709, -90.067055637961 29.987676614585, -90.067091586197 29.987674679584, -90.067108834735 29.987673595931, -90.06718859817 29.98766936218, -90.067312201625 29.987662424745, -90.067770166958 29.987638122674, -90.067874847299 29.987632567227, -90.067775703105 29.987736183592, -90.067091478258 29.988474960248, -90.066654356486 29.988319817854)))",17894,RD-3,Franchise,Zoning,Food Truck Franchise Zone,1172.3889499599093,73557.475469850731
"MULTIPOLYGON (((-90.08540179948 29.93017464744, -90.085454831879 29.930243909432, -90.085034029999 29.93048099016, -90.084981787033 29.930411730979, -90.084950034101 29.93036829586, -90.084930971814 29.93034311057, -90.084863916436 29.930253080386, -90.084661443397 29.929982194979, -90.084798239037 29.929903698355, -90.084538902211 29.929556731138, -90.08452620393 29.929539107336, -90.084384319349 29.929349597608, -90.084352533849 29.929366173844, -90.084245593806 29.929423920709, -90.084203494468 29.929368419078, -90.084164399209 29.929316877877, -90.08436967606 29.929200678169, -90.08419744532 29.928970246377, -90.084039995458 29.928759175825, -90.084256628724 29.928638033459, -90.085073425951 29.929745787823, -90.08540179948 29.93017464744)))",18170,B-1,Permit,Zoning,Food Truck Permitted Zone,1812.8172949532968,82438.879488472332
"MULTIPOLYGON (((-90.074444368263 29.991267394873, -90.075148770423 29.991517152374, -90.075582748971 29.991671024507, -90.075502666679 29.990498961107, -90.076830538483 29.990539224956, -90.07692123618 29.990538784267, -90.076917932326 29.990487492943, -90.076895827059 29.990163448909, -90.076936431691 29.990164725168, -90.077228244572 29.990174826265, -90.077247669629 29.990175497927, -90.077456773952 29.990182765716, -90.077456485162 29.990205701975, -90.077526830437 29.990208247929, -90.077732836952 29.990215839395, -90.077806052865 29.990218413484, -90.077951767572 29.990223553798, -90.078089584422 29.990228618636, -90.078237539162 29.990226904155, -90.078407762137 29.990224776565, -90.078427864051 29.990510648004, -90.078435104988 29.990620113338, -90.078447730155 29.99081527168, -90.078459107738 29.990995415061, -90.0784711485 29.991179940538, -90.078482605843 29.991353833167, -90.078495239061 29.991548366317, -90.078506696488 29.991722258934, -90.078519345529 29.991915541742, -90.078254968004 29.991923648548, -90.077987711895 29.991932351711, -90.07772548098 29.991941103167, -90.077433076558 29.991950815801, -90.07715368031 29.991840004913, -90.076998618257 29.991778512826, -90.077019819695 29.992180540763, -90.076792208603 29.992099841504, -90.076993387282 29.992469138653, -90.077178958422 29.992761784371, -90.077232489968 29.992833437243, -90.077341480368 29.993031787853, -90.077240686935 29.993015371931, -90.076865169217 29.992891435254, -90.076947802218 29.993819970266, -90.075787820704 29.993888093667, -90.074608022982 29.99394914154, -90.074526603718 29.992940770672, -90.074444368263 29.991267394873)))",18316,B-1,Permit,Zoning,Food Truck Permitted Zone,5823.1717550183057,1137876.5019823362
