ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2315585,Carrier Corporation,Carrier,OVM154-BNX,OVM154-BNX,,Oil,All,85.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM154-BNX_03282018145244_9102220,No,No
2315586,Carrier Corporation,Carrier,OVM154-RBF,OVM154-RBF,,Oil,All,85,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM154-RBF_03282018145246_4228197,No,No
2315587,Carrier Corporation,Carrier,OVM154-RF,OVM154-RF,,Oil,All,85,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM154-RF_03282018145248_7717971,No,No
2315588,Carrier Corporation,Carrier,OVL077-BF,OVL077-BF,,Oil,All,85.7,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-BF_03282018145250_5144459,No,No
2315589,Carrier Corporation,Carrier,OVL077-BNX,OVL077-BNX,,Oil,All,86.9,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-BNX_03282018145252_5810334,No,No
2315590,Carrier Corporation,Carrier,OVL077-CAR,OVL077-CAR,,Oil,All,85.9,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-CAR_03282018145255_7348260,No,No
2315591,Carrier Corporation,Carrier,OVL077-RBF,OVL077-RBF,,Oil,All,86.7,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-RBF_03282018145257_4426085,No,No
2315592,Carrier Corporation,Carrier,OVL077-RF,OVL077-RF,,Oil,All,86.6,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-RF_03282018145259_1503909,No,No
2315593,Carrier Corporation,Carrier,OVL095-BF,OVL095-BF,,Oil,All,87.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-BF_03282018145301_3913887,No,No
2315594,Carrier Corporation,Carrier,OVL095-BNX,OVL095-BNX,,Oil,All,87,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-BNX_03282018145303_4372019,No,No
2315595,Carrier Corporation,Carrier,OVL095-CAR,OVL095-CAR,,Oil,All,87.5,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-CAR_03282018145305_5386557,No,No
2315596,Carrier Corporation,Carrier,OVL095-RBF,OVL095-RBF,,Oil,All,87.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-RBF_03282018145307_0861199,No,No
2315597,Carrier Corporation,Carrier,OVL095-RF,OVL095-RF,,Oil,All,86.6,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-RF_03282018145309_3478920,No,No
2315598,Carrier Corporation,Carrier,OVL098-BF,OVL098-BF,,Oil,All,85.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-BF_03282018145311_9476948,No,No
2315599,Carrier Corporation,Carrier,OVL098-BNX,OVL098-BNX,,Oil,All,85.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-BNX_03282018145313_6554773,No,No
2315600,Carrier Corporation,Carrier,OVL098-CAR,OVL098-CAR,,Oil,All,85.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-CAR_03282018145315_0600955,No,No
2315601,Carrier Corporation,Carrier,OVL098-RBF,OVL098-RBF,,Oil,All,85,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-RBF_03282018145317_3567341,No,No
2315602,Carrier Corporation,Carrier,OVL098-RF,OVL098-RF,,Oil,All,85.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-RF_03282018145319_5453931,No,No
2315603,Carrier Corporation,Carrier,OVL112-BF,OVL112-BF,,Oil,All,86.3,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-BF_03282018145321_9500112,No,No
2315604,Carrier Corporation,Carrier,OVL112-BNX,OVL112-BNX,,Oil,All,85.9,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-BNX_03282018145323_7134344,No,No
2315605,Carrier Corporation,Carrier,OVL112-CAR,OVL112-CAR,,Oil,All,86.4,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-CAR_03282018145325_6512680,No,No
2315606,Carrier Corporation,Carrier,OVM070-BF,OVM070-BF,,Oil,All,85.2,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM070-BF_03282018145327_3986491,No,No
2315607,Carrier Corporation,Carrier,OVL112-RBF,OVL112-RBF,,Oil,All,86.5,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-RBF_03282018145327_8050607,No,No
2315608,Carrier Corporation,Carrier,OVM070-BNX,OVM070-BNX,,Oil,All,86.1,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM070-BNX_03282018145329_4411602,No,No
2315609,Carrier Corporation,Carrier,OVL112-RF,OVL112-RF,,Oil,All,86.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-RF_03282018145330_7429725,No,No
2315610,Carrier Corporation,Carrier,OVM070-CAR,OVM070-CAR,,Oil,All,86.2,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM070-CAR_03282018145332_2918669,No,No
2315611,Carrier Corporation,Carrier,OVL126-BNX,OVL126-BNX,,Oil,All,86.6,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL126-BNX_03282018145333_2140999,No,No
2315612,Carrier Corporation,Carrier,OVM070-RBF,OVM070-RBF,,Oil,All,85.1,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM070-RBF_03282018145336_4183595,No,No
2315613,Carrier Corporation,Carrier,OVL126-RBF,OVL126-RBF,,Oil,All,87.5,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL126-RBF_03282018145337_4518740,No,No
2315614,Carrier Corporation,Carrier,OVM070-RF,OVM070-RF,,Oil,All,86.4,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM070-RF_03282018145339_2515938,No,No
2315615,Carrier Corporation,Carrier,OVL126-RF,OVL126-RF,,Oil,All,86.6,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL126-RF_03282018145340_4246523,No,No
2315616,Carrier Corporation,Carrier,OVM084-BF,OVM084-BF,,Oil,All,85.1,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM084-BF_03282018145341_4751976,No,No
2315617,Carrier Corporation,Carrier,OVL154-BNX,OVL154-BNX,,Oil,All,85.5,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL154-BNX_03282018145343_3974306,No,No
2315618,Carrier Corporation,Carrier,OVM084-BNX,OVM084-BNX,,Oil,All,85.4,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM084-BNX_03282018145345_3366944,No,No
2315619,Carrier Corporation,Carrier,OVL154-RBF,OVL154-RBF,,Oil,All,86.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL154-RBF_03282018145346_0670447,No,No
2315620,Carrier Corporation,Carrier,OVM084-CAR,OVM084-CAR,,Oil,All,85.4,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM084-CAR_03282018145347_8667644,No,No
2315621,Carrier Corporation,Carrier,OVL154-RF,OVL154-RF,,Oil,All,85.8,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL154-RF_03282018145349_3953260,No,No
2315622,Carrier Corporation,Carrier,OVM084-RBF,OVM084-RBF,,Oil,All,85,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM084-RBF_03282018145350_0521999,No,No
2315624,Carrier Corporation,Carrier,OVM084-RF,OVM084-RF,,Oil,All,85.9,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM084-RF_03282018145353_1329577,No,No
2315626,Carrier Corporation,Carrier,OVM095-BF,OVM095-BF,,Oil,All,85.3,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM095-BF_03282018145357_9944544,No,No
2315628,Carrier Corporation,Carrier,OVM095-BNX,OVM095-BNX,,Oil,All,85.8,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM095-BNX_03282018145400_0195716,No,No
2315630,Carrier Corporation,Carrier,OVM095-CAR,OVM095-CAR,,Oil,All,85.2,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM095-CAR_03282018145402_3544568,No,No
2315683,Carrier Corporation,Carrier,OVM095-RBF,OVM095-RBF,,Oil,All,85.3,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM095-RBF_03282018145405_1112761,No,No
2315685,Carrier Corporation,Carrier,OVM095-RF,OVM095-RF,,Oil,All,85.8,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM095-RF_03282018145408_2443727,No,No
2315687,Carrier Corporation,Carrier,OVM112-BF,OVM112-BF,,Oil,All,85.4,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM112-BF_03282018145411_4123357,No,No
2315689,Carrier Corporation,Carrier,OVM112-BNX,OVM112-BNX,,Oil,All,85.3,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM112-BNX_03282018145414_4407547,No,No
2315691,Carrier Corporation,Carrier,OVM112-CAR,OVM112-CAR,,Oil,All,85.3,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM112-CAR_03282018145417_8562412,No,No
2315693,Carrier Corporation,Carrier,OVM112-RBF,OVM112-RBF,,Oil,All,85.3,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM112-RBF_03282018145419_3863113,No,No
2315695,Carrier Corporation,Carrier,OVM112-RF,OVM112-RF,,Oil,All,85.4,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM112-RF_03282018145422_9479457,No,No
2315697,Carrier Corporation,Carrier,OVM126-BNX,OVM126-BNX,,Oil,All,85.3,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM126-BNX_03282018145425_2587548,No,No
2315699,Carrier Corporation,Carrier,OVM126-RBF,OVM126-RBF,,Oil,All,86.1,Not Applicable,02/01/2013,03/18/2020,"United States, Canada",ES_1020846_OVM126-RBF_03282018145428_7855228,No,No
2312142,Carrier Corporation,Carrier,CARRIER,59SP5A026E14--10,,"Natural Gas,Propane Gas",All,96,Not Applicable,03/01/2015,03/06/2018,Canada,ES_1020846_59SP5A026E14--10_03062018061707_6300408,No,No
2312146,Carrier Corporation,Carrier,CARRIER,59MN7A060V17--14*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,06/20/2011,03/18/2020,"United States, Canada",ES_1020846_59MN7A060V17--14*D_03062018061821_6584418,No,No
2312158,Carrier Corporation,Carrier,CARRIER,59MN7A060V21--20*D,,"Natural Gas,Propane Gas",All,96.7,Other/Proprietary,11/07/2011,03/18/2020,"United States, Canada",ES_1020846_59MN7A060V21--20*D_03062018062105_5132433,No,No
2312170,Carrier Corporation,Carrier,CARRIER,59MN7A080V17--14*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,08/03/2011,02/09/2020,"United States, Canada",ES_1020846_59MN7A080V17--14*D_03062018062358_0800366,No,No
2312183,Carrier Corporation,Carrier,CARRIER,59MN7A100V21--22*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,11/23/2011,03/18/2020,"United States, Canada",ES_1020846_59MN7A100V21--22*D_03062018062620_4520686,No,No
2312195,Carrier Corporation,Carrier,CARRIER,59MN7A120V24--22*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,06/27/2011,02/09/2020,"United States, Canada",ES_1020846_59MN7A120V24--22*D_03062018062849_9024637,No,No
2312207,Carrier Corporation,Carrier,CARRIER,59SP5A026E14--10*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2015,03/06/2018,Canada,ES_1020846_59SP5A026E14--10*D_03062018063110_2886661,No,No
2312209,Carrier Corporation,Carrier,CARRIER,59SP5A040E14--10*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/06/2018,Canada,ES_1020846_59SP5A040E14--10*D_03062018063218_9387633,No,No
2312211,Carrier Corporation,Carrier,CARRIER,59SP5A040E17--12*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/06/2018,Canada,ES_1020846_59SP5A040E17--12*D_03062018063315_1975056,No,No
2314834,Carrier Corporation,Carrier,CARRIER,59TP6A080E21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2012,03/18/2020,"United States, Canada",ES_1020846_59TP6A080E21--20*D_03272018200541_0472568,No,No
2314868,Carrier Corporation,Carrier,CARRIER,59MN7A080V21--20*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,11/23/2011,02/09/2020,"United States, Canada",ES_1020846_59MN7A080V21--20*D_03272018202012_7085726,No,No
2314880,Carrier Corporation,Carrier,CARRIER,59TP6A080E17--16*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_59TP6A080E17--16*D_03272018202230_2438686,No,No
2314904,Carrier Corporation,Carrier,CARRIER,59TP6A060E14--12*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/18/2020,"United States, Canada",ES_1020846_59TP6A060E14--12*D_03272018203407_3999103,No,No
2314927,Carrier Corporation,Carrier,CARRIER,59TP6A040E14--10*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_59TP6A040E14--10*D_03272018203508_3540622,No,No
2314951,Carrier Corporation,Carrier,CARRIER,59TN6A120V24--22*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,02/09/2020,"United States, Canada",ES_1020846_59TN6A120V24--22*D_03272018204006_3941705,No,No
2314953,Carrier Corporation,Carrier,CARRIER,59TP6A120E24--22*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/18/2020,"United States, Canada",ES_1020846_59TP6A120E24--22*D_03272018204336_1038217,No,No
2314976,Carrier Corporation,Carrier,CARRIER,59TP6A060E17--14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_59TP6A060E17--14*D_03272018204602_0765109,No,No
2315000,Carrier Corporation,Carrier,CARRIER,59TN6A080V17--14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_59TN6A080V17--14*D_03272018204831_1855734,No,No
2315009,Carrier Corporation,Carrier,CARRIER,59TP6A100E21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2012,03/18/2020,"United States, Canada",ES_1020846_59TP6A100E21--20*D_03272018204457_7044608,No,No
2315017,Carrier Corporation,Carrier,CARRIER,59TN6A080V21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,02/09/2020,"United States, Canada",ES_1020846_59TN6A080V21--20*D_03272018205056_8007078,No,No
2315019,Carrier Corporation,Carrier,CARRIER,59TN6A100V21--22*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,02/03/2020,"United States, Canada",ES_1020846_59TN6A100V21--22*D_03272018205103_7363033,No,No
2315031,Carrier Corporation,Carrier,CARRIER,59TP6A040E17--12*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/18/2020,"United States, Canada",ES_1020846_59TP6A040E17--12*D_03272018205312_7958007,No,No
2315054,Carrier Corporation,Carrier,CARRIER,59SP5A100E21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/18/2020,"United States, Canada",ES_1020846_59SP5A100E21--20*D_03272018205557_9065888,No,No
2315066,Carrier Corporation,Carrier,CARRIER,59TN6A060V17--14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/18/2020,"United States, Canada",ES_1020846_59TN6A060V17--14*D_03272018205623_1897526,No,No
2315068,Carrier Corporation,Carrier,CARRIER,59SP5A120E24--22*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_59SP5A120E24--22*D_03272018205639_6231807,No,No
2315080,Carrier Corporation,Carrier,CARRIER,59SP5A060E17--14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/03/2020,"United States, Canada",ES_1020846_59SP5A060E17--14*D_03272018205706_0059200,No,No
2315349,Carrier Corporation,Carrier,CARRIER,59SP5A080E21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,03/18/2020,"United States, Canada",ES_1020846_59SP5A080E21--20*D_03282018140450_6143134,No,No
2315373,Carrier Corporation,Carrier,CARRIER,59SP5A080E17--16*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/18/2020,"United States, Canada",ES_1020846_59SP5A080E17--16*D_03282018140757_0891241,No,No
2315386,Carrier Corporation,Carrier,CARRIER,59SP5A040E17--12*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/18/2020,"United States, Canada",ES_1020846_59SP5A040E17--12*D_03282018140842_6950471,No,No
2315398,Carrier Corporation,Carrier,CARRIER,59SP5A060E14--12*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/18/2020,"United States, Canada",ES_1020846_59SP5A060E14--12*D_03282018141049_1210930,No,No
2315410,Carrier Corporation,Carrier,CARRIER,59SP5A026E14--10,,"Natural Gas,Propane Gas",All,96,Not Applicable,03/01/2015,03/18/2020,"United States, Canada",ES_1020846_59SP5A026E14--10_03282018141132_9286481,No,No
2315422,Carrier Corporation,Carrier,CARRIER,59SP5A026E14--10*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2015,03/18/2020,"United States, Canada",ES_1020846_59SP5A026E14--10*D_03282018141255_2471982,No,No
2315445,Carrier Corporation,Carrier,CARRIER,59SP5A060E14--12,,"Natural Gas,Propane Gas",All,95.5,Not Applicable,07/06/2013,03/18/2020,"United States, Canada",ES_1020846_59SP5A060E14--12_03282018141424_0987309,No,No
2343017,Carrier Corporation,Airquest,AIRQUEST,N95ESN1202422A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN1202422A**D_08052019151604_2061665,No,No
2343436,Carrier Corporation,Airquest,AIRQUEST,N95ESN0801716A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A*D_08062019194917_8798894,No,No
2343453,Carrier Corporation,Airquest,AIRQUEST,N95ESN0801716A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A**D_08062019195007_9122457,No,No
2343472,Carrier Corporation,Airquest,CARRIER,G96VTN0601412A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/09/2020,"United States, Canada",ES_1020846_G96VTN0601412A*D_08062019195355_6679218,No,No
2343485,Carrier Corporation,Airquest,CARRIER,G96VTN0401410A,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_G96VTN0401410A_08062019195948_9151120,No,No
2343498,Carrier Corporation,Airquest,CARRIER,G96VTN0401410A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_G96VTN0401410A*D_08062019200107_3339186,No,No
2343581,Carrier Corporation,Airquest,AIRQUEST,N95ESN0801716A,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A_08062019212437_0881951,No,No
2343595,Carrier Corporation,Airquest,AIRQUEST,N95ESN0801716A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A*_08062019212502_4145835,No,No
2343636,Carrier Corporation,Airquest,AIRQUEST,N95ESN0601714A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601714A*D_08062019215330_0148389,No,No
2343652,Carrier Corporation,Airquest,AIRQUEST,N95ESN0601714A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601714A**D_08062019215357_5506607,No,No
2343724,Carrier Corporation,Airquest,AIRQUEST,N95ESN0401712A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,08/06/2019,"United States, Canada",ES_1020846_N95ESN0401712A*D_08062019222216_6926835,No,No
2343758,Carrier Corporation,Airquest,AIRQUEST,N95ESN0401712A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_N95ESN0401712A*D_08062019222407_8502197,No,No
2343759,Carrier Corporation,Airquest,AIRQUEST,N95ESN0401712A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,08/06/2019,"United States, Canada",ES_1020846_N95ESN0401712A**D_08062019222412_7816059,No,No
2343787,Carrier Corporation,Airquest,AIRQUEST,N95ESN0401712A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_N95ESN0401712A**D_08062019222536_0238192,No,No
2343865,Carrier Corporation,Airquest,CARRIER,N95ESN0601412A,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601412A_08062019225057_6791773,No,No
2343866,Carrier Corporation,Airquest,CARRIER,N95ESN0601412A*,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601412A*_08062019225059_0106824,No,No
2343984,Carrier Corporation,Airquest,AIRQUEST,N95ESN0802120A,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0802120A_08062019232456_8424702,No,No
2344010,Carrier Corporation,Airquest,AIRQUEST,N95ESN0802120A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0802120A*_08062019232540_6783661,No,No
2344042,Carrier Corporation,Airquest,CARRIER,G96VTN0601412A,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_G96VTN0601412A_08062019233132_0857965,No,No
2354761,Carrier Corporation,Airquest,CARRIER,G96VTN1002122A,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/23/2020,02/13/2020,"United States, Canada",ES_1020846_G96VTN1002122A_02132020230418_9246629,No,No
2356534,Carrier Corporation,Airquest,CARRIER,G96VTN1002122A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_G96VTN1002122A*D_03162020182800_801439,No,No
2356570,Carrier Corporation,Airquest,AIRQUEST,N95ESN1002122A,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_N95ESN1002122A_03162020182800_691502,No,No
2356579,Carrier Corporation,Airquest,AIRQUEST,N95ESN1002122A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_N95ESN1002122A*_03162020182759_528766,No,No
2356592,Carrier Corporation,Airquest,AIRQUEST,N95ESN1002122A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_N95ESN1002122A**D_03162020182759_534757,No,No
2356601,Carrier Corporation,Airquest,AIRQUEST,N95ESN1002122A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_N95ESN1002122A*D_03162020182759_607430,No,No
2341868,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1002120A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_N95ESN1002120A**D_07312019022058_7874316,No,No
2341881,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1002120A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_N95ESN1002120A*D_07312019022120_4823745,No,No
2341961,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1002120A,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_N95ESN1002120A_07312019050106_6346987,No,No
2341978,Carrier Corporation,Arcoaire,CARRIER,N95ESN0601412A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601412A**D_07312019050125_5695204,No,No
2341980,Carrier Corporation,Arcoaire,CARRIER,N95ESN0601412A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601412A*D_07312019050128_3296416,No,No
2341989,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1002120A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_N95ESN1002120A*_07312019050138_5479171,No,No
2342112,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0802120A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,03/19/2020,"United States, Canada",ES_1020846_N95ESN0802120A*D_07312019053621_6725578,No,No
2342128,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0802120A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,03/19/2020,"United States, Canada",ES_1020846_N95ESN0802120A**D_07312019053649_4733755,No,No
2342193,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0261410A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2015,03/19/2020,"United States, Canada",ES_1020846_N95ESN0261410A*D_07312019054814_8135951,No,No
2342344,Carrier Corporation,Arcoaire,CARRIER,N95ESN0401410A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_N95ESN0401410A**D_08012019195453_4885826,No,No
2342345,Carrier Corporation,Arcoaire,CARRIER,N95ESN0401410A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_N95ESN0401410A*D_08012019195455_3184366,No,No
2342404,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0401712A,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_N95ESN0401712A_08012019210046_8460793,No,No
2342418,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0401712A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_N95ESN0401712A*_08012019210116_9053673,No,No
