RequestID,IndexNumber,TenantName,TenantFloor,TenantBuildingNumber,TenantStreetName,TenantCity,TenantStateCode,TenantPostcode,TenantBorough,OwnerName,OwnerFloor,OwnerStreetAddress,OwnerCity,OwnerStateCode,OwnerZipCode,FloorSuiteRequested,NoOfBicycleRequested,BBL,BIN,DateofRequest,RequestDateofEntry,ImplementDate,PlanPostDate,PlanSubmitDate,ExceptionRequestDueDate,TenantNotificationExceptionDate,LocationOfEntrances,RouteToElevators,RegularHoursOfOperation,PlandDateReceived,AlternateParkingLocation,AlternateParkingDescription,NoOfBicycleAccomodate,RouteToAlternateParking,ParkingExceptionDateReceived,ParkingExceptionDateofEntry,DOBDeviceNumber,DateOfBuilding,DateOfElevator,MethodOfElevator,SelfServiceOrOperator,IsCarTop,IsCarDoor,ElevatorExceptionDateReceived,ElevatorExceptionHardCopyReceived,ElevatorExceptionDateofEntry,RequestStatus
745,BIB11000018,Adecco Inc.,501,551,5th Avenue,New York,NY,10176,Manhattan,Jeffrey Management,2nd Floor,551 5th Avenue,New York,NY,10176,501,2,1012810001,1035389,03/03/2011,03/03/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,45th street freight entrance. Bike owners are to proceed through the basement to enter interior freight elevator.,Proceed through basement to utilize interior freight elevator.,7am-5pm,03/03/2011,,,,,,,,,,,,,,,,,Pending
2232,BIB15000205,"Fedcap Rehabilitation Services, Inc.",2,210,E 43rd St,Manhattatn,NY,10017,Manhattan,Durst Organization,,675 Third Ave,New York,NY,10017,Bike Room,3,1013160005,1037550,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1399,BIB12000337,M&T Bank,5th Floor,350,Park Avenue,New York,NY,10022,Manhattan,Vornado,,350 Park Ave,New York,NY,10022,Ground Floor bicycle room,1,1012870033,1035473,10/09/2012,10/09/2012,11/19/2012,11/24/2012,11/29/2012 12:00:00 AM,11/04/2012,11/19/2012,All bicycles are to enter and exit the building through the loading dock on the 51st street side of the building.,"To access the main freight elevator, cyclists shall enter the loading dock and walk down the corridor to the freight elevator.","Access is only during normal operating freight hours M-F 8am to 4:45pm, excluding holidays.",06/18/2013,,,,,,,,,,,,,,,,,Pending
1162,BIB12000100,Kraft Kennedy,10th Floor,360,Lexington Avenue,New York,NY,10017,Manhattan,"CPT 360 Lexington, LLC",,360 Lexington Avenue,New York,NY,10017,10th Floor,5,1012950017,1036145,04/18/2012,04/18/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
268,BIB10000191,Debevoise & Plimpton LLP,28,919,Third Avenue,New York,NY,10022,Manhattan,S.L. Green Realty Corporation,6,919 Third Avenue,New York,NY,10022,Basement,35,1013290001,1038577,03/17/2010,03/17/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,The entrance to the sidewalk freight car is located in the Loading Dock on the 55th Street side of the Building.,"Once in the sidewalk freight car, the Tenant would need to take the freight car to the basement, proceed down the corridor and switch to the service elevator and exit on their designated floor.","The regular hours of operation are from 8 AM to 6 PM, Monday through Friday excluding Holidays.",06/11/2010,,,,,,,,,,,,,,,,,Pending
1649,BIB13000204,The Wallace Foundation,7 th floor,5,Penn Plaza,New York,NY,10001,Manhattan,5 Penn Plaza,2B,5 Penn Plaza,New York,NY,10001,7th Floor,10,1007570031,1013547,,07/12/2013,,,,,,Freight Entrance on 33rd Street Just off of 8th Avenue,From the Freight Entrance on 33rd Street to the Freight Entrance Elevators which is about 75 to 100 feet,8am to 12noon. Closed from noon to 1pm and Opened from 1pm to 5pm.,07/12/2013,,,,,,,,,,,,,,,,,Hold
1502,BIB13000057,CohReznick LLP,12th Floor,1212,Avenue of the Americas,New York,NY,10036,Manhattan,48 Americas LLC,22nd Floor,1212 Avenue of the Americas,New York,NY,10036,"5,6,7,9,12,14,15",6,1012630071,1034502,,04/05/2013,,,,,,LOCATION OF ENTRANCE / EXIT IS ON 48TH STREET (SERVICE ENTRANCE TO LOADING DOCK),"UPON ENTRY OF SERVICE ENTRANCE,  FOLLOW CORRIDOR LEADING YOU TO FREIGHT ELEVATOR CAR # 6",REGULAR OPERATING HOURS FOR FREIGHT ELEVATOR IS 8AM-5PM (MONDAY-FRIDAY),04/05/2013,,,,,,,,,,,,,,,,,Hold
1728,BIB13000283,Reed Smith,23,599,Lexington Avenue,New York,NY,10022,Manhattan,Boston Properties,C2,599 Lexington Avenue,New York,NY,10022,23rd Floor,0,1013070023,1036467,,10/15/2013,,,,,,52nd Street Loading Dock Gate,S2 Freight Elevator down to C2 level toward S1 Freight Elevator up to tenant floor,7:00AM - 4:45PM Monday - Friday only not including building holidays,10/15/2013,,,,,,,,,,,,,,,,,Hold
764,BIB11000037,Royal Danish Consulate General,18,885,Second Avenue,New York,NY,10017,Manhattan,"Plaza Tower, LLC",,885 2nd Avenue,New York,NY,10017,17th and 18th floor.,2,1013210022,1037988,03/18/2011,03/18/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Cyclists will enter and exit the building through the loading dock (freight elevator) located on 47th street.  Cyclists are prohibited from entering the building through the lobby.,"Cyclists will enter the loading dock located on 47th street and proceed to the security booth where they are required to present their building photo identification card to the security guard.  The security guard will instruct the cyclist to take the loading dock freight elevator to the freight/sub-cellar level.  After exiting the elevator, the cyclist will walk to the end of the corridor and take the building freight elevator to his/her floor.",8:00 am  - 4:30 pm.  Monday through Friday,03/30/2011,,,,,,,,,,,,,,,,,Pending
354,BIB10000277,Stephany Krauz - Avon Walk for Breast Cancer,3rd Fl,110,Wall Street,New York,NY,10005,Manhattan,Richard Noia,,110 Wall Street,New York,NY,10005,3rd Fl,1,1000370008,1000872,04/16/2010,04/16/2010,06/30/2011,07/05/2011,07/10/2011 12:00:00 AM,06/15/2011,06/30/2011,,,,,"Pine-Water Garage,LLC located at 80 Pine St",Interior parking garage witrh secure bicycle area,40,"West on Wall St, one block to Water St, go north on Water St for 50 feet, garage is mid block on Water St, in between Pine St and Maiden Lane",,06/03/2011,,,,,,,,,,,Pending
604,BIB10000527,MMJ Appraisals,9,546,Fifth Avenue,new York,NY,10036,Manhattan,546 Fifth Owner LLC,2nd floor,546 5th Avenue,New York,NY,10065,9th Floor,3,1012610034,1082895,07/20/2010,07/20/2010,08/22/2010,08/27/2010,09/01/2010 12:00:00 AM,08/07/2010,08/22/2010,Frieght entrance next to 546 main entrance (45th st ),Contact security in main lobby will be directed to Frieght elevator,9;00am to 4;00pm,07/26/2011,,,,,,,,,,,,,,,,,Pending
470,BIB10000393,United Nations,FF-220,323,East 44th Street,New York,NY,10017,Manhattan,United Nations Development Corporation,Ground Flr,2 UN Plaza,New York,NY,10017,all,25,1013370014,1038757,05/20/2010,05/20/2010,06/27/2010,07/02/2010,07/07/2010 12:00:00 AM,06/12/2010,06/27/2010,,,,,Under port cochere in front of Two UN Plaza (323 East 44th Street) and in covered area in front of Three UN Plaza (directly across 44th Street from Two UN Plaza),Bicycle racks at Two UN Plaza are located under a covered port cochere in front of building. Bicycle racks at three UN Plaza are located in a covered urban plaza next to the building.,Twenty- four at Two Plaza and twelve at Three UN Plaza.,Two UN bicycle parking is located in front of the building under the port cochere.  Three UN Plaza bicyle parking is located in a covered urban plaza next to the building.,,06/08/2010,,,,,,,,,,,Pending
674,BIB10000597,Ashmore,5005,122,East 42nd Street,New York,NY,10168,Manhattan,Chanin Building,10,122 East 42nd Street,New York,NY,10168,5005,1,1012960014,1036152,09/15/2010,09/15/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,125 East 41st Street. Access is permitted at the 41st Street building entrance only.,41st Street freight elevator to basement.  Switch over to hi-rise freight car to access tenant's floor.,"Business days only (Mon -Fr), 8:00 a.m. - 5:00 p.m.",09/22/2010,,,,,,,,,,,,,,,,,Pending
2778,BIB18000156,"Momentum NA, Inc.",15,1,North End Avenue,New York,NY,10282,Manhattan,Brookfield Properties,12,300 Vesey Street,New York,NY,10282,landlord provided bike room on street level,5,1000160225,1085502,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1058,BIB11000331,Cumulus (WABC & WPLJ Radio),17th Floor,2,Penn Plaza,New York,NY,10121,Manhattan,Vornado Office Management LLC,10th Floor,2 Penn Plaza,New York,NY,10121,17th Floor,1,1007810002,1083026,12/22/2011,12/22/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
1352,BIB12000290,Wilson Sonsini Goodrich and Rosati,40,1301,Avenue of the Americas,New York,NY,10019,Manhattan,Paramount Group Inc.,Sub-Conc.,1301 Avenue of the Americas,New York,NY,10019,39,8,1010050029,1023161,08/23/2012,08/23/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Loading Dock on 53rd Street near 6th Avenue intersection,Through Loading Dock to freight elevator located immediately inside the dock.,8:00am - 5:00pm - Monday thru Friday,09/17/2012,,,,,,,,,,,,,,,,,Pending
2652,BIB18000030,Law Office of Yeo Yoon/Rose Management,2160,420,Lexington Avenue,New York,NY,10170,Manhattan,SL Green,8th,420 Lexington Avenue,New York,NY,10170,2160,1,1012800060,1035385,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1865,BIB14000114,Secured Lending Corp.,1533,641,Lexington Avenue,New York,NY,10022,Manhattan,Rudd Realty,10,641 Lexiington Avenue,New York,NY,10022,"15th floor, suite 1533",3,1013090023,1036482,,06/27/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
404,BIB10000327,Athilon Capital Corp.,32a,140,East 45th St.,New York,NY,10016,Manhattan,Boston Properties,,140 East 45th St.,New York,NY,10017,32nd floor,1,1012990027,1036176,05/04/2010,05/04/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,The designated entrance and exit for bicycles to 2 Grand Central Tower is the building's Loading Dock.  It is  located on E. 44th Street between 3rd Avenue and Lexington Avenue.,"From that 44th Street Entrance, the registered bicycle users must  follow the Pedestrian Ramp up to the Loading Dock Platform and take the hydraulic elevator to the cellar level for screening by Building Security. The Bicycle User must present a valid Building Identification Card with the appropriate decal designating them as a registered and authorized Bicycle user. After screening the Bicycle User shall access the Internal Freight Elevator for access to their floor.","8:00am-5:00pm, Monday to Friday, excluding Holidays.",06/21/2010,,,,,,,,,,,,,,,,,Pending
1698,BIB13000253,"Steinhardt Management Co., Inc.",34,712,Fifth Ave,New York,NY,10019,Manhattan,"Paramount Group, Inc.",,712 Fifth Ave - 6th Fl,New York,NY,10019,34th floor,4,1012710038,1077363,,08/30/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
452,BIB10000375,United Nations,FF-220,304,East 45 Street,New York,NY,10017,Manhattan,304 EAST 45TH LLC,3rd Floor,380 Madison Avenue,New York,NY,10017,"1B, 1, 2, 3, 6,7, 14, 17,18",40,1013377501,1038761,05/13/2010,05/13/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Entrance/Exit will be on the 45th Street side of the building (between 1st & 2nd Ave.) through the freight entrance side door (west of the building's lobby entrance).,Route will be through freight entrance leading into rear loading dock area & into freight elevators.,"8:00AM to 5:00PM, Monday thru Friday.",06/17/2010,,,,,,,,,,,,,,,,,Pending
282,BIB10000205,Firmenich,17,625,Madison Ave.,New York,NY,10022,Manhattan,SL Green Realty Corp.,,625 Madison Ave. 17th Floor,New York,NY,10022,16th and 17th floors,1,1012940046,1036085,03/23/2010,03/23/2010,05/06/2010,05/11/2010,05/16/2010 12:00:00 AM,04/21/2010,05/06/2010,Freight Entrance located on 58th Street.,Through Freight Corridor from 58th Street Freight Entrance to Freight Eleavator located on the right hand side.,"8:00AM - 6:00PM, Monday - Friday",06/14/2010,,,,,,,,,,,,,,,,,Pending
1857,BIB14000106,Louis Vuitton Americas,16th Floor,598,Madison Avenue,New York,NY,10022,Manhattan,598 Madison Leasing Corp,,19 East 57th Street,New York,NY,10022,16th Floor of 598 Madison Avenue.,3,1012930016,1036060,,06/20/2014,,,,,,Front door of 598 Madison,Through lobby,8-6,07/09/2014,,,,,,,,,,,,,,,,,Hold
1852,BIB14000101,Barclays,9th,1301,6th Avenue,New York,NY,10019,Manhattan,Paramount Group Inc.,,1301 Avenue of the Americas,New York,NY,10019,Concourse Level,1,1010050029,1023161,,06/18/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1365,BIB12000303,"EnerNOC, subtenant of Regus",1600,100,Park Ave,New York City,NY,10017,Manhattan,SL Green Realty Corp,,100 Park Ave,New York City,NY,10017,1600,2,1012750027,1035319,08/31/2012,08/31/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
2174,BIB15000147,"Corporate Suites 6, LLC",14th Fl,275,Madison Avenue,New York,NY,10016,Manhattan,GP 275 Owner LLC,7,275 Madison Avenue,New York,NY,10016,14th Fl,1,1008690054,1017597,07/21/2015,07/29/2015,08/23/2015,08/28/2015,09/02/2015 12:00:00 AM,08/08/2015,08/23/2015,,,,,,,,,,,,,,,,,,,,,Pending
461,BIB10000384,Permanent Mission of Denmark to the UN,18,885,Second Avenue,New York,NY,10017,Manhattan,Plaza Tower LLC,26th floor,885 2nd Avenue,New York,NY,10017,17 and 18 floors,10,1013210022,1037988,05/18/2010,05/18/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Cyclists will enter and exit the building through the loading dock (freight elevator) located on 47th Street.  Cyclists are prohibited from entering the building through the lobby.,"Cyclists will enter the loading dock located on 47th Street and proceed to the security booth where they are required to present their building photo identification card to the security guard.  The security guard will instruct the cyclists to take the loading dock freight elevator to the freight/sub-cellar level.  After exiting the elevator, the cyclist will walk to the end of the corridor and take the building freight elevator to his/her floor.",8 am - 4:30 pm  Monday through Friday,06/04/2010,,,,,,,,,,,,,,,,,Pending
2034,BIB15000010,East End Advisors,506,610,Fifth Ave,New York,NY,10020,Manhattan,Tishman Speyer,,10 Rockefeller Plaza Suite 820,New York,NY,10020,Suite 506,1,1012650050,1082656,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
925,BIB11000198,Peppercom,5 North,470,Park Avenue South,New York City,NY,10016,Manhattan,TIAA-CREF Cushman & Wakefield / JRT Realty Group,6th Floor,780 Third Avenue,New York,NY,10017,5 North,5,1008610044,1080788,07/21/2011,07/21/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,31st street loading dock,freight elevator,7:00 am- 4:30PM,07/26/2011,,,,,,,,,,,,,,,,,Pending
1042,BIB11000315,Lifflander & Reich LLP,505,425,Madison Avenue,New York,NY,10003,Manhattan,424 Madison Associates c/o Silk and Halpern,,136 E 57th Street,New York,NY,10022,505,2,1012840052,1035443,11/28/2011,11/28/2011,05/15/1999,05/20/1999,05/25/1999 12:00:00 AM,04/30/1999,05/15/1999,,,,,,,,,,,,,,,,,,,,,Pending
704,BIB10000627,The Nielsen Company,8th floor,770,Broadway,Ny,NY,10003,Manhattan,770 Broadway -owner LLC,2nd floor,770 Broadway,NY,NY,10003,8th floor Room # 8-102,36,1005540001,1008952,10/22/2010,10/22/2010,11/24/2010,11/29/2010,12/04/2010 12:00:00 AM,11/09/2010,11/24/2010,All bicycles are to enter and exit the building through the loading dock on the 8th Street side of the building.,"To access the main freight elevator, cyclists shall take the freight elevator car from the 8th Street entrance directly to the applicable tenant floors.","8:00 AM to 6:00 PM, Monday through Friday, excluding weekends and holidays",10/26/2010,,,,,,,,,,,,,,,,,Pending
1667,BIB13000222,Buzzfeed,8,200,fifth ave,new york,NY,10010,Manhattan,"L&L HOLDING COMPANY, LLC",,200 Fifth Ave,New York,NY,10010,8th floor,20,1008250031,1015583,08/05/2013,08/05/2013,09/06/2013,09/11/2013,09/16/2013 12:00:00 AM,08/22/2013,09/06/2013,"Cyclists will enter and exit through the freight elevator located at the 24th Street loading dock and elevator #SC-5 only.  This entrance is on a first come,first served basis and cyclists are required to queue up with others making deliveries",Cyclists will take their bikes to freight entrance located at the westerly portion of the 24th Street aka 4 West 24th Street.  Cyclists will be required to present identification to the guard on duty for access to freight area. Cyclists will enter SC-5 to access the0 basement level to store their bicycles.  Cyclists must exit using this elevator only prior to the posted closing time for this freight elevator,"Bike plan freights elevator:  8:00 am to 5:45 pm, Monday to Friday, excluding holidays.",09/01/2013,,,,,,,,,,,,,,,,,Pending
264,BIB10000187,Credit Agricole Corporate and Investment Bank,14FL Admin,1301,Avenue of the Americas,New York,NY,10019,Manhattan,"Paramount Group, Inc.",,1301 Avenue of the Americas,New York,NY,10019,"Floors C, 13-20, 37, 38",5,1010050029,1023161,03/15/2010,03/15/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Loading dock on 53rd Street near 6th Avenue intersection.,Through loading dock to freight elevator located immediately inside the dock.,"8 am to 5 pm, Monday through Friday",03/18/2010,,,,,,,,,,,,,,,,,Pending
1535,BIB13000090,Readers Digest,4th,750,3rd Avenue,"New York, NY",NY,10017,Manhattan,SL Green,3,485 Lexington Avenue  Suite 301,New York,NY,10017,4,5,1013010033,1036207,,04/23/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
57,BIB09000057,Lumiere Productions,803,26,West 17th,New York,NY,10011,Manhattan,The Winter Organization,,730 Fifth Avenue,New York,NY,10019,803,1,1008180066,1015400,12/17/2009,12/17/2009,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Cyclists shall only enter and exit through the freight entrance of the building at the westerly side.,the freight elevators are to be used for vertical translortation to the floor.  These elevators (2) are located at the west side of the building.,Monday through Friday 8AM to Noon and 1PM until 5PM,01/22/2010,,,,,,,,,,,,,,,,,Pending
2369,BIB16000121,CSA,12th Floor,40,Rector Street,New York,NY,10006,Manhattan,40 Rector Condominium,2nd Floor,295 Madison Avenue,New York,NY,10006,12th Floor,5,1000550002,1079029,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2277,BIB16000029,Transatlantic Reinsurance Company,16th,165,Broadway,New York,NY,10006,Manhattan,Brookfield Propeties,Mezzanine,165 Broadway,New York,NY,10006,Floors 16 - 18,10,1000627501,1001068,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
393,BIB10000316,WFC RND USA,202,620,Fifth Ave,New York,NY,10020,Manhattan,Tishman Speyer,1420,1 Rockefeller Plaza,New York,NY,10020,"Suite 202, 2nd flr",1,1012650050,1075692,04/28/2010,04/28/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
2116,BIB15000089,Trian Partners L.P.,24 West,280,Park Avenue,New York,NY,10017,Manhattan,CBRE | Asset Services,35 West,280 Park Avenue,New York,NY,10017,41,1,1012840033,1035441,,,,,,,,Entrance/Exit is located at freight elevator entrance to the west building of 280 Park Avenue,"From 49th Street between Park and Madison Avenues take loading dock entrance pedestrian ramp to the high rise freight elevator. Take freight to the 41st/24th floor, enter Trian.",Regular hours of operation for high rise freight elevator: 7am-6pm Mon-Fri excluding 32 B/J holidays,,,,,,,,,,,,,,,,,,Hold
769,BIB11000042,ReachLocal Inc.,925,112,West 34th Street,New York,NY,10120,Manhattan,"Cushman & Wakefield, Inc.",1101,112 West 34th Street,New York,NY,10120,925,3,1008090053,1015201,03/23/2011,03/23/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Cyclists will enter and exit the building via the Loading Dock  to the west of bldg entrance on 33rd street between Broadway and 7th avenue,"Cyclists will access the freight elevator cars 13 and 14 on the loading dock bay for entry into the building.  For egress, the freight elevators are accessed at the end of the corridor on the south east side of the building on all floors","Freight Service is available on first come, first served basis from 7:30 AM to 5:30 PM",03/24/2011,,,,,,,,,,,,,,,,,Pending
1063,BIB12000001,"VEVO, LLC",25,4,Times Square,New York,NY,10036,Manhattan,The Durst Organization,,4 Times Square,New York,NY,10036,25,5,1009950005,1085682,01/17/2012,01/17/2012,02/22/2012,02/27/2012,03/03/2012 12:00:00 AM,02/07/2012,02/22/2012,,,,,,,,,,,,,,,,,,,,,Pending
2157,BIB15000130,YTest,7,55,Water st,NY,NY,10041,Manhattan,Test,,55 water st,NY,NY,10041,ds,3,1000327501,1083346,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
153,BIB10000076,Auda International L.P.,41,888,Seventh Avenue,New Yor,NY,10106,Manhattan,888 Seventh Avenue LLC,15,888 Seventh Avenue,New York,NY,10106,41,5,1010280029,1024895,02/03/2010,02/03/2010,01/31/1900,02/05/1900,02/10/1900 12:00:00 AM,01/16/1900,01/31/1900,All bicycles are to enter and exit the building through the 56th Street parking garage entrance to the freight service elevator.,"To access the main freight elevator, cyclists shall take the freight elevator car from the loading dock up to their applicable tenant floor(s).","Normal operating freight elevator hours, which are 8AM to 5PM, Monday through Friday.",03/03/2010,,,,,,,,,,,,,,,,,Pending
1038,BIB11000311,Chandelier Creative,9,611,Broadway,New York,NY,10012,Manhattan,M.D.Carlisle Realty Corp,822,611 Broadway,New York,NY,10012,9th floor,4,1005230048,1008240,11/07/2011,11/07/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
336,BIB10000259,First Wall Street Group,Floor 20,100,Park Avenue,New York,NY,10017,Manhattan,SL Green Realty Corp.,Floor 29,100 Park Avenue,New York,NY,10017,20,2,1012750027,1035319,04/13/2010,04/13/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,The loading dock is located on 40th Street between Park Avenue and Madison Avenue.,"The loading dock freight elevator will take the tenant to the basement, where the tenant will proceed down a corridor to the service freight elevator.  The service freight elevator can access all floors.",8:00 am to 5:00 pm,05/03/2010,,,,,,,,,,,,,,,,,Pending
5,BIB09000005,Red Kite Management,2700,1211,Ave of the Americas,new york,NY,10036,Manhattan,"1211 6th Avenue Property Owner, LLC c/o Cushman",2703,1211 Avenue of the Americas,new york,NY,10036,27,3,1010000029,1022678,12/11/2009,12/11/2009,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,136 West 48th Street. Loading Dock entrance on 48th Street,Loading Dock entrance on 48th Street to Truck Lift Elevator to C-3 Level to Freight elevator on C-3 Level,Monday through Friday 8:00 am to 12:00 pm and from 1:00 pm to 4:30 pm,06/15/2010,,,,,,,,,,,,,,,,,Pending
1747,BIB13000302,Grey Healthcare Group,5th Floor,200,5th Avenue,New York,NY,10010,Manhattan,"L& L Holding Company, LLC",Basement,200 5th Avenue,New York,NY,10010,5th Floor,12,1008250031,1015583,12/11/2013,12/11/2013,01/12/2014,01/17/2014,01/22/2014 12:00:00 AM,12/28/2013,01/12/2014,"Cyclists will enter and exit through the freight elevator located at the 24th Street loading dock and elevator #SC-5 only.  This entrance is on a first come,first served basis and cyclists are required to queue up with others making deliveries.",Cyclists will take their bikes to freight entrance located at the westerly portion of the 24th Street aka 4 West 24th Street.  Cyclists will be required to present identification to the guard on duty for access to freight area. Cyclists will enter SC-5 to access the0 basement level to store their bicycles.  Cyclists must exit using this elevator only prior to the posted closing time for this freight elevator.,"Bike plan freights elevator:  8:00 am to 5:45 pm, Monday to Friday, excluding holidays.",12/22/2013,,,,,,,,,,,,,,,,,Pending
801,BIB11000074,Weight Watchers International,17,11,Madison Ave,New York,NY,10010,Manhattan,11 Madison LLC,1M,11 Madison Ave,New York,NY,10010,17,4,1008547501,1016742,04/22/2011,04/22/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,25th Street between Madison and Park Avenue,Loading Dock freight car #55,8:00 am to 6:00 pm,07/26/2011,,,,,,,,,,,,,,,,,Pending
796,BIB11000069,Adzinia Media Group,1100,1350,Avenue of the Americas,New York,NY,10019,Manhattan,SL Green,1200,1350 Avenue of the Americas,New York,NY,10019,11th Floor - Suite 1100,1,1012700071,1034815,04/19/2011,04/19/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
1266,BIB12000204,Ashurst LLP,42,7,Times Square,New York,NY,10036,Manhattan,Boston Properties,C2,7 Times Square,New York,NY,10036,42 floor,1,1009940001,1086069,06/15/2012,06/15/2012,07/18/2012,07/23/2012,07/28/2012 12:00:00 AM,07/03/2012,07/18/2012,The designated entrance and exit for bicycles to 7 Times Square is the Building's Receiving/Loading Dock Facility located on the North Side of West 41st Street between Broadway & 7th Ave,"From 41st Street entrance, the registered bicycle users must follow the pedestrian ramp up to the loading dock platform for screening by Building Security. The bicycle user must present a valid building Identification Card with the appropriate decal designating them as registered and authorized bicycle user. After screening, the bicycle user shall access the adjacent freight elevator.","8:00am-4:45pm, Monday-Friday, excluding Holidays.",06/19/2012,,,,,,,,,,,,,,,,,Pending
1075,BIB12000013,Allianz Global Investors,42nd Floor,1633,Broadway,New York,NY,10019,Manhattan,Paramount,,1633 Broadway,New York,NY,10019,44th Floor,1,1010220043,1024812,01/31/2012,01/31/2012,03/11/2012,03/16/2012,03/21/2012 12:00:00 AM,02/25/2012,03/11/2012,Loading dock on 51st Street between Broadway and 8th Avenue,Through loading dock to freight elevator vestibule located on ground floor,"8am to 6pm, Monday through Friday, excluding building holidays",05/24/2012,,,,,,,,,,,,,,,,,Pending
151,BIB10000074,New York University / Child Study Center,16,215,Lexington Ave,New York,NY,10016,Manhattan,"Cassidy Turley, A/A/F 205-215 Lexington Ave Assoc",15th Floor,40 East 52nd Street,New York,NY,10022,"13, 14, 16",5,1008887502,1018474,02/03/2010,02/03/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,"Access to the building is through the Loading Dock Entrance along East 33rd Street, East of Lexington Avenue.",Bicycles can gain entrance to the building through the loading dock pedestrian ramp and then into the building to the freight elevator.  Bicycles must stay on the pedestrian access path and not go into the loading dock area.  It should be noted that all bicycles need to be dismounted and walked while in the loading dock pedestrian passageway and also within the building lobby,Freight Elevator Access is from 8:00am until 4:45pm - Monday through Friday.,02/25/2010,,,,,,,,,,,,,,,,,Pending
2708,BIB18000086,Godiva Chocolatier,6,333,West 34th Street,New York,NY,10001,Manhattan,Brookfield,,333 w 34th St,New York,NY,10001,6,1,1007580016,1013558,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2766,BIB18000144,Dechert LLP,27,1095,Avenue of the Americas,New York,NY,10036,Manhattan,Callahan Capital Properties,24th Floor,1095 Avenue of the Americas,New York,NY,10036,31st Floor,4,1009947501,1087119,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1284,BIB12000222,Ticketmaster,FL 2,888,7th Avenue,New York,NY,10106,Manhattan,Vornado,15,888 7th Avenue,New York,NY,10106,2nd Floor,5,1010280029,1024895,07/02/2012,07/02/2012,08/13/2012,08/18/2012,08/23/2012 12:00:00 AM,07/29/2012,08/13/2012,,,,,,,,,,,,,,,,,,,,,Pending
87,BIB10000010,Grey Healthcare Group,9,114,5th Avenue,New York,NY,10011,Manhattan,114 5th Avenue Associates LLC,18,445 Park Avenue,New York,NY,10022,"4, 5, 6, 7, 8, 9, and 10",30,1008180051,1015394,01/07/2010,01/07/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,2 West 17 th Street,Freight Car,7:30 AM to 12:00  and 1;00 PM to 5;30 PM,02/22/2010,,,,,,,,,,,,,,,,,Pending
