ENUMBER,CEQR_NUM,the_geom,ULURP_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
E-175,05DCP081Q,POINT (-73.81026507273639 40.69992377382491),070314ZMQ,4,9984,17,4099840017
E-175,05DCP081Q,POINT (-73.8096099969494 40.70070146304584),070314ZMQ,4,9986,3,4099860003
E-175,05DCP081Q,POINT (-73.80955645439998 40.70028688580985),070314ZMQ,4,9986,20,4099860020
E-175,05DCP081Q,POINT (-73.80913971700859 40.70068438846728),070314ZMQ,4,9986,61,4099860061
E-175,05DCP081Q,POINT (-73.80864262335436 40.701306521652675),070314ZMQ,4,9987,1,4099870001
E-175,05DCP081Q,POINT (-73.81084795282953 40.697420893620276),070314ZMQ,4,9991,1,4099910001
E-175,05DCP081Q,POINT (-73.80999791465537 40.69779411919365),070314ZMQ,4,9991,19,4099910019
E-175,05DCP081Q,POINT (-73.81024111577074 40.6975070257786),070314ZMQ,4,9991,68,4099910068
E-175,05DCP081Q,POINT (-73.80963508106784 40.69790084385071),070314ZMQ,4,9992,26,4099920026
E-175,05DCP081Q,POINT (-73.80953915363838 40.69792435967149),070314ZMQ,4,9992,27,4099920027
E-175,05DCP081Q,POINT (-73.80938841606874 40.69796701513807),070314ZMQ,4,9992,29,4099920029
E-175,05DCP081Q,POINT (-73.80879346515427 40.69813536821814),070314ZMQ,4,9992,38,4099920038
E-175,05DCP081Q,POINT (-73.80826597961058 40.69830599817186),070314ZMQ,4,9993,1,4099930001
E-175,05DCP081Q,POINT (-73.80769819204882 40.69836333309634),070314ZMQ,4,9993,3,4099930003
E-175,05DCP081Q,POINT (-73.80711745373205 40.69879928011844),070314ZMQ,4,9993,18,4099930018
E-175,05DCP081Q,POINT (-73.8070252308265 40.698680630439334),070314ZMQ,4,9993,20,4099930020
E-175,05DCP081Q,POINT (-73.80696252901062 40.698599960769265),070314ZMQ,4,9993,22,4099930022
E-175,05DCP081Q,POINT (-73.80692548042202 40.6985522947305),070314ZMQ,4,9993,23,4099930023
E-175,05DCP081Q,POINT (-73.80688919928267 40.6985056169309),070314ZMQ,4,9993,24,4099930024
E-175,05DCP081Q,POINT (-73.80685234176563 40.69845819612838),070314ZMQ,4,9993,25,4099930025
E-175,05DCP081Q,POINT (-73.8068154788133 40.69840981085354),070314ZMQ,4,9993,27,4099930027
E-175,05DCP081Q,POINT (-73.80708361884719 40.69843377844655),070314ZMQ,4,9993,28,4099930028
E-175,05DCP081Q,POINT (-73.80717153227233 40.69840149464235),070314ZMQ,4,9993,29,4099930029
E-175,05DCP081Q,POINT (-73.80659486703387 40.701537634258784),070314ZMQ,4,9995,1,4099950001
E-175,05DCP081Q,POINT (-73.80652853103601 40.70129898738989),070314ZMQ,4,9995,7,4099950007
E-175,05DCP081Q,POINT (-73.80657063211402 40.70106364033949),070314ZMQ,4,9995,14,4099950014
E-175,05DCP081Q,POINT (-73.80631565671098 40.701096804338924),070314ZMQ,4,9995,18,4099950018
E-175,05DCP081Q,POINT (-73.8056213961274 40.701429890416016),070314ZMQ,4,9996,10,4099960010
E-175,05DCP081Q,POINT (-73.80557174547263 40.70127710997406),070314ZMQ,4,9996,12,4099960012
E-175,05DCP081Q,POINT (-73.80590249409893 40.701255421004404),070314ZMQ,4,9996,16,4099960016
E-175,05DCP081Q,POINT (-73.80503456320257 40.701478089370646),070314ZMQ,4,9997,97,4099970097
E-175,05DCP081Q,POINT (-73.80390539843391 40.70030314510135),070314ZMQ,4,9998,1,4099980001
E-175,05DCP081Q,POINT (-73.80463310213513 40.70004549825208),070314ZMQ,4,9998,2,4099980002
E-175,05DCP081Q,POINT (-73.80522757214602 40.699850729459804),070314ZMQ,4,9998,16,4099980016
E-175,05DCP081Q,POINT (-73.80539226822624 40.699797847986254),070314ZMQ,4,9998,19,4099980019
E-175,05DCP081Q,POINT (-73.80556281817604 40.69975444057206),070314ZMQ,4,9998,22,4099980022
E-175,05DCP081Q,POINT (-73.80619066849619 40.69954090514484),070314ZMQ,4,9998,25,4099980025
E-175,05DCP081Q,POINT (-73.80677466527202 40.69930363436673),070314ZMQ,4,9998,42,4099980042
E-175,05DCP081Q,POINT (-73.80679707200427 40.69921573675399),070314ZMQ,4,9998,43,4099980043
E-175,05DCP081Q,POINT (-73.80683361889757 40.69939703921802),070314ZMQ,4,9998,47,4099980047
E-175,05DCP081Q,POINT (-73.80677985928752 40.700538686722275),070314ZMQ,4,9998,91,4099980091
E-175,05DCP081Q,POINT (-73.8057889779092 40.700754038446576),070314ZMQ,4,9998,95,4099980095
E-175,05DCP081Q,POINT (-73.80545266200052 40.70085082506513),070314ZMQ,4,9998,109,4099980109
E-175,05DCP081Q,POINT (-73.8051137333076 40.70094977291463),070314ZMQ,4,9998,110,4099980110
E-175,05DCP081Q,POINT (-73.80473282286582 40.701078020623186),070314ZMQ,4,9998,119,4099980119
E-175,05DCP081Q,POINT (-73.80440920716654 40.70123163377672),070314ZMQ,4,9998,124,4099980124
E-175,05DCP081Q,POINT (-73.8043690046847 40.70108226560187),070314ZMQ,4,9998,127,4099980127
E-175,05DCP081Q,POINT (-73.8059502229032 40.69894024053592),070314ZMQ,4,9999,1,4099990001
E-175,05DCP081Q,POINT (-73.80492482094692 40.6993789199323),070314ZMQ,4,10000,1,4100000001
E-175,05DCP081Q,POINT (-73.80447469397022 40.699697256109104),070314ZMQ,4,10000,5,4100000005
E-175,05DCP081Q,POINT (-73.80399348052383 40.69956731916725),070314ZMQ,4,10000,31,4100000031
E-175,05DCP081Q,POINT (-73.80431738384189 40.699447930800055),070314ZMQ,4,10000,38,4100000038
E-175,05DCP081Q,POINT (-73.80439852857606 40.69941802126712),070314ZMQ,4,10000,39,4100000039
E-175,05DCP081Q,POINT (-73.80468277857695 40.69931324736293),070314ZMQ,4,10000,42,4100000042
E-175,05DCP081Q,POINT (-73.80411189726561 40.698632776871804),070314ZMQ,4,10001,1,4100010001
E-175,05DCP081Q,POINT (-73.80372243724736 40.69828412843547),070314ZMQ,4,10001,19,4100010019
E-175,05DCP081Q,POINT (-73.80404927266144 40.69800009573113),070314ZMQ,4,10001,24,4100010024
E-175,05DCP081Q,POINT (-73.8041022779958 40.698082690206085),070314ZMQ,4,10001,25,4100010025
E-175,05DCP081Q,POINT (-73.80412657645955 40.698120757589344),070314ZMQ,4,10001,26,4100010026
E-175,05DCP081Q,POINT (-73.80413043492734 40.69828423276003),070314ZMQ,4,10001,27,4100010027
E-175,05DCP081Q,POINT (-73.80417005744167 40.69834630961416),070314ZMQ,4,10001,28,4100010028
E-175,05DCP081Q,POINT (-73.80421036667465 40.69840946103553),070314ZMQ,4,10001,29,4100010029
E-175,05DCP081Q,POINT (-73.80415154273825 40.698159873402055),070314ZMQ,4,10001,40,4100010040
E-175,05DCP081Q,POINT (-73.80417803779125 40.69820138357685),070314ZMQ,4,10001,41,4100010041
E-175,05DCP081Q,POINT (-73.80407709035339 40.69804322820774),070314ZMQ,4,10001,124,4100010124
E-175,05DCP081Q,POINT (-73.80345140683693 40.69880091604799),070314ZMQ,4,10002,1,4100020001
E-175,05DCP081Q,POINT (-73.80334057548956 40.699337991665736),070314ZMQ,4,10002,5,4100020005
E-175,05DCP081Q,POINT (-73.80318888796543 40.69926192527744),070314ZMQ,4,10002,10,4100020010
E-175,05DCP081Q,POINT (-73.8031802472926 40.69912716472329),070314ZMQ,4,10002,13,4100020013
E-175,05DCP081Q,POINT (-73.8031067132325 40.69900666808412),070314ZMQ,4,10002,15,4100020015
E-175,05DCP081Q,POINT (-73.80303750176397 40.69888413642608),070314ZMQ,4,10002,17,4100020017
E-175,05DCP081Q,POINT (-73.8029910382662 40.698785779253996),070314ZMQ,4,10002,20,4100020020
E-175,05DCP081Q,POINT (-73.80296398375494 40.69872796043319),070314ZMQ,4,10002,21,4100020021
E-175,05DCP081Q,POINT (-73.80293941134353 40.69867544448274),070314ZMQ,4,10002,22,4100020022
E-175,05DCP081Q,POINT (-73.8028888239674 40.69856733123509),070314ZMQ,4,10002,23,4100020023
E-175,05DCP081Q,POINT (-73.80286448447032 40.698515314551315),070314ZMQ,4,10002,24,4100020024
E-175,05DCP081Q,POINT (-73.80283798513528 40.698458682627084),070314ZMQ,4,10002,25,4100020025
E-175,05DCP081Q,POINT (-73.80291419229226 40.698621548731545),070314ZMQ,4,10002,122,4100020122
E-175,05DCP081Q,POINT (-73.81013460546484 40.69232647673069),070314ZMQ,4,10017,18,4100170018
E-175,05DCP081Q,POINT (-73.81058708101637 40.69407081653137),070314ZMQ,4,10018,1,4100180001
E-175,05DCP081Q,POINT (-73.8104501713216 40.69410774996603),070314ZMQ,4,10018,3,4100180003
E-175,05DCP081Q,POINT (-73.81036711476868 40.694131289477596),070314ZMQ,4,10018,4,4100180004
E-175,05DCP081Q,POINT (-73.81007012480971 40.69421545713625),070314ZMQ,4,10018,7,4100180007
E-175,05DCP081Q,POINT (-73.80977299792991 40.694299663425184),070314ZMQ,4,10018,11,4100180011
E-175,05DCP081Q,POINT (-73.80960363114967 40.69434766265854),070314ZMQ,4,10018,12,4100180012
E-175,05DCP081Q,POINT (-73.80944167172811 40.69439356130006),070314ZMQ,4,10018,16,4100180016
E-175,05DCP081Q,POINT (-73.80937390567568 40.694412765118756),070314ZMQ,4,10018,17,4100180017
E-175,05DCP081Q,POINT (-73.80928263010516 40.69448604187888),070314ZMQ,4,10018,18,4100180018
E-175,05DCP081Q,POINT (-73.80910440523527 40.694489141336426),070314ZMQ,4,10018,20,4100180020
E-175,05DCP081Q,POINT (-73.80872291926343 40.69459725050594),070314ZMQ,4,10018,25,4100180025
E-175,05DCP081Q,POINT (-73.80855546564416 40.69464470476466),070314ZMQ,4,10018,27,4100180027
E-175,05DCP081Q,POINT (-73.8083783157821 40.69469061356176),070314ZMQ,4,10018,29,4100180029
E-175,05DCP081Q,POINT (-73.80928873405087 40.694399931255475),070314ZMQ,4,10018,117,4100180117
E-175,05DCP081Q,POINT (-73.80861666976202 40.693121771050386),070314ZMQ,4,10020,114,4100200114
E-175,05DCP081Q,POINT (-73.8092176422747 40.69282518648686),070314ZMQ,4,10020,137,4100200137
E-175,05DCP081Q,POINT (-73.80962251836414 40.69247443186148),070314ZMQ,4,10020,138,4100200138
E-175,05DCP081Q,POINT (-73.80769005049396 40.69489728545721),070314ZMQ,4,10021,5,4100210005
E-175,05DCP081Q,POINT (-73.80694492941757 40.69798486816042),070314ZMQ,4,10026,1,4100260001
E-175,05DCP081Q,POINT (-73.80667667425006 40.69820444599393),070314ZMQ,4,10026,6,4100260006
E-175,05DCP081Q,POINT (-73.80649338730714 40.69791681982258),070314ZMQ,4,10026,12,4100260012
E-175,05DCP081Q,POINT (-73.80653558942913 40.697672461407166),070314ZMQ,4,10026,14,4100260014
E-175,05DCP081Q,POINT (-73.80617583746931 40.697418325251),070314ZMQ,4,10026,23,4100260023
E-175,05DCP081Q,POINT (-73.8068248729958 40.6977961890295),070314ZMQ,4,10026,39,4100260039
E-175,05DCP081Q,POINT (-73.80605791536523 40.69831513363586),070314ZMQ,4,10027,3,4100270003
E-175,05DCP081Q,POINT (-73.80585396954358 40.69839009261406),070314ZMQ,4,10027,5,4100270005
E-175,05DCP081Q,POINT (-73.80569197943443 40.69844956748365),070314ZMQ,4,10027,8,4100270008
E-175,05DCP081Q,POINT (-73.80571598036211 40.69824457255774),070314ZMQ,4,10027,10,4100270010
E-175,05DCP081Q,POINT (-73.80567560670616 40.698181148699916),070314ZMQ,4,10027,11,4100270011
E-175,05DCP081Q,POINT (-73.80600567169589 40.698148798906644),070314ZMQ,4,10027,36,4100270036
E-175,05DCP081Q,POINT (-73.80545159974982 40.69854403781647),070314ZMQ,4,10028,1,4100280001
E-175,05DCP081Q,POINT (-73.80532714499275 40.698589189895095),070314ZMQ,4,10028,2,4100280002
E-175,05DCP081Q,POINT (-73.80520142868087 40.6986347809561),070314ZMQ,4,10028,4,4100280004
E-175,05DCP081Q,POINT (-73.80502153770367 40.6987000193941),070314ZMQ,4,10028,7,4100280007
E-175,05DCP081Q,POINT (-73.80489752451152 40.69874489259683),070314ZMQ,4,10028,10,4100280010
E-175,05DCP081Q,POINT (-73.80504242379027 40.6984559352048),070314ZMQ,4,10028,11,4100280011
E-175,05DCP081Q,POINT (-73.80498724918144 40.698050621905026),070314ZMQ,4,10028,31,4100280031
E-175,05DCP081Q,POINT (-73.80502682106183 40.69811284066048),070314ZMQ,4,10028,32,4100280032
E-175,05DCP081Q,POINT (-73.8051050628672 40.698235860091984),070314ZMQ,4,10028,34,4100280034
E-175,05DCP081Q,POINT (-73.80596843483315 40.69691683399368),070314ZMQ,4,10030,6,4100300006
E-175,05DCP081Q,POINT (-73.80570794434897 40.696667195116994),070314ZMQ,4,10030,12,4100300012
E-175,05DCP081Q,POINT (-73.80555064525942 40.69641901326406),070314ZMQ,4,10030,17,4100300017
E-175,05DCP081Q,POINT (-73.80545239044714 40.69626399110322),070314ZMQ,4,10030,22,4100300022
E-175,05DCP081Q,POINT (-73.80533318200564 40.6960807707165),070314ZMQ,4,10030,25,4100300025
E-175,05DCP081Q,POINT (-73.80567392704667 40.69598410447129),070314ZMQ,4,10030,28,4100300028
E-175,05DCP081Q,POINT (-73.80540175209585 40.697301908951715),070314ZMQ,4,10031,2,4100310002
E-175,05DCP081Q,POINT (-73.80504885731577 40.69730540727674),070314ZMQ,4,10031,7,4100310007
E-175,05DCP081Q,POINT (-73.80511296473132 40.69702949370269),070314ZMQ,4,10031,10,4100310010
E-175,05DCP081Q,POINT (-73.80492427724788 40.69697839221757),070314ZMQ,4,10031,12,4100310012
E-175,05DCP081Q,POINT (-73.80481443748343 40.69669001967978),070314ZMQ,4,10031,17,4100310017
E-175,05DCP081Q,POINT (-73.80495107786341 40.69625180061614),070314ZMQ,4,10031,25,4100310025
E-175,05DCP081Q,POINT (-73.80408977615653 40.69727387623619),070314ZMQ,4,10032,13,4100320013
E-175,05DCP081Q,POINT (-73.80403096223054 40.69718117978783),070314ZMQ,4,10032,15,4100320015
E-175,05DCP081Q,POINT (-73.80389845106613 40.69703948592914),070314ZMQ,4,10032,18,4100320018
E-175,05DCP081Q,POINT (-73.80420252517338 40.69680254871224),070314ZMQ,4,10032,22,4100320022
E-175,05DCP081Q,POINT (-73.80331360532941 40.69794074868577),070314ZMQ,4,10033,8,4100330008
E-175,05DCP081Q,POINT (-73.80303399526335 40.698042941783896),070314ZMQ,4,10033,13,4100330013
E-175,05DCP081Q,POINT (-73.80295403087709 40.698072167987924),070314ZMQ,4,10033,14,4100330014
E-175,05DCP081Q,POINT (-73.80955153148525 40.691760549018845),070314ZMQ,4,10035,36,4100350036
E-175,05DCP081Q,POINT (-73.80921469357979 40.69212079689934),070314ZMQ,4,10041,3,4100410003
E-175,05DCP081Q,POINT (-73.80913161754336 40.692172518010736),070314ZMQ,4,10041,4,4100410004
E-175,05DCP081Q,POINT (-73.80887695529512 40.69225196385339),070314ZMQ,4,10041,6,4100410006
E-175,05DCP081Q,POINT (-73.80815441106095 40.69276199216181),070314ZMQ,4,10043,6,4100430006
E-175,05DCP081Q,POINT (-73.80743940673847 40.6933791988288),070314ZMQ,4,10046,4,4100460004
E-175,05DCP081Q,POINT (-73.80726870332094 40.69348422020893),070314ZMQ,4,10046,6,4100460006
E-175,05DCP081Q,POINT (-73.80706969911773 40.69368503840829),070314ZMQ,4,10046,9,4100460009
E-175,05DCP081Q,POINT (-73.80662275351202 40.694046689730015),070314ZMQ,4,10049,1,4100490001
E-175,05DCP081Q,POINT (-73.80541196608412 40.69506472070411),070314ZMQ,4,10052,9,4100520009
E-175,05DCP081Q,POINT (-73.8052888083246 40.69516708735442),070314ZMQ,4,10052,10,4100520010
E-175,05DCP081Q,POINT (-73.80490623824738 40.6954885860553),070314ZMQ,4,10055,2,4100550002
E-175,05DCP081Q,POINT (-73.80463405970443 40.695650773537864),070314ZMQ,4,10055,7,4100550007
E-175,05DCP081Q,POINT (-73.8044850729523 40.69584467603179),070314ZMQ,4,10055,11,4100550011
E-175,05DCP081Q,POINT (-73.80433540499646 40.695724129108015),070314ZMQ,4,10055,14,4100550014
E-175,05DCP081Q,POINT (-73.80411134454049 40.69560621546865),070314ZMQ,4,10055,19,4100550019
E-175,05DCP081Q,POINT (-73.80416842137852 40.69555676807679),070314ZMQ,4,10055,20,4100550020
E-175,05DCP081Q,POINT (-73.8047363475241 40.6953751185317),070314ZMQ,4,10055,31,4100550031
E-175,05DCP081Q,POINT (-73.80324781859996 40.69511803937627),070314ZMQ,4,10056,17,4100560017
E-175,05DCP081Q,POINT (-73.80331974454181 40.69505596555185),070314ZMQ,4,10056,19,4100560019
E-175,05DCP081Q,POINT (-73.80338161654245 40.695002568978),070314ZMQ,4,10056,20,4100560020
E-175,05DCP081Q,POINT (-73.80304052212408 40.694680596458234),070314ZMQ,4,10057,8,4100570008
E-175,05DCP081Q,POINT (-73.80298152548403 40.69473027504428),070314ZMQ,4,10057,9,4100570009
E-175,05DCP081Q,POINT (-73.8027363679892 40.69463094613593),070314ZMQ,4,10057,14,4100570014
E-175,05DCP081Q,POINT (-73.80260938496946 40.69458959829179),070314ZMQ,4,10057,16,4100570016
E-175,05DCP081Q,POINT (-73.80248689842279 40.69450536559381),070314ZMQ,4,10057,17,4100570017
E-175,05DCP081Q,POINT (-73.80379799995251 40.69611042837382),070314ZMQ,4,10058,1,4100580001
E-175,05DCP081Q,POINT (-73.80333436771075 40.696262187864036),070314ZMQ,4,10058,21,4100580021
E-175,05DCP081Q,POINT (-73.80338756285394 40.69569268241777),070314ZMQ,4,10059,1,4100590001
E-175,05DCP081Q,POINT (-73.80321159576211 40.69576021115125),070314ZMQ,4,10059,4,4100590004
E-175,05DCP081Q,POINT (-73.80309797481978 40.69582592009655),070314ZMQ,4,10059,5,4100590005
E-175,05DCP081Q,POINT (-73.8027879687443 40.69611451489892),070314ZMQ,4,10059,11,4100590011
E-175,05DCP081Q,POINT (-73.80272720081871 40.69616533666826),070314ZMQ,4,10059,12,4100590012
E-175,05DCP081Q,POINT (-73.80257004084241 40.695825175058374),070314ZMQ,4,10059,15,4100590015
E-175,05DCP081Q,POINT (-73.80235289670867 40.69586675554144),070314ZMQ,4,10059,16,4100590016
E-175,05DCP081Q,POINT (-73.80265955065666 40.69566005077657),070314ZMQ,4,10059,23,4100590023
E-175,05DCP081Q,POINT (-73.80271895722869 40.69560974090082),070314ZMQ,4,10059,24,4100590024
E-175,05DCP081Q,POINT (-73.80274585297548 40.69553396815102),070314ZMQ,4,10059,25,4100590025
E-175,05DCP081Q,POINT (-73.80280485966051 40.69548399343711),070314ZMQ,4,10059,26,4100590026
E-175,05DCP081Q,POINT (-73.80286542478898 40.69543270390893),070314ZMQ,4,10059,27,4100590027
E-175,05DCP081Q,POINT (-73.80292794809914 40.695379751749265),070314ZMQ,4,10059,28,4100590028
E-175,05DCP081Q,POINT (-73.80299050011755 40.69532666002476),070314ZMQ,4,10059,30,4100590030
E-175,05DCP081Q,POINT (-73.80308802524256 40.69550160696116),070314ZMQ,4,10059,31,4100590031
E-175,05DCP081Q,POINT (-73.8031735270595 40.69553492458464),070314ZMQ,4,10059,32,4100590032
E-175,05DCP081Q,POINT (-73.8029333555147 40.695630968639676),070314ZMQ,4,10059,131,4100590131
E-175,05DCP081Q,POINT (-73.8030188858847 40.69566426301282),070314ZMQ,4,10059,132,4100590132
E-175,05DCP081Q,POINT (-73.80253443913136 40.69515274903859),070314ZMQ,4,10060,2,4100600002
E-175,05DCP081Q,POINT (-73.80235654086508 40.695267661852284),070314ZMQ,4,10060,6,4100600006
E-175,05DCP081Q,POINT (-73.80184391939724 40.6953343622243),070314ZMQ,4,10060,16,4100600016
E-175,05DCP081Q,POINT (-73.80194204660923 40.69490893426231),070314ZMQ,4,10060,25,4100600025
E-175,05DCP081Q,POINT (-73.80206967788709 40.694930055687976),070314ZMQ,4,10060,28,4100600028
E-175,05DCP081Q,POINT (-73.80220676284566 40.69502323081413),070314ZMQ,4,10060,30,4100600030
E-175,05DCP081Q,POINT (-73.80235507776378 40.69713735412399),070314ZMQ,4,10061,32,4100610032
E-175,05DCP081Q,POINT (-73.80230445956403 40.69707865358535),070314ZMQ,4,10061,33,4100610033
E-175,05DCP081Q,POINT (-73.80225332028851 40.69701934788323),070314ZMQ,4,10061,34,4100610034
E-175,05DCP081Q,POINT (-73.80253120700192 40.696990636618814),070314ZMQ,4,10061,35,4100610035
E-175,05DCP081Q,POINT (-73.80259194579095 40.696938771210235),070314ZMQ,4,10061,36,4100610036
E-175,05DCP081Q,POINT (-73.80184351086383 40.69604983320415),070314ZMQ,4,10062,6,4100620006
E-175,05DCP081Q,POINT (-73.80217503348514 40.696798109062975),070314ZMQ,4,10062,22,4100620022
E-175,05DCP081Q,POINT (-73.80212387721485 40.69673866099007),070314ZMQ,4,10062,23,4100620023
E-175,05DCP081Q,POINT (-73.8005398438348 40.69346236559736),070314ZMQ,4,10091,12,4100910012
E-175,05DCP081Q,POINT (-73.80251860789531 40.700379360123485),070314ZMQ,4,10095,32,4100950032
E-175,05DCP081Q,POINT (-73.8029084945401 40.70024191563606),070314ZMQ,4,10095,43,4100950043
E-175,05DCP081Q,POINT (-73.79844378887381 40.70356964709267),070314ZMQ,4,10101,3,4101010003
E-175,05DCP081Q,POINT (-73.79787446345092 40.703711867401594),070314ZMQ,4,10101,15,4101010015
E-175,05DCP081Q,POINT (-73.7978301340971 40.7033279040009),070314ZMQ,4,10101,24,4101010024
E-175,05DCP081Q,POINT (-73.79754966539979 40.703176989158806),070314ZMQ,4,10101,27,4101010027
E-175,05DCP081Q,POINT (-73.79817679836586 40.70308394804752),070314ZMQ,4,10101,150,4101010150
E-175,05DCP081Q,POINT (-73.79754742235397 40.704102222895756),070314ZMQ,4,10102,2,4101020002
E-175,05DCP081Q,POINT (-73.80224927202039 40.698679783641076),070314ZMQ,4,10107,71,4101070071
E-175,05DCP081Q,POINT (-73.80235589845125 40.69875949753377),070314ZMQ,4,10107,73,4101070073
E-175,05DCP081Q,POINT (-73.80245524862536 40.69902004556274),070314ZMQ,4,10107,77,4101070077
E-175,05DCP081Q,POINT (-73.80232633859865 40.69936247539466),070314ZMQ,4,10107,82,4101070082
E-175,05DCP081Q,POINT (-73.80232226690399 40.69946791594165),070314ZMQ,4,10107,84,4101070084
E-175,05DCP081Q,POINT (-73.8021825969592 40.69959161467613),070314ZMQ,4,10107,86,4101070086
E-175,05DCP081Q,POINT (-73.80162551710977 40.700116007872104),070314ZMQ,4,10107,107,4101070107
E-175,05DCP081Q,POINT (-73.80178147137777 40.699490916125676),070314ZMQ,4,10107,130,4101070130
E-175,05DCP081Q,POINT (-73.80164458135256 40.69900084904237),070314ZMQ,4,10107,138,4101070138
E-175,05DCP081Q,POINT (-73.80152283833003 40.69867130839461),070314ZMQ,4,10107,142,4101070142
E-175,05DCP081Q,POINT (-73.80016981272769 40.6991644924368),070314ZMQ,4,10108,301,4101080301
E-175,05DCP081Q,POINT (-73.80050376424055 40.69894419265775),070314ZMQ,4,10108,312,4101080312
E-175,05DCP081Q,POINT (-73.80063047410962 40.698894051840675),070314ZMQ,4,10108,314,4101080314
E-175,05DCP081Q,POINT (-73.8008067658114 40.699056549653584),070314ZMQ,4,10108,319,4101080319
E-175,05DCP081Q,POINT (-73.79939862257321 40.69974239965985),070314ZMQ,4,10109,31,4101090031
E-175,05DCP081Q,POINT (-73.79946887213073 40.69948327115841),070314ZMQ,4,10109,44,4101090044
E-175,05DCP081Q,POINT (-73.80099578003657 40.695880741459646),070314ZMQ,4,10112,39,4101120039
E-175,05DCP081Q,POINT (-73.80058101701555 40.696913249943854),070314ZMQ,4,10113,71,4101130071
E-175,05DCP081Q,POINT (-73.79915434825357 40.697910052326925),070314ZMQ,4,10115,53,4101150053
E-175,05DCP081Q,POINT (-73.79789212222026 40.69766048124534),070314ZMQ,4,10124,7,4101240007
E-175,05DCP081Q,POINT (-73.797815427113 40.69748813299728),070314ZMQ,4,10124,10,4101240010
E-175,05DCP081Q,POINT (-73.79772782550475 40.697368179089175),070314ZMQ,4,10124,11,4101240011
E-175,05DCP081Q,POINT (-73.79761692268009 40.69721631672252),070314ZMQ,4,10124,15,4101240015
E-175,05DCP081Q,POINT (-73.79755078395978 40.697125750893214),070314ZMQ,4,10124,18,4101240018
E-175,05DCP081Q,POINT (-73.7975067214316 40.697065413627314),070314ZMQ,4,10124,19,4101240019
E-175,05DCP081Q,POINT (-73.7974642355001 40.69700723585145),070314ZMQ,4,10124,20,4101240020
E-175,05DCP081Q,POINT (-73.79735526151099 40.69685801242488),070314ZMQ,4,10124,21,4101240021
E-175,05DCP081Q,POINT (-73.79711015752879 40.69652237924699),070314ZMQ,4,10124,25,4101240025
E-175,05DCP081Q,POINT (-73.79726034906294 40.69760239272234),070314ZMQ,4,10125,1,4101250001
E-175,05DCP081Q,POINT (-73.79383432479243 40.699383158488516),070314ZMQ,4,10129,7,4101290007
E-175,05DCP081Q,POINT (-73.79336362311805 40.698942936155966),070314ZMQ,4,10129,20,4101290020
E-175,05DCP081Q,POINT (-73.79332622441657 40.69889219704296),070314ZMQ,4,10129,21,4101290021
E-175,05DCP081Q,POINT (-73.79326696820699 40.69881179892864),070314ZMQ,4,10129,22,4101290022
E-175,05DCP081Q,POINT (-73.79322939174202 40.69876081722531),070314ZMQ,4,10129,23,4101290023
E-175,05DCP081Q,POINT (-73.79318665582855 40.69870283554247),070314ZMQ,4,10129,25,4101290025
E-175,05DCP081Q,POINT (-73.79311496721462 40.69860557087839),070314ZMQ,4,10129,27,4101290027
E-175,05DCP081Q,POINT (-73.79307238703812 40.698547796549924),070314ZMQ,4,10129,28,4101290028
E-175,05DCP081Q,POINT (-73.7929831110252 40.69843972552022),070314ZMQ,4,10129,30,4101290030
E-175,05DCP081Q,POINT (-73.79294985468219 40.698381549175544),070314ZMQ,4,10129,31,4101290031
E-175,05DCP081Q,POINT (-73.79329623104243 40.69885150115012),070314ZMQ,4,10129,121,4101290121
E-175,05DCP081Q,POINT (-73.79315057820597 40.698653886265944),070314ZMQ,4,10129,125,4101290125
E-175,05DCP081Q,POINT (-73.79202168528101 40.69711307908131),070314ZMQ,4,10140,18,4101400018
E-175,05DCP081Q,POINT (-73.79197684233358 40.69705154059415),070314ZMQ,4,10140,19,4101400019
E-175,05DCP081Q,POINT (-73.79193311633837 40.69699153138151),070314ZMQ,4,10140,20,4101400020
E-175,05DCP081Q,POINT (-73.79188971675426 40.69693197209887),070314ZMQ,4,10140,21,4101400021
E-175,05DCP081Q,POINT (-73.79184631607018 40.69687241099624),070314ZMQ,4,10140,22,4101400022
E-175,05DCP081Q,POINT (-73.79178071625452 40.69678238581777),070314ZMQ,4,10140,23,4101400023
E-175,05DCP081Q,POINT (-73.79152755519442 40.69667481757252),070314ZMQ,4,10140,26,4101400026
E-175,05DCP081Q,POINT (-73.79146676340643 40.696342625409855),070314ZMQ,4,10150,37,4101500037
E-175,05DCP081Q,POINT (-73.79142639851557 40.696288281824756),070314ZMQ,4,10150,38,4101500038
E-175,05DCP081Q,POINT (-73.7913910353008 40.696239853769356),070314ZMQ,4,10150,39,4101500039
E-175,05DCP081Q,POINT (-73.79135308854559 40.69618789099992),070314ZMQ,4,10150,40,4101500040
E-175,05DCP081Q,POINT (-73.79131629757366 40.69613750891616),070314ZMQ,4,10150,41,4101500041
E-175,05DCP081Q,POINT (-73.79128312577643 40.696092084415596),070314ZMQ,4,10150,42,4101500042
E-175,05DCP081Q,POINT (-73.79124942035274 40.69604592681853),070314ZMQ,4,10150,43,4101500043
E-175,05DCP081Q,POINT (-73.7912116458239 40.695994198447124),070314ZMQ,4,10150,44,4101500044
E-175,05DCP081Q,POINT (-73.7909998107886 40.69570410833424),070314ZMQ,4,10150,49,4101500049
