PRE DIR,PRE TYPE,STREET NAME,STREET TYPE,STATUS
,,COLUMBUS,DR,ACTIVE
,,COLUMBINE,DR,ACTIVE
,,COLUMBIA OAKS,DR,ACTIVE
,,COLUMBIA FALLS,DR,ACTIVE
,,COLUMBIA,DR,ACTIVE
,,COLT,DR,ACTIVE
,,COLORADO CANYON,DR,ACTIVE
,,COLORADO BEND,DR,ACTIVE
,,COLONY PARK,DR,ACTIVE
,,COLONY NORTH,DR,ACTIVE
,,COLONY LOOP,DR,ACTIVE
,,COLONY CREEK,DR,ACTIVE
,,COLONIAL CLUB,DR,ACTIVE
,,COLONIAL,DR,ACTIVE
,,COLLINWOOD WEST,DR,ACTIVE
,,COLLINWOOD WEST,DR,ACTIVE
,,COLLINWOOD WEST,DR,ACTIVE
,,COLLINS CREEK,DR,ACTIVE
,,COLLINGWOOD,DR,ACTIVE
,,COLLINGSWORTH,DR,ACTIVE
,,BUMBLEBEE,DR,ACTIVE
,,BUMBLE BEE,DR,ACTIVE
,,BULLARD,DR,ACTIVE
,,BUCKTHORN,DR,ACTIVE
,,BUCKSKIN,DR,ACTIVE
,,BUCKNELL,DR,ACTIVE
,,BUCKHORN,DR,ACTIVE
,,BUCKEYE,DR,ACTIVE
,,BRYONY,DR,ACTIVE
,,BRYONWOOD,DR,ACTIVE
,,BRYONHALL,DR,ACTIVE
,,BRYKER,DR,ACTIVE
,,BRYCE CANYON,DR,ACTIVE
,,BRYANT,DR,ACTIVE
,,BRUSHY RIDGE,DR,ACTIVE
,,BRUSHY GLEN,DR,ACTIVE
,,BRUSHY CREEK,DR,ACTIVE
,,BRUSHY BEND,DR,ACTIVE
,,BRUNT,DR,ACTIVE
,,BRUNSWICK,DR,ACTIVE
,,BRUCE,DR,ACTIVE
,,BROWNWOOD,DR,ACTIVE
,,BROWNING,DR,ACTIVE
,,BROWNIE,DR,ACTIVE
,,BROWN,DR,ACTIVE
,,BROPHY,DR,ACTIVE
,,BROOMFLOWER,DR,ACTIVE
,,BROOKSIDE,DR,ACTIVE
,,BROOKHOLLOW,DR,ACTIVE
,,BROOKHOLLOW,DR,ACTIVE
,,BROOKHILL,DR,ACTIVE
,,BROOKHAVEN,DR,ACTIVE
,,BROOKFIELD,DR,ACTIVE
,,CRANSTON,DR,ACTIVE
,,CRANBERRY,DR,ACTIVE
,,CRAINWAY,DR,ACTIVE
,,CHALLSBURY,DR,ACTIVE
,,CHALLA,DR,ACTIVE
,,CHALK KNOLL,DR,ACTIVE
,,CHALK HILL,DR,ACTIVE
,,CHALET,DR,ACTIVE
,,CHADWYCK,DR,ACTIVE
,,CENTRE PARK,DR,ACTIVE
,,CENTRE CREEK,DR,ACTIVE
,,CENTRAL COMMERCE,DR,ACTIVE
,,CENTRAL COMMERCE,DR,ACTIVE
,,CENTRAL,DR,ACTIVE
,,CENTER RIDGE,DR,ACTIVE
,,CENTER LAKE,DR,ACTIVE
,,CELIA,DR,ACTIVE
,,CEDARVIEW,DR,ACTIVE
,,CEDARGROVE,DR,ACTIVE
,,CEDARDALE,DR,ACTIVE
,,CEDARCLIFFE,DR,ACTIVE
,,CEDAR RIDGE,DR,ACTIVE
,,CEDAR RIDGE,DR,ACTIVE
,,CEDAR RIDGE,DR,ACTIVE
,,CEDAR POINT,DR,ACTIVE
,,CEDAR PARK,DR,ACTIVE
,,CEDAR PARK,DR,ACTIVE
,,CEDAR OAKS,DR,ACTIVE
,,CEDAR OAK,DR,ACTIVE
,,CEDAR FOREST,DR,ACTIVE
,,CEDAR EDGE,DR,ACTIVE
,,CEDAR CREST,DR,ACTIVE
,,CEDAR CREST,DR,ACTIVE
,,CEDAR CLIFF,DR,ACTIVE
,,CEDAR BROOK,DR,ACTIVE
,,CEDAR BRANCH,DR,ACTIVE
,,CEDAR BEND,DR,ACTIVE
,,CEDAR BEND,DR,ACTIVE
,,CEDAR,DR,ACTIVE
,,CECIL,DR,ACTIVE
,,CEBERRY,DR,ACTIVE
,,CAYUGA,DR,ACTIVE
,,CAVES VALLEY,DR,ACTIVE
,,CAVALIER CANYON,DR,ACTIVE
,,CAVALIER CANYON,DR,ACTIVE
,,CATUMET,DR,ACTIVE
,,CATTLEMAN,DR,ACTIVE
,,CATTLE,DR,ACTIVE
,,CATHERINE,DR,ACTIVE
,,CATER,DR,ACTIVE
,,CATAMARAN,DR,ACTIVE
,,CATALONIA,DR,ACTIVE
,,CATALINA,DR,ACTIVE
,,CASTLEWOOD,DR,ACTIVE
,,CASTLETROY,DR,ACTIVE
,,CASTLETON,DR,ACTIVE
,,CASTLEMAN,DR,ACTIVE
,,CASTLEDALE,DR,ACTIVE
,,CASTLEBAY,DR,ACTIVE
,,CASTLE VIEW,DR,ACTIVE
,,CASTLE PINES,DR,ACTIVE
,,CASTLE PINES,DR,ACTIVE
,,CASSIA,DR,ACTIVE
,,CASSAVA,DR,ACTIVE
,,CASSANDRA,DR,ACTIVE
,,CASSADY,DR,ACTIVE
,,CASPIAN,DR,ACTIVE
,,CASITAS,DR,ACTIVE
,,CASHELL WOOD,DR,ACTIVE
,,CASCADERA,DR,ACTIVE
,,CASCADE FALLS,DR,ACTIVE
,,CASCADE,DR,ACTIVE
,,CASCADA,DR,ACTIVE
,,CARY,DR,ACTIVE
,,CARWILL,DR,ACTIVE
,,CARSONHILL,DR,ACTIVE
,,CARSHALTON,DR,ACTIVE
,,CARRINGTON,DR,ACTIVE
,,CARRIAGE CLUB,DR,ACTIVE
,,CARRIAGE,DR,ACTIVE
,,BIGELOW,DR,ACTIVE
,,BIDWELL,DR,ACTIVE
,,BIRCHINGTON,DR,ACTIVE
,,BIRCH,DR,ACTIVE
,,BINTLIFF,DR,ACTIVE
,,BINDON,DR,ACTIVE
,,BILLIEM,DR,ACTIVE
,,BILBOA,DR,ACTIVE
,,BIGGS,DR,ACTIVE
,,BEVERLY HILLS,DR,ACTIVE
,,BETULA,DR,ACTIVE
,,BETTY JO,DR,ACTIVE
,,BETTY COOK,DR,ACTIVE
,,BETTERMAN,DR,ACTIVE
,,BETHPAGE,DR,ACTIVE
,,BETH,DR,ACTIVE
,,BESCOTT,DR,ACTIVE
,,BERYL OAK,DR,ACTIVE
,,BERWICK,DR,ACTIVE
,,BERTHOUND,DR,ACTIVE
,,BERRYWOOD,DR,ACTIVE
,,BERRY HILL,DR,ACTIVE
,,BEROL,DR,ACTIVE
,,BERNOULLI,DR,ACTIVE
,,BENNING,DR,ACTIVE
,,BENNETT RIDGE,DR,ACTIVE
,,BENGAL,DR,ACTIVE
,,BENELVA,DR,ACTIVE
,,BENDING OAK,DR,ACTIVE
,,BENDER,DR,ACTIVE
,,CORRAL,CV,ACTIVE
,,CORNISH HEN,CV,ACTIVE
,,CORNER BROOK,CV,ACTIVE
,,CORNELL,CV,ACTIVE
,,CORMORANT,CV,ACTIVE
,,CORIANDER,CV,ACTIVE
,,CORBIN CREEK,CV,ACTIVE
,,CORALVINE,CV,ACTIVE
,,CORALBERRY,CV,ACTIVE
,,CORA,CV,ACTIVE
,,COPPERLILY,CV,ACTIVE
,,COPPERLILLY,CV,ACTIVE
,,COPPERHEAD,CV,ACTIVE
,,COPPER MOUNT,CV,ACTIVE
,,COOPERS HAWK,CV,ACTIVE
,,COOKWOOD,CV,ACTIVE
,,CONTINENTAL,CV,ACTIVE
,,CONSTITUTION,CV,ACTIVE
,,CONNERS,CV,ACTIVE
,,CONIFER,CV,ACTIVE
,,CONFIDENCE,CV,ACTIVE
,,CONFERENCE,CV,ACTIVE
,,CONESTOGA,CV,ACTIVE
,,CONCORD,CV,ACTIVE
,,CONCHOS,CV,ACTIVE
,,COMSTOCK,CV,ACTIVE
,,COMMERCE,CV,ACTIVE
,,COMFORT,CV,ACTIVE
,,COMET,CV,ACTIVE
,,COMAL,CV,ACTIVE
,,COLWYN BAY,CV,ACTIVE
,,BRANSFORD,CV,ACTIVE
,,BRAXTON,CV,ACTIVE
,,BRAXTON VALLEY,CV,ACTIVE
,,JUNEBERRY,CV,ACTIVE
,,KAELAN,CV,ACTIVE
,,KAISER,CV,ACTIVE
,,KALIS,CV,ACTIVE
,,KARANKAWA,CV,ACTIVE
,,KAREN,CV,ACTIVE
,,LAGUNA VISTA,CV,ACTIVE
,,LAGUNA LOMA,CV,ACTIVE
,,LAGERWAY,CV,ACTIVE
,,LACEY OAK,CV,ACTIVE
,,LABRADOR,CV,ACTIVE
,,KOLACHE,CV,ACTIVE
,,KIEV,CV,ACTIVE
,,KILDARE,CV,ACTIVE
,,LANGFORD,CV,ACTIVE
,,LANCASTER GATE,CV,ACTIVE
,,LEGHORN,CV,ACTIVE
,,LEEDS,CV,ACTIVE
,,LEATHERWOOD,CV,ACTIVE
,,LEATHER,CV,ACTIVE
,,LEANNA WOODS,CV,ACTIVE
E,,APPLEGATE,DR,ACTIVE
E,,DARLEEN,DR,ACTIVE
E,,COVINGTON,DR,ACTIVE
E,,STARLING,DR,ACTIVE
E,,PHEASANT,DR,ACTIVE
E,,LOLA,DR,ACTIVE
E,,MEADOW BEND,DR,ACTIVE
E,,OAK,DR,ACTIVE
E,,OLYMPIC,DR,ACTIVE
E,,OLYMPIC,DR,ACTIVE
E,,OXFORD,DR,ACTIVE
E,,BLACK LOCUST,DR,ACTIVE
E,,BLACK LOCUST,DR,ACTIVE
E,,OXFORD,DR,ACTIVE
E,,HUNTERS,TRCE,ACTIVE
E,,ANDERSON LN,SVRD,ACTIVE
E,,ANDERSON LN,SVRD,ACTIVE
E,,LAKEVIEW,DR,ACTIVE
E,,LISA,DR,ACTIVE
E,,RIVERSIDE,DR,ACTIVE
E,,WALNUT,DR,ACTIVE
E,,CRESTLAND,DR,ACTIVE
E,,DORMAN,DR,ACTIVE
E,,APPLEGATE,DR,ACTIVE
E,,COLORADO,DR,ACTIVE
E,,FAWNRIDGE,DR,ACTIVE
E,,WELLS BRANCH,PKWY,ACTIVE
E,,CYPRESS,PT,ACTIVE
E,,HOME,PL,ACTIVE
E,,21ST,ST,ACTIVE
E,,20TH,ST,ACTIVE
E,,18TH,ST,ACTIVE
E,,18TH HALF,ST,ACTIVE
E,,15TH,ST,ACTIVE
E,,49TH HALF,ST,ACTIVE
E,,48TH HALF,ST,ACTIVE
E,,47TH,ST,ACTIVE
E,,45TH HALF,ST,ACTIVE
E,,8TH,ST,ACTIVE
E,,9TH,ST,ACTIVE
E,,44TH,ST,ACTIVE
E,,45TH,ST,ACTIVE
E,,SOUTH,ST,ACTIVE
E,,BOYCE,ST,ACTIVE
E,,BRENHAM,ST,ACTIVE
E,,55TH,ST,ACTIVE
E,,55TH HALF,ST,ACTIVE
E,,TOWNES,ST,ACTIVE
E,,WALNUT,ST,ACTIVE
E,,CROSLIN,ST,ACTIVE
E,,EGGLESTON,ST,ACTIVE
E,,56TH,ST,ACTIVE
E,,56TH HALF,ST,ACTIVE
E,,5TH,ST,ACTIVE
E,,6TH,ST,ACTIVE
E,,7TH,ST,ACTIVE
E,,LOGAN,ST,ACTIVE
E,,MAIN,ST,ACTIVE
E,,MARY,ST,ACTIVE
E,,MILTON,ST,ACTIVE
E,,MONROE,ST,ACTIVE
E,,NASH,ST,ACTIVE
E,,NOTON,ST,ACTIVE
E,,NOTON,ST,ACTIVE
E,,OLTORF,ST,ACTIVE
E,,12TH,ST,ACTIVE
E,,13TH,ST,ACTIVE
E,,14TH,ST,ACTIVE
E,,23RD,ST,ACTIVE
E,,39TH,ST,ACTIVE
E,,3RD,ST,ACTIVE
E,,40TH,ST,ACTIVE
E,,41ST,ST,ACTIVE
E,,42ND,ST,ACTIVE
E,,53RD HALF,ST,ACTIVE
E,,54TH,ST,ACTIVE
,,COZETTE,CT,ACTIVE
E,,ANNIE,ST,ACTIVE
E,,ELLIOTT,ST,ACTIVE
E,,24TH,ST,ACTIVE
E,,25TH,ST,ACTIVE
E,,26TH HALF,ST,ACTIVE
E,,27TH,ST,ACTIVE
E,,22ND,ST,ACTIVE
E,,50TH HALF,ST,ACTIVE
E,,51ST,ST,ACTIVE
E,,52ND,ST,ACTIVE
E,,53RD,ST,ACTIVE
E,,28TH,ST,ACTIVE
E,,29TH,ST,ACTIVE
E,,2ND,ST,ACTIVE
E,,38TH,ST,ACTIVE
E,,38TH HALF,ST,ACTIVE
E,,10TH,ST,ACTIVE
E,,10TH HALF,ST,ACTIVE
E,,11TH,ST,ACTIVE
E,,43RD,ST,ACTIVE
E,,4TH,ST,ACTIVE
E,,50TH,ST,ACTIVE
E,,EVANS,ST,ACTIVE
W,,BRENHAM,ST,ACTIVE
W,,BROADE,ST,ACTIVE
W,,BROADE,ST,ACTIVE
W,,BROWNING,ST,ACTIVE
W,,BURTON,ST,ACTIVE
W,,22ND,ST,ACTIVE
W,,21ST,ST,ACTIVE
W,,20TH,ST,ACTIVE
W,,WALNUT,ST,ACTIVE
W,,SOUTH,ST,ACTIVE
W,,31ST,ST,ACTIVE
W,,30TH,ST,ACTIVE
W,,29TH HALF,ST,ACTIVE
W,,40TH,ST,ACTIVE
W,,41ST,ST,ACTIVE
W,,42ND,ST,ACTIVE
W,,43RD,ST,ACTIVE
W,,44TH,ST,ACTIVE
W,,45TH,ST,ACTIVE
W,,28TH,ST,ACTIVE
W,,28TH HALF,ST,ACTIVE
W,,29TH,ST,ACTIVE
W,,5TH,ST,ACTIVE
W,,6TH,ST,ACTIVE
W,,6TH HALF,ST,ACTIVE
W,,7TH,ST,ACTIVE
W,,8TH,ST,ACTIVE
W,,9TH,ST,ACTIVE
W,,39TH,ST,ACTIVE
W,,39TH HALF,ST,ACTIVE
W,,3RD,ST,ACTIVE
W,,55TH,ST,ACTIVE
W,,55TH HALF,ST,ACTIVE
W,,56TH,ST,ACTIVE
W,,2ND,ST,ACTIVE
W,,30TH HALF,ST,ACTIVE
,,CONNELLY,ST,ACTIVE
,,CONNIE,ST,ACTIVE
,,CONRAD,ST,ACTIVE
,,COOKE,ST,ACTIVE
,,COPELAND,ST,ACTIVE
,,CORNELL,ST,ACTIVE
,,CORONADO,ST,ACTIVE
,,JAMES ANDER,ST,ACTIVE
,,JACKY,ST,ACTIVE
,,JACKSON,ST,ACTIVE
,,JACKIE ROBINSON,ST,ACTIVE
,,IOWA,ST,ACTIVE
,,INGLEWOOD,ST,ACTIVE
,,ICON,ST,ACTIVE
,,HYRIDGE,ST,ACTIVE
,,JOLYNN,ST,ACTIVE
,,JOHNSON,ST,ACTIVE
,,JEWELL,ST,ACTIVE
,,JESSIE,ST,ACTIVE
,,JESSIE,ST,ACTIVE
,,HOLBROOK,ST,ACTIVE
,,HILLMONT,ST,ACTIVE
,,HAZELWOOD,ST,ACTIVE
,,HAWK,ST,ACTIVE
,,JONESTOWN,ST,ACTIVE
,,JOSEPH,ST,ACTIVE
,,JOSEPHINE,ST,ACTIVE
,,JUANITA,ST,ACTIVE
,,JULIAN TERAN,ST,ACTIVE
,,JOYCE,ST,ACTIVE
,,LAVACA,ST,ACTIVE
,,LAWRENCE,ST,ACTIVE
,,LEANDER,ST,ACTIVE
,,LANGHAM,ST,ACTIVE
,,LAPOYNOR,ST,ACTIVE
,,LADYBUG,ST,ACTIVE
,,KERR,ST,ACTIVE
,,KENSINGTON,ST,ACTIVE
,,KEN,ST,ACTIVE
,,KEMP,ST,ACTIVE
,,KEASBEY,ST,ACTIVE
,,KAY,ST,ACTIVE
,,KASPER,ST,ACTIVE
,,KALISPEL,ST,ACTIVE
,,LINCOLN,ST,ACTIVE
,,LINDEN,ST,ACTIVE
,,LEDBETTER,ST,ACTIVE
,,LEDGE,ST,ACTIVE
,,LEIGH,ST,ACTIVE
,,LAMBIE,ST,ACTIVE
,,DELONEY,ST,ACTIVE
,,DELORIO,ST,ACTIVE
,,DENFIELD,ST,ACTIVE
,,DEWEY,ST,ACTIVE
,,DEXTER,ST,ACTIVE
,,DOUGLAS,ST,ACTIVE
,,DOWNING,ST,ACTIVE
,,DRISKILL,ST,ACTIVE
,,DRYDEN,ST,ACTIVE
,,DULWICH,ST,ACTIVE
,,DUNGAN,ST,ACTIVE
,,DUNLAP,ST,ACTIVE
,,DUNN,ST,ACTIVE
,,DUVAL,ST,ACTIVE
,,DWIGHT EISENHOWER,ST,ACTIVE
,,CULP,ST,ACTIVE
,,CUMMINGS,ST,ACTIVE
,,CURVE,ST,ACTIVE
,,DAILEY,ST,ACTIVE
,,DALSHANK,ST,ACTIVE
,,DALTON,ST,ACTIVE
,,CEDAR,ST,ACTIVE
,,CEDAR,ST,ACTIVE
,,CEDAR,ST,ACTIVE
,,CEDAR FALLS,ST,ACTIVE
,,CELESTIAL,ST,ACTIVE
,,CENTER,ST,ACTIVE
,,CHEYENNE,ST,ACTIVE
,,CHICON,ST,ACTIVE
,,CHRISTOPHER,ST,ACTIVE
,,CRANE,ST,ACTIVE
,,CRESTVIEW,ST,ACTIVE
,,CROSS,ST,ACTIVE
,,CROWNOVER,ST,ACTIVE
,,BRAZOS,ST,ACTIVE
,,BRASS,ST,ACTIVE
,,BRANDTS WOOD,ST,ACTIVE
,,BRAEBURN GLEN,ST,ACTIVE
,,BOURBON,ST,ACTIVE
,,BONNETT,ST,ACTIVE
,,BONITA,ST,ACTIVE
,,ARROWHEAD,ST,ACTIVE
,,ARUSHA,ST,ACTIVE
,,ASCHEN,ST,ACTIVE
,,BLAND,ST,ACTIVE
,,BLESSING,ST,ACTIVE
,,BLUESTONE,ST,ACTIVE
,,HUNTERS,TRCE,ACTIVE
,,JUNIPER,TRCE,ACTIVE
,,LATIGO,TRCE,ACTIVE
,,LAKESIDE,TRCE,ACTIVE
,,ARMADILLO,TRCE,ACTIVE
,,DAYFLOWER,TRCE,ACTIVE
,,FLINTROCK,TRCE,ACTIVE
,,BEECHNUT,TRCE,ACTIVE
,,BEAVER,TRL,ACTIVE
,,BECKWOOD,TRL,ACTIVE
,,BEDROCK,TRL,ACTIVE
,,BIG,TRL,ACTIVE
,,BILLINGHAM,TRL,ACTIVE
,,BIRCHBARK,TRL,ACTIVE
,,BIRCHLEAF,TRL,ACTIVE
,,BAMBOO,TRL,ACTIVE
,,BANBRIDGE,TRL,ACTIVE
,,BANCROFT,TRL,ACTIVE
,,BATTENBURG,TRL,ACTIVE
,,BELLA VISTA,TRL,ACTIVE
,,BENDING,TRL,ACTIVE
,,BENDING BOUGH,TRL,ACTIVE
,,BENDRIDGE,TRL,ACTIVE
,,BERESFORD,TRL,ACTIVE
,,CAPELLA,TRL,ACTIVE
,,CAPISTRANO,TRL,ACTIVE
,,CAPITOL SADDLERY,TRL,ACTIVE
,,CARIBOU,TRL,ACTIVE
,,CARIBOU RIDGE,TRL,ACTIVE
,,ATHENS,TRL,ACTIVE
,,AZALEA,TRL,ACTIVE
,,AZTEC,TRL,ACTIVE
,,BALLYCASTLE,TRL,ACTIVE
,,CANON YEOMANS,TRL,ACTIVE
,,CANTLE,TRL,ACTIVE
,,CANYON RANCH,TRL,ACTIVE
,,CANYONSIDE,TRL,ACTIVE
,,BANDERA CREEK,TRL,ACTIVE
,,BARASINGA,TRL,ACTIVE
,,BARILLA MOUNTAIN,TRL,ACTIVE
,,BARKBRIDGE,TRL,ACTIVE
,,BARONETS,TRL,ACTIVE
,,ABILENE,TRL,ACTIVE
,,ACADIAN,TRL,ACTIVE
,,ACORN CREEK,TRL,ACTIVE
,,ADIRONDACK,TRL,ACTIVE
,,ADOBE,TRL,ACTIVE
,,EAGLE TRACE,TRL,ACTIVE
,,ELDORADO,TRL,ACTIVE
,,ELM,TRL,ACTIVE
,,ELMWOOD,TRL,ACTIVE
,,ENNIS,TRL,ACTIVE
,,FENCE POST,TRL,ACTIVE
,,FEATHER ROCK,TRL,ACTIVE
,,FAWN,TRL,ACTIVE
,,FAUNTLEROY,TRL,ACTIVE
,,FAUBION,TRL,ACTIVE
,,FARLEY,TRL,ACTIVE
,,FALLING OAKS,TRL,ACTIVE
,,FALL,TRL,ACTIVE
,,EVANGELINE,TRL,ACTIVE
,,ESPANOLA,TRL,ACTIVE
,,EQUESTRIAN,TRL,ACTIVE
,,SUMMIT,ST,ACTIVE
,,SUMMIT,ST,ACTIVE
,,SULLIVAN,ST,ACTIVE
,,STRAND,ST,ACTIVE
,,STOBAUGH,ST,ACTIVE
,,STILLFOREST,ST,ACTIVE
,,STERZING,ST,ACTIVE
,,STEPHANIE ST JOHN,ST,ACTIVE
,,STARK,ST,ACTIVE
,,STAFFORD,ST,ACTIVE
,,SPUR,ST,ACTIVE
,,SPRINGRIDGE,ST,ACTIVE
,,TITANIUM,ST,ACTIVE
,,TIRADO,ST,ACTIVE
,,TINMOUTH,ST,ACTIVE
,,TIMBERWOOD,ST,ACTIVE
,,TILLERY,ST,ACTIVE
,,TIERRA ALTO,ST,ACTIVE
,,THURMOND,ST,ACTIVE
,,THREADBO,ST,ACTIVE
,,THOMPSON,ST,ACTIVE
,,THOMPSON,ST,ACTIVE
,,THOMAS KINCHEON,ST,ACTIVE
,,THOMAS JEFFERSON,ST,ACTIVE
,,THOMAS,ST,ACTIVE
,,THIRD,ST,ACTIVE
,,THEODORE ROOSEVELT,ST,ACTIVE
,,TEXAS,ST,ACTIVE
,,NUECES,ST,ACTIVE
,,NORTH,ST,ACTIVE
,,NORTH,ST,ACTIVE
,,NORMANDY,ST,ACTIVE
,,NILE,ST,ACTIVE
,,NICKERSON,ST,ACTIVE
,,NEWTON,ST,ACTIVE
,,NECHES,ST,ACTIVE
,,NEAL,ST,ACTIVE
,,NAVASOTA,ST,ACTIVE
,,NATALI,ST,ACTIVE
,,NALIDE,ST,ACTIVE
,,MYRTLE,ST,ACTIVE
,,MUSSETT,ST,ACTIVE
,,MUROC,ST,ACTIVE
,,MOCKINGBIRD,ST,ACTIVE
,,NELSON,ST,ACTIVE
,,NELSON,ST,ACTIVE
,,NELLIE,ST,ACTIVE
,,MOBIL,ST,ACTIVE
,,MIZZEN,ST,ACTIVE
,,MIRABEAU,ST,ACTIVE
,,MINNIE,ST,ACTIVE
,,MINERVA,ST,ACTIVE
,,MILL,ST,ACTIVE
,,MILDRED,ST,ACTIVE
,,MASON,ST,ACTIVE
,,MUNSON,ST,ACTIVE
,,MUERY,ST,ACTIVE
,,MOYE,ST,ACTIVE
,,MOSS,ST,ACTIVE
,,MORROW,ST,ACTIVE
,,MORROW,ST,ACTIVE
,,MORELOS,ST,ACTIVE
,,MOORBERRY,ST,ACTIVE
,,MONTVIEW,ST,ACTIVE
,,AIRPORT NB TO KOENIG EB,RAMP,ACTIVE
,,AIRPORT SB TO KOENIG WB,RAMP,ACTIVE
,,MONTANA,ST,ACTIVE
,,MONICA,ST,ACTIVE
,,MOLLBERG,ST,ACTIVE
,,MODESTO,ST,ACTIVE
,,MASHBURN,ST,ACTIVE
,,MARY,ST,ACTIVE
,,MARY,ST,ACTIVE
,,MARSHA,ST,ACTIVE
,,MARK,ST,ACTIVE
,,BONHAM,TER,ACTIVE
,,ARCH,TER,ACTIVE
,,AIRLINE,TER,ACTIVE
,,ALGERITA,TER,ACTIVE
,,ARREN,TER,ACTIVE
,,CRYSTAL,TER,ACTIVE
,,BREEZE,TER,ACTIVE
,,CARRIZO,TER,ACTIVE
,,CHAMONIX,TER,ACTIVE
,,CRADLEROCK,TER,ACTIVE
,,KISOBA,TER,ACTIVE
,,WINDY,TER,ACTIVE
,,WHITE RIM,TER,ACTIVE
,,LARCH,TER,ACTIVE
,,LEDGESTONE,TER,ACTIVE
,,LILY,TER,ACTIVE
,,LAKEWOOD HILLS,TER,ACTIVE
,,HIGHGROVE,TER,ACTIVE
,,HIGHLAND,TER,ACTIVE
,,HIGHLAND HILLS,TER,ACTIVE
,,HILLSIDE,TER,ACTIVE
,,INDUSTRIAL,TER,ACTIVE
,,HONEY DEW,TER,ACTIVE
,,HOLLY CREST,TER,ACTIVE
,,LUDLOW,TER,ACTIVE
,,MARIGOLD,TER,ACTIVE
,,NORSEMAN,TER,ACTIVE
,,PRESERVE VISTA,TER,ACTIVE
,,PINEWOOD,TER,ACTIVE
,,NIAGARA FALLS,TER,ACTIVE
,,MIFFLIN KENEDY,TER,ACTIVE
,,RIDGETOP,TER,ACTIVE
,,SUNSET,TER,ACTIVE
,,SUNRISE,TER,ACTIVE
,,SUNBURST,TER,ACTIVE
,,STONERIDGE,TER,ACTIVE
,,STERLING PANORAMA,TER,ACTIVE
,,SPINDLETOP,TER,ACTIVE
,,SPANISH OAK,TER,ACTIVE
,,SKYVIEW,TER,ACTIVE
,,SHADY OAK,TER,ACTIVE
,,VIKKI,TER,ACTIVE
,,TUSCAN,TER,ACTIVE
,,TRAILVIEW MESA,TER,ACTIVE
,,TIMAROU,TER,ACTIVE
,,THECKLA,TER,ACTIVE
,,TEASDALE,TER,ACTIVE
,,TAY,TER,ACTIVE
,,TALLISON,TER,ACTIVE
,,SWELFLING,TER,ACTIVE
,,WESTWOOD,TER,ACTIVE
,,WESTWOOD,TER,ACTIVE
,,SCENIC,TER,ACTIVE
,,ROSEDALE,TER,ACTIVE
,,ROCKBRIDGE,TER,ACTIVE
,,RIVER,TER,ACTIVE
,,EPPERSON,TRL,ACTIVE
,,ENCANTO,TRL,ACTIVE
,,ELKHORN MOUNTAIN,TRL,ACTIVE
,,SPRINKLE CUTOFF,RD,ACTIVE
,,SPRINKLE CUTOFF,RD,ACTIVE
,,SPRINKLE,RD,ACTIVE
,,SPRINGWOOD,RD,ACTIVE
,,SPRINGDALE,RD,ACTIVE
,,SPRINGDALE,RD,ACTIVE
,,SPRING VALLEY,RD,ACTIVE
,,SPRING MEADOW,RD,ACTIVE
,,SPRING HEATH,RD,ACTIVE
,,SPRING HEATH,RD,ACTIVE
,,SPRING GARDEN,RD,ACTIVE
,,SPREADING OAKS,RD,ACTIVE
,,SPIVEY,RD,ACTIVE
,,SPINEL,RD,ACTIVE
,,SPICEWOOD SPRINGS,RD,ACTIVE
,,SPICEWOOD SPRINGS,RD,ACTIVE
,,SPARKS,RD,ACTIVE
,,SOUTHWOOD,RD,ACTIVE
,,SOUTHWIND,RD,ACTIVE
,,SOUTH VIEW,RD,ACTIVE
,,SOMERSET,RD,ACTIVE
,,SMOKEY HILL,RD,ACTIVE
,,SMITH SCHOOL,RD,ACTIVE
,,SMITH,RD,ACTIVE
,,SLINGSHOT,RD,ACTIVE
,,SLEEPY HOLLOW,RD,ACTIVE
,,SKOG,RD,ACTIVE
,,SINGLETON BEND,RD,ACTIVE
,,DOLIVER,DR,ACTIVE
,,DOGWOOD CREEK,DR,ACTIVE
,,CLAIRMONT,DR,ACTIVE
,,CLABURN,DR,ACTIVE
,,CIVIC,DR,ACTIVE
,,CISCO,DR,ACTIVE
,,CIRCULO,DR,ACTIVE
,,CIRCLEVIEW,DR,ACTIVE
,,CIRCLE RIDGE,DR,ACTIVE
,,CIRCLE BEND,DR,ACTIVE
,,CIRCLE,DR,ACTIVE
,,CIRCLE,DR,ACTIVE
,,CIRCLE,DR,ACTIVE
,,CINDERELLA,DR,ACTIVE
,,CLEAR VIEW,DR,ACTIVE
,,CLEAR NIGHT,DR,ACTIVE
,,CLEAR CREEK,DR,ACTIVE
,,CLAYWOOD,DR,ACTIVE
,,CLAYMOOR,DR,ACTIVE
,,CLAXTON,DR,ACTIVE
,,CLAUDIA,DR,ACTIVE
,,CLARNO,DR,ACTIVE
,,CLARMAC,DR,ACTIVE
,,CLARKSBURG,DR,ACTIVE
,,CLARION,DR,ACTIVE
,,CLAREWOOD,DR,ACTIVE
,,CITATION,DR,ACTIVE
,,CISCO VALLEY,DR,ACTIVE
,,CLOCK TOWER,DR,ACTIVE
,,CLIFFWOOD,DR,ACTIVE
,,CLIFFVIEW,DR,ACTIVE
,,CLIFFSIDE,DR,ACTIVE
,,CLIFFS EDGE,DR,ACTIVE
,,CLIFFORD,DR,ACTIVE
