Id,Guid,MemberId,FirstName,LastName,FullName,CommitteeId,CommitteeName,Committee Active,MemberTypeId,Title,MemberActive,StartDate,EndDate,Version,LastUpdatedUTC
4093,ACC19EBA-6E81-48E0-BE67-E2F5685AC162,7642,Paul A.,Vallone,Paul A. Vallone,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lAM=,01/12/2018
4247,F86EF9BD-61E4-414A-9C47-0586ABD5117C,7562,Margaret S.,Chin,Margaret S. Chin,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMt10=,04/10/2019
4248,D3EE2AA5-F1FE-4264-AAC0-64EED0B955E6,7627,Costa G.,Constantinides,Costa G. Constantinides,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMt2E=,04/10/2019
4273,35F98B7F-F0A8-4FA9-A552-3E5F2F44B584,7748,Justin L.,Brannan,Justin L. Brannan,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXFEM=,06/13/2019
4274,45B581E7-890F-43CF-8861-4651E40EBD84,7624,Andrew,Cohen,Andrew Cohen,5108,Committee on Sanitation and Solid Waste Management,True,3,Council member,true,06/13/2019,12/31/2021,AAAAAOXXFEc=,06/13/2019
4000,5DB44282-B2DE-4E0C-8547-460594F26891,7636,Carlos,Menchaca,Carlos Menchaca,5119,Committee on Immigration,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8kd0=,01/12/2018
4001,96FCAAD9-7D80-4643-A342-D5B7CB838B7D,7563,Daniel,Dromm,Daniel Dromm,5119,Committee on Immigration,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8keE=,01/12/2018
4002,77121C47-5551-4C64-8BF2-86317D71F166,7113,Mathieu,Eugene,Mathieu Eugene,5119,Committee on Immigration,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8keU=,01/12/2018
4003,BBAB74F0-AF03-4292-AEB3-51F5ADC63AF4,7743,Mark,Gjonaj,Mark Gjonaj,5119,Committee on Immigration,True,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBM0=,01/12/2018
4004,B0539474-E6AF-4B79-B659-3193EBF0F8BD,7746,Robert F.,Holden,Robert F. Holden,5119,Committee on Immigration,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMiyw=,01/12/2018
4005,0186F85C-CCA4-4648-8577-9058FA46B6D6,7637,I. Daneek,Miller,I. Daneek Miller,5119,Committee on Immigration,True,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBM8=,01/12/2018
4006,8128B606-13EA-48C1-A90C-1427972ACBA4,7749,Kalman,Yeger,Kalman Yeger,5119,Committee on Immigration,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMi14=,01/12/2018
4229,B903BA3A-ADB2-42BF-9BD2-434E8D93982C,7562,Margaret S.,Chin,Margaret S. Chin,5119,Committee on Immigration,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMi2o=,04/09/2019
4230,ECFE9EDE-4882-4069-84CD-944C9A5AE96D,7745,Francisco P.,Moya,Francisco P. Moya,5119,Committee on Immigration,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMi24=,04/09/2019
4094,2CAC4A3F-5D40-4E2C-9CDF-1740E9E8C594,7743,Mark,Gjonaj,Mark Gjonaj,5120,Committee on Small Business,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lBU=,01/12/2018
4095,73B8B96E-BEBC-4C3F-B46D-A1C9FFC2FF96,7742,Diana,Ayala,Diana Ayala,5120,Committee on Small Business,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt2s=,01/12/2018
4096,02603511-8C84-4CEB-ACC7-9B0B9A8C4AB0,7567,Stephen T.,Levin,Stephen T. Levin,5120,Committee on Small Business,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lB0=,01/12/2018
4097,B487CDC0-6B1F-4CAE-8396-3DCDD3C336B3,430,Bill,Perkins,Bill Perkins,5120,Committee on Small Business,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lCE=,01/12/2018
4098,6F62A383-0CDA-4DCA-8C88-8FC6E2404DC8,7740,Carlina,Rivera,Carlina Rivera,5120,Committee on Small Business,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt20=,01/12/2018
4249,320FD4CC-40CD-4A2C-B7B4-2B1F1A57D4C0,7563,Daniel,Dromm,Daniel Dromm,5120,Committee on Small Business,True,3,Council member,false,04/10/2019,10/29/2019,AAAAAOXsBb0=,04/10/2019
4250,A787779C-CB0B-43B3-8181-E06B34B6B1F0,7639,Helen K.,Rosenthal,Helen K. Rosenthal,5120,Committee on Small Business,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMt3M=,04/10/2019
4299,E5E39E47-D19C-4917-9EEC-C3E7517717C9,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,5120,Committee on Small Business,True,3,Committee member,true,10/30/2019,12/31/2021,AAAAAOXsBb8=,10/30/2019
4129,51F85EDC-BB6E-4640-86EB-6188991DFF9C,7629,Chaim M.,Deutsch,Chaim M. Deutsch,5122,Committee on Veterans,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lNs=,01/12/2018
4130,A49984CF-359A-4738-8518-C0398464467B,7748,Justin L.,Brannan,Justin L. Brannan,5122,Committee on Veterans,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt4c=,01/12/2018
4131,045D71ED-F402-47FB-9C78-6123838F3A89,7113,Mathieu,Eugene,Mathieu Eugene,5122,Committee on Veterans,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lOM=,01/12/2018
4132,6093814E-341E-48CF-B1B1-CBC614645FFC,7635,Alan N.,Maisel,Alan N. Maisel,5122,Committee on Veterans,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lOc=,01/12/2018
4133,A81C14AB-9E4C-4DB2-86ED-024B4E4ACC1C,7642,Paul A.,Vallone,Paul A. Vallone,5122,Committee on Veterans,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lOs=,01/12/2018
4251,A015A288-BF7A-4D74-A3C5-652F23600AE8,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel,5122,Committee on Veterans,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMt4k=,04/10/2019
4012,F09FD463-394F-4A30-9057-CA693808C0EF,7613,Andy L.,King,Andy L. King,5149,Committee on Juvenile Justice,False,3,Chairperson,false,01/11/2018,10/29/2019,AAAAAOXsBsQ=,01/12/2018
4013,4E8C4C3D-BC92-434E-888A-4C35B5AF3C24,7623,Inez D.,Barron,Inez D. Barron,5149,Committee on Juvenile Justice,False,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBsY=,01/12/2018
4014,149BDA5B-5AA7-4477-BB88-2770C1F9B7A6,7743,Mark,Gjonaj,Mark Gjonaj,5149,Committee on Juvenile Justice,False,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBsg=,01/12/2018
4015,49B783CC-782C-4F04-B7C7-62167326B1FE,7746,Robert F.,Holden,Robert F. Holden,5149,Committee on Juvenile Justice,False,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBso=,01/12/2018
4016,CE5857AE-09CB-443B-BC40-C18562B7F0D3,7634,Mark,Levine,Mark Levine,5149,Committee on Juvenile Justice,False,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBsw=,01/12/2018
4017,65ED0816-D482-49FC-97F2-1EA57AFC0107,430,Bill,Perkins,Bill Perkins,5149,Committee on Juvenile Justice,False,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBs4=,01/12/2018
4018,F9FCB939-D558-448B-A672-9FCE2A4C0F94,7571,Jumaane D.,Williams,Jumaane D. Williams,5149,Committee on Juvenile Justice,False,3,Committee member,false,01/11/2018,03/19/2019,AAAAAOXI/FY=,01/12/2018
4062,196614CB-A1CE-4B89-8580-46F5243A7666,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel,5212,Committee on Public Housing,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8kzY=,01/12/2018
4063,E5A6BDBB-4068-4CC7-BA2A-29B986ADB376,7742,Diana,Ayala,Diana Ayala,5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kzo=,01/12/2018
4064,6B31FD3C-4161-4830-B3AE-344BADDCD82F,7628,Laurie A.,Cumbo,Laurie A. Cumbo,5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kz4=,01/12/2018
4065,71576F71-DEB9-4AEE-AED0-1A666E691B33,7744,Ruben,"Diaz, Sr.","Ruben Diaz, Sr.",5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k0I=,01/12/2018
4066,D09B3DBC-4C6F-484D-A001-7B27070FE59A,7743,Mark,Gjonaj,Mark Gjonaj,5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k0Y=,01/12/2018
4067,B43BDCA3-60E7-474B-8BF2-43729840B99F,7636,Carlos,Menchaca,Carlos Menchaca,5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k0o=,01/12/2018
4068,CC7A0193-4641-4772-9811-3428D6B66B6E,7617,Donovan J.,Richards,Donovan J. Richards,5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k04=,01/12/2018
4069,3598C278-4C22-4D87-8F18-DB839C8F9A8C,7714,Rafael,"Salamanca, Jr.","Rafael Salamanca, Jr.",5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k1I=,01/12/2018
4070,32A939A1-F84F-47B8-AE80-F2A1C584142E,7640,Ritchie J.,Torres,Ritchie J. Torres,5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k1Y=,01/12/2018
4071,7D3583D5-2AF9-45A1-BA86-E46E8B910BC7,7641,Mark,Treyger,Mark Treyger,5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k1o=,01/12/2018
4072,F76A8312-CFA0-4E96-B6A5-A9B46E243A1F,7569,James G.,Van Bramer,James G. Van Bramer,5212,Committee on Public Housing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k14=,01/12/2018
4244,A576D375-1E27-4B0F-9CBE-3076EC4268BA,7622,Vanessa L.,Gibson,Vanessa L. Gibson,5212,Committee on Public Housing,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMtzs=,04/10/2019
4109,0EC9F0FC-0CFB-4401-AA62-A302F7A3089E,7565,Peter A.,Koo,Peter A. Koo,5213,Committee on Technology,True,1,Chairperson,false,01/11/2018,06/12/2019,AAAAAOXXFKA=,01/12/2018
4110,567AC9F9-3C3B-40B4-B68E-E3D5B965B45A,7746,Robert F.,Holden,Robert F. Holden,5213,Committee on Technology,True,3,Committee member,false,01/11/2018,06/12/2019,AAAAAOXXFJw=,01/12/2018
4111,00E846C6-9F91-49CB-A4D4-8CB77B94789F,7566,Brad S.,Lander,Brad S. Lander,5213,Committee on Technology,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lHc=,01/12/2018
4112,1011788F-79E4-4DD0-8C1E-ECB01C082541,7510,Eric A.,Ulrich,Eric A. Ulrich,5213,Committee on Technology,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lHs=,01/12/2018
4113,8B0E8FEA-1C7E-4252-8FE6-52A83BC54052,7749,Kalman,Yeger,Kalman Yeger,5213,Committee on Technology,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lH8=,01/12/2018
4276,5CEBAC2C-5FA3-4A3C-974A-1F2B3B9C30EF,7565,Peter A.,Koo,Peter A. Koo,5213,Committee on Technology,True,3,Council member,false,06/13/2019,06/13/2019,AAAAAOXXFJ4=,06/13/2019
4277,E483EADC-BD5F-4793-BC39-9DACE6DF5EBE,7746,Robert F.,Holden,Robert F. Holden,5213,Committee on Technology,True,1,Chairperson,true,06/13/2019,12/31/2021,AAAAAOXXFKI=,06/13/2019
4278,2251A8EF-2631-4C8D-90A8-4DD808CD9580,7742,Diana,Ayala,Diana Ayala,5213,Committee on Technology,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXFHg=,06/13/2019
4279,C03ECD3F-7C1E-4A71-8121-A1B64602D032,7627,Costa G.,Constantinides,Costa G. Constantinides,5213,Committee on Technology,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXFHw=,06/13/2019
4291,A1563C00-8B53-4CBC-B452-31150EE4DA4F,7565,Peter A.,Koo,Peter A. Koo,5213,Committee on Technology,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXo1HU=,10/07/2019
3856,9D734E94-5798-47E4-AAA0-B76E7E1E6B74,7113,Mathieu,Eugene,Mathieu Eugene,5235,Committee on Civil and Human Rights,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8hW4=,01/11/2018
3857,486A05F1-2C50-4BBC-8858-45FD54834E1C,7563,Daniel,Dromm,Daniel Dromm,5235,Committee on Civil and Human Rights,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hW8=,01/11/2018
3858,D4936DD1-70D2-4B8E-9D00-1D9CCEC01429,7632,Ben,Kallos,Ben Kallos,5235,Committee on Civil and Human Rights,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMjlY=,01/11/2018
3859,7160CE95-2C8C-4506-829C-87D78A4247C0,7566,Brad S.,Lander,Brad S. Lander,5235,Committee on Civil and Human Rights,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hXE=,01/11/2018
3860,3C23424E-C15E-483E-845C-4D35DF448982,430,Bill,Perkins,Bill Perkins,5235,Committee on Civil and Human Rights,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hXI=,01/11/2018
3861,609432F4-6485-4135-99F3-C25115AE4E9C,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,5235,Committee on Civil and Human Rights,True,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsA/A=,01/11/2018
3862,F49A09F8-8E66-47AC-ACC9-E56D6AA9C1A4,7639,Helen K.,Rosenthal,Helen K. Rosenthal,5235,Committee on Civil and Human Rights,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMjlg=,01/11/2018
4293,47639A6F-6575-4335-AFF2-15BAD6A7B09A,7623,Inez D.,Barron,Inez D. Barron,5235,Committee on Civil and Human Rights,True,3,Committee member,true,10/30/2019,12/31/2021,AAAAAOXsA2I=,10/30/2019
3870,C6596977-59EB-4DF8-83B2-8BBEAFE03CE6,7630,Rafael L.,"Espinal, Jr.","Rafael L. Espinal, Jr.",5236,Committee on Consumer Affairs and Business Licensing,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8hYs=,01/11/2018
3871,F72D5082-E655-4CE9-BA63-0948E36F52C0,7562,Margaret S.,Chin,Margaret S. Chin,5236,Committee on Consumer Affairs and Business Licensing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hY8=,01/11/2018
3872,B80778A7-36D9-4E97-ADE3-8B0617466CD2,7565,Peter A.,Koo,Peter A. Koo,5236,Committee on Consumer Affairs and Business Licensing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hZM=,01/11/2018
3873,CEB9BB53-04A9-486C-82CA-7918C98F2F69,386,Karen,Koslowitz,Karen Koslowitz,5236,Committee on Consumer Affairs and Business Licensing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hZc=,01/11/2018
3874,190095F8-11D5-486E-A4DC-7CDF19508B3D,7566,Brad S.,Lander,Brad S. Lander,5236,Committee on Consumer Affairs and Business Licensing,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hZs=,01/11/2018
4233,B69D0F08-1D31-4015-85C3-EB3E6CB0DFF4,7748,Justin L.,Brannan,Justin L. Brannan,5236,Committee on Consumer Affairs and Business Licensing,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMjVI=,04/09/2019
4234,9BBE5A54-ED2B-41CB-8400-6017E6B1BE6C,7741,Keith,Powers,Keith Powers,5236,Committee on Consumer Affairs and Business Licensing,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMjVY=,04/09/2019
3880,B5F8019D-BFBC-42CB-80AB-0B2EA7931195,7741,Keith,Powers,Keith Powers,5237,Committee on Criminal Justice,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8hiQ=,01/11/2018
3881,23A5F27B-0F9E-421B-A6D5-F2EAFC976196,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel,5237,Committee on Criminal Justice,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hig=,01/11/2018
3882,19BC013B-1406-47C6-9D04-AAFAA0779030,7746,Robert F.,Holden,Robert F. Holden,5237,Committee on Criminal Justice,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hjA=,01/11/2018
3883,476D4D08-ED57-44AF-9816-E97E6F8E62EF,7633,Rory I.,Lancman,Rory I. Lancman,5237,Committee on Criminal Justice,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hjI=,01/11/2018
3884,6BE26E1A-474B-4C1F-9E62-5797C845E342,7740,Carlina,Rivera,Carlina Rivera,5237,Committee on Criminal Justice,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8hjY=,01/11/2018
4236,80D634D5-C6BE-432D-83B9-440FFA06CC71,7634,Mark,Levine,Mark Levine,5237,Committee on Criminal Justice,True,3,Committee member,false,04/10/2019,10/29/2019,AAAAAOXsA/Q=,04/09/2019
4237,DB259F0C-ECFA-40B4-9F95-8158AFC5ADAC,7617,Donovan J.,Richards,Donovan J. Richards,5237,Committee on Criminal Justice,True,3,Committee member,false,04/10/2019,10/29/2019,AAAAAOXsA/Y=,04/09/2019
3942,6E715467-2F52-4268-A875-5D905A909B8D,7264,Joseph,Borelli,Joseph C. Borelli,5239,Committee on Fire and Emergency Management,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8ioc=,01/11/2018
3943,9659C47C-4775-4870-A060-9CC0ED014903,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel,5239,Committee on Fire and Emergency Management,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMjqc=,01/11/2018
3944,6A6D249B-3AC1-478D-B87F-6AB23631516B,7748,Justin L.,Brannan,Justin L. Brannan,5239,Committee on Fire and Emergency Management,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8io8=,01/11/2018
3945,8ED5DD2E-8B7A-4FCD-93E2-E249D82A9C5F,7561,Fernando,Cabrera,Fernando Cabrera,5239,Committee on Fire and Emergency Management,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8ipM=,01/11/2018
3946,4B70BF27-B8BD-4BE7-B19B-71AB38F4F401,7635,Alan N.,Maisel,Alan N. Maisel,5239,Committee on Fire and Emergency Management,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8ipc=,01/11/2018
4239,096B48AA-9990-473A-8673-EB66F40C8F9B,7629,Chaim M.,Deutsch,Chaim M. Deutsch,5239,Committee on Fire and Emergency Management,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMjqk=,04/09/2019
3947,9ED7FCD1-1C38-4060-89C7-EC92394161BF,7744,Ruben,"Diaz, Sr.","Ruben Diaz, Sr.",5240,Committee on For-Hire Vehicles,False,1,Chairperson,false,01/11/2018,02/14/2019,AAAAAOXEy+4=,01/11/2018
3948,49264839-3D56-40CA-8B06-FB63D2B22D51,7627,Costa G.,Constantinides,Costa G. Constantinides,5240,Committee on For-Hire Vehicles,False,3,Committee member,false,01/11/2018,02/14/2019,AAAAAOXEy/I=,01/11/2018
3949,4572F9FA-1D3A-4336-A487-49F9EB60395A,7745,Francisco P.,Moya,Francisco P. Moya,5240,Committee on For-Hire Vehicles,False,3,Committee member,false,01/11/2018,02/14/2019,AAAAAOXEy/Q=,01/11/2018
3950,14B70129-C017-44BF-9A4E-2944637BBCD3,7264,Joseph,Borelli,Joseph C. Borelli,5240,Committee on For-Hire Vehicles,False,3,Committee member,false,01/11/2018,02/14/2019,AAAAAOXEy/w=,01/11/2018
3951,3E23D1AC-6D2A-4706-AB49-20DEC3361907,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,5240,Committee on For-Hire Vehicles,False,3,Committee member,false,01/11/2018,02/14/2019,AAAAAOXEy/4=,01/11/2018
3952,8B36BC54-3F47-47CD-A69C-92171D7B40CD,7568,Deborah L.,Rose,Deborah L. Rose,5240,Committee on For-Hire Vehicles,False,3,Committee member,false,01/11/2018,02/14/2019,AAAAAOXEy/g=,01/11/2018
3953,D78919C8-05AE-4267-9088-20DB777172AC,7642,Paul A.,Vallone,Paul A. Vallone,5240,Committee on For-Hire Vehicles,False,3,Committee member,false,01/11/2018,02/14/2019,AAAAAOXEy/o=,01/11/2018
3977,C7084E61-8ABB-4564-A395-788AC30360AC,7740,Carlina,Rivera,Carlina Rivera,5241,Committee on Hospitals,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8jAc=,01/11/2018
3978,A0BA4D10-6190-41A6-9086-8C092A016AE4,7742,Diana,Ayala,Diana Ayala,5241,Committee on Hospitals,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8jCc=,01/11/2018
3984,2052EE5C-189C-49A4-B6BA-78857E26F0B2,7113,Mathieu,Eugene,Mathieu Eugene,5241,Committee on Hospitals,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kY8=,01/12/2018
3985,D3DBCA3E-16FB-463E-B93F-DCBA9D6E31FB,7634,Mark,Levine,Mark Levine,5241,Committee on Hospitals,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kZM=,01/12/2018
3986,4F05BBAD-E154-456C-9239-69F6AED8B13D,7635,Alan N.,Maisel,Alan N. Maisel,5241,Committee on Hospitals,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kZc=,01/12/2018
3987,F3B6F2A6-1ED9-4963-8445-1982AC6B24AA,7745,Francisco P.,Moya,Francisco P. Moya,5241,Committee on Hospitals,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kZs=,01/12/2018
3988,FFA427FB-2005-44F4-804D-3E7AACD4656A,7638,Antonio,Reynoso,Antonio Reynoso,5241,Committee on Hospitals,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kZ8=,01/12/2018
4007,99DAC664-076D-40D8-8B54-5C02EB3F7D29,7633,Rory I.,Lancman,Rory I. Lancman,5242,Committee on Justice System,True,3,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8kgo=,01/12/2018
4008,8AAA8F83-3BD0-4E95-9C46-23B5D6148BD1,7624,Andrew,Cohen,Andrew Cohen,5242,Committee on Justice System,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kg4=,01/12/2018
4009,368882F2-9A6B-4C35-97B6-C11354B967F6,7635,Alan N.,Maisel,Alan N. Maisel,5242,Committee on Justice System,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOXXE6s=,01/12/2018
4010,D13BDA3B-31F5-453A-A6C7-6EB7875DB533,7568,Deborah L.,Rose,Deborah L. Rose,5242,Committee on Justice System,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8khY=,01/12/2018
4011,EB3F4448-3CDF-4D22-9C00-4D60AD03FD8E,7510,Eric A.,Ulrich,Eric A. Ulrich,5242,Committee on Justice System,True,3,Committee member,false,01/11/2018,06/13/2019,AAAAAOXXE6E=,01/12/2018
4231,45718675-6DDF-4F5F-8E2E-11D227D99D1B,7563,Daniel,Dromm,Daniel Dromm,5242,Committee on Justice System,True,3,Committee member,false,04/10/2019,06/13/2019,AAAAAOXXE50=,04/09/2019
4232,CF4109FB-575E-47B6-B5AE-5E70E64BA217,7566,Brad S.,Lander,Brad S. Lander,5242,Committee on Justice System,True,3,Committee member,false,04/10/2019,06/13/2019,AAAAAOXXE58=,04/09/2019
4267,B5264E2D-C2C5-49FF-A357-E1535B499889,7628,Laurie A.,Cumbo,Laurie A. Cumbo,5242,Committee on Justice System,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXE6M=,06/13/2019
4268,CD0FC32E-9AA5-4638-A401-12ADEE85876F,7785,Farah,Louis,Farah N. Louis,5242,Committee on Justice System,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXE6c=,06/13/2019
4269,24631BE6-8EA4-4A13-BA5D-35A6342E5678,7640,Ritchie J.,Torres,Ritchie J. Torres,5242,Committee on Justice System,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXE60=,06/13/2019
4039,E153DF0A-A9A2-4BAE-87AC-8784610D3DBA,7742,Diana,Ayala,Diana Ayala,5243,"Committee on Mental Health, Disabilities and Addiction",True,3,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8krM=,01/12/2018
4040,AC5A38A8-4625-40BB-A0D6-221495D8B936,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel,5243,"Committee on Mental Health, Disabilities and Addiction",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8krc=,01/12/2018
4041,D43F84EA-E3B5-457A-97C3-46140C899750,7561,Fernando,Cabrera,Fernando Cabrera,5243,"Committee on Mental Health, Disabilities and Addiction",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8krs=,01/12/2018
4042,749E8D93-D0FD-4933-B92B-BDB0F68EF465,7746,Robert F.,Holden,Robert F. Holden,5243,"Committee on Mental Health, Disabilities and Addiction",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kr8=,01/12/2018
4043,FBFD0FBA-17E6-48EA-AEDF-8325E7928156,7569,James G.,Van Bramer,James G. Van Bramer,5243,"Committee on Mental Health, Disabilities and Addiction",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8ksM=,01/12/2018
4134,A138BC1B-2961-4C0D-809F-20AF83DBF43F,7639,Helen K.,Rosenthal,Helen K. Rosenthal,5244,Committee on Women and Gender Equity,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lQY=,01/12/2018
4135,CF9AEB3F-9A7C-48F8-B3E6-36A0432CD218,7742,Diana,Ayala,Diana Ayala,5244,Committee on Women and Gender Equity,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lQg=,01/12/2018
4136,F5EF10DC-6249-44A4-BF14-CECDCA59D173,7628,Laurie A.,Cumbo,Laurie A. Cumbo,5244,Committee on Women and Gender Equity,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lQw=,01/12/2018
4137,7A714EF1-F92D-4500-A2F7-D6685028FC1E,7632,Ben,Kallos,Ben Kallos,5244,Committee on Women and Gender Equity,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lRA=,01/12/2018
4138,B02419A0-7F0C-400B-89FF-9F51ED924AFE,7566,Brad S.,Lander,Brad S. Lander,5244,Committee on Women and Gender Equity,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lRQ=,01/12/2018
4144,30129927-AE49-40D2-94C5-FCB43A5FC0D4,7622,Vanessa L.,Gibson,Vanessa L. Gibson,5245,Subcommittee on Capital Budget,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lWo=,01/12/2018
