INSPECTION_NO,INSPECTION_DATE,VIOLATIONS,WARNINGS
1101714084305,10/07/2014 06:55:00 AM,0,0
1112118075334,11/20/2018 11:45:00 PM,0,0
1020419075210,01/31/2019 10:35:00 AM,0,0
1081216092423,08/11/2016 08:35:00 AM,0,0
1102919065349,10/29/2019 03:15:00 AM,0,0
1011113115921,12/05/2012 07:30:00 AM,0,0
1060319092704,06/02/2019 09:05:00 AM,0,0
1071409083207,07/09/2009 09:10:00 AM,0,0
1042310081430,04/22/2010 10:45:00 AM,0,0
1030816143155,03/04/2016 02:25:00 AM,0,0
1080118194804,07/25/2018 11:20:00 PM,0,0
1022819100834,02/26/2019 06:00:00 PM,0,0
1030811073327,03/07/2011 09:10:00 AM,0,0
1082417090713,08/23/2017 05:30:00 PM,0,0
1101607060837,10/16/2007 01:50:00 AM,0,0
1103118112650,10/28/2018 11:30:00 PM,0,0
1012315134715,01/09/2015 08:15:00 AM,0,0
1110807210257,11/08/2007 05:20:00 PM,0,0
1011012121806,01/06/2012 10:40:00 AM,0,0
1082914132150,08/20/2014 12:45:00 AM,0,0
1101018075545,09/30/2018 11:10:00 PM,0,0
1012920074634,01/28/2020 04:35:00 PM,0,0
1011513094923,12/07/2012 11:45:00 AM,0,0
1050511091723,05/04/2011 07:15:00 AM,0,0
1122413075941,12/23/2013 07:00:00 AM,0,0
1051316152151,05/05/2016 08:40:00 AM,0,0
1091207061159,09/12/2007 06:11:00 AM,0,0
1071713122531,07/16/2013 08:40:00 AM,0,0
1091313132914,09/05/2013 11:20:00 PM,0,0
1120313120131,11/29/2013 11:50:00 AM,0,0
1091218075819,09/07/2018 07:25:00 AM,0,0
1101812152357,10/13/2012 07:45:00 AM,0,0
1041019191410,04/01/2019 02:45:00 AM,0,0
1082211080758,08/20/2011 07:40:00 AM,0,0
1061008135031,06/10/2008 08:55:00 PM,0,0
1112913131844,10/16/2013 10:45:00 AM,0,0
1043013093538,04/29/2013 08:20:00 PM,0,0
1082516092406,08/13/2016 09:00:00 AM,0,0
1120308133102,12/03/2008 10:05:00 AM,0,0
1032520075055,03/24/2020 08:55:00 AM,0,0
1031210073830,03/11/2010 07:40:00 AM,0,0
1121318071503,12/12/2018 10:25:00 AM,0,0
1030915113540,03/07/2015 08:40:00 PM,0,0
1021119123757,02/05/2019 05:35:00 PM,0,0
1010609095920,01/05/2009 04:40:00 PM,0,0
1082415082929,08/17/2015 04:05:00 PM,0,0
1060910121507,06/08/2010 08:35:00 AM,0,0
1090216093624,08/26/2016 06:50:00 PM,0,0
1121418093537,12/13/2018 10:55:00 AM,0,0
1073115102223,07/22/2015 06:50:00 AM,0,0
1080709085211,08/06/2009 03:00:00 PM,0,0
1071708063149,07/15/2008 08:20:00 AM,0,0
1020718125847,01/30/2018 07:25:00 AM,0,0
1012919124716,01/25/2019 08:10:00 AM,0,0
1110211153436,11/01/2011 04:00:00 PM,0,0
1052616120744,05/18/2016 07:55:00 AM,0,0
1123119084400,12/31/2019 12:00:00 AM,0,0
1111319073145,11/03/2019 11:40:00 AM,0,0
1050614103643,04/28/2014 10:20:00 AM,0,0
1060916102340,06/08/2016 07:45:00 AM,0,0
1071619075303,07/13/2019 09:45:00 AM,0,0
1041510104216,04/14/2010 09:55:00 AM,0,0
1120810125016,12/07/2010 07:10:00 AM,0,0
1050113131851,04/30/2013 06:25:00 PM,0,0
1041814113630,04/10/2014 05:45:00 PM,0,0
1020408212401,02/04/2008 03:45:00 PM,0,0
1102213074429,10/02/2013 07:55:00 AM,1,0
1102213074429,10/02/2013 07:55:00 AM,1,0
1103111155832,10/28/2011 07:00:00 AM,0,0
1072409100511,07/24/2009 01:15:00 AM,0,0
1022620115444,02/21/2020 05:25:00 PM,0,0
1120413074244,11/22/2013 05:05:00 PM,0,0
1120116150824,11/07/2016 09:30:00 AM,0,0
1060513121653,06/03/2013 07:00:00 AM,0,0
1101514120746,10/09/2014 10:55:00 PM,0,0
1071409083945,07/09/2009 01:00:00 AM,0,0
1091812110330,09/17/2012 08:30:00 AM,0,1
1091812110330,09/17/2012 08:30:00 AM,0,1
1053111085536,05/27/2011 01:30:00 PM,0,0
1100915150310,10/06/2015 02:35:00 AM,0,0
1013012102801,01/27/2012 04:10:00 PM,0,0
1062918112052,06/28/2018 03:40:00 AM,0,0
1032715123627,03/20/2015 07:25:00 PM,0,0
1061108103216,05/28/2008 09:50:00 AM,0,0
1092008111355,09/20/2008 08:30:00 AM,0,0
1120413095731,11/20/2013 12:10:00 PM,0,0
1021011083326,02/09/2011 10:35:00 AM,0,0
1120519090814,12/04/2019 10:00:00 AM,0,0
1111413113318,10/28/2013 08:10:00 AM,0,0
1092909074426,09/28/2009 08:30:00 AM,0,0
1091307101848,09/04/2007 05:11:00 PM,0,0
1060116103631,05/26/2016 10:50:00 AM,0,0
1032516115740,03/24/2016 11:10:00 AM,0,0
1121119125906,12/05/2019 03:30:00 PM,0,0
1040618083656,03/16/2018 03:35:00 PM,0,0
1121015101235,12/07/2015 01:25:00 AM,0,0
1042817071020,04/28/2017 01:10:00 AM,0,0
1062112090034,06/20/2012 09:45:00 AM,0,0
1110612121521,10/24/2012 04:50:00 PM,0,0
1120817123732,12/07/2017 07:07:00 AM,0,0
1040109114312,03/30/2009 09:15:00 AM,0,0
1091114092211,09/08/2014 12:00:00 AM,0,0
1051513112536,05/14/2013 03:00:00 PM,0,0
1040208154211,04/01/2008 07:00:00 PM,0,0
1041316110920,04/01/2016 08:30:00 AM,0,0
1102814092844,10/27/2014 11:00:00 PM,0,0
1061719095522,06/14/2019 12:20:00 PM,0,0
1082814143655,08/25/2014 11:50:00 AM,0,0
1071007132716,07/10/2007 07:45:00 AM,0,0
1012207132609,01/22/2007 08:10:00 AM,0,0
1120213130732,11/21/2013 08:55:00 AM,0,0
1103107061715,10/31/2007 12:55:00 AM,0,0
1091312101445,09/12/2012 09:15:00 AM,0,0
1070119103445,06/29/2019 08:30:00 AM,0,0
1072911105244,07/28/2011 08:30:00 AM,0,0
1052214115007,05/16/2014 03:20:00 AM,0,0
1062316090057,06/17/2016 08:55:00 AM,0,0
1061918084744,06/18/2018 02:15:00 AM,0,0
1021709132227,02/14/2009 08:20:00 PM,0,0
1032516113644,03/23/2016 01:30:00 AM,0,0
1021120085933,02/05/2020 03:05:00 PM,0,0
1022216093454,02/17/2016 09:10:00 AM,0,0
1051619180406,05/13/2019 07:50:00 AM,0,0
1061318123141,06/05/2018 09:00:00 AM,0,0
1072619123022,07/23/2019 12:00:00 AM,0,0
1031716154325,03/15/2016 10:20:00 AM,0,0
1082714093606,08/16/2014 07:10:00 AM,0,0
1021215100743,02/06/2015 11:10:00 AM,0,0
1111819065347,11/15/2019 11:05:00 AM,0,0
1122016092229,12/19/2016 08:50:00 AM,0,0
1112913085510,10/29/2013 09:15:00 AM,0,0
1080816081044,07/21/2016 11:35:00 AM,0,0
1021307064753,02/13/2007 12:11:00 AM,0,0
1022715090215,02/26/2015 11:40:00 PM,0,0
1122310085033,12/22/2010 08:00:00 PM,0,0
1040714155801,03/28/2014 12:15:00 AM,0,0
1123113130050,12/22/2013 10:00:00 AM,0,0
1090908133646,09/09/2008 10:40:00 AM,0,0
1030819191955,03/07/2019 12:30:00 AM,0,0
1070307111244,06/28/2007 07:31:00 AM,0,0
1120916064301,10/27/2016 04:41:00 PM,0,0
1010512152817,01/03/2012 07:45:00 AM,0,0
1120216095604,10/31/2016 12:05:00 AM,0,0
1100616113912,09/26/2016 05:10:00 PM,0,0
1082812111932,08/23/2012 09:30:00 AM,0,0
1120910073947,12/08/2010 05:30:00 PM,0,0
1112318075800,11/21/2018 10:15:00 AM,0,0
1091713094733,09/13/2013 10:45:00 AM,0,0
1062212092840,06/21/2012 11:00:00 AM,0,0
1041916122526,04/10/2016 09:25:00 AM,0,0
1072511142914,07/25/2011 07:55:00 AM,0,0
1071814095748,07/15/2014 08:05:00 AM,0,0
1040208141646,03/03/2008 09:45:00 PM,0,0
1013012105019,01/30/2012 12:40:00 AM,0,0
1101216071702,09/25/2016 06:30:00 AM,0,0
1092815121535,09/24/2015 03:55:00 PM,0,0
1071312111726,07/12/2012 07:30:00 PM,0,0
1010715152122,12/29/2014 09:45:00 AM,0,0
1040714143100,03/24/2014 02:40:00 AM,0,0
1081109065812,08/07/2009 04:30:00 PM,0,0
1100610084614,10/04/2010 08:20:00 AM,0,0
1092319131302,09/17/2019 05:25:00 PM,0,0
1091912101802,09/18/2012 05:30:00 PM,0,0
1100614082647,10/01/2014 12:50:00 AM,0,0
1030817095113,03/07/2017 09:30:00 AM,0,0
1113011110350,11/29/2011 10:15:00 AM,0,0
1010819064039,01/02/2019 07:25:00 PM,0,0
1060719070044,06/06/2019 07:10:00 AM,0,0
1012418060238,01/11/2018 08:00:00 PM,0,0
1040920091808,04/08/2020 10:00:00 AM,0,0
1050814135246,05/02/2014 10:20:00 AM,0,0
1100512111811,10/04/2012 04:00:00 PM,0,0
1040920090704,04/09/2020 02:55:00 AM,0,0
1052914094453,05/28/2014 01:35:00 AM,0,0
1052212091754,05/21/2012 06:45:00 PM,0,0
1071310074109,07/09/2010 08:45:00 AM,0,0
1110514133319,10/31/2014 11:35:00 PM,0,0
1120916125219,11/14/2016 11:25:00 AM,0,0
1100119101138,09/27/2019 08:45:00 AM,0,0
1050820104539,05/03/2020 11:00:00 AM,0,0
1082815121629,08/27/2015 07:10:00 AM,0,0
1103117110923,10/26/2017 08:50:00 AM,0,0
1021916133933,02/18/2016 01:20:00 PM,0,0
1060313122305,05/30/2013 06:05:00 PM,0,0
1090916112550,08/22/2016 10:35:00 AM,0,1
1090916112550,08/22/2016 10:35:00 AM,0,1
1021120080852,02/10/2020 03:50:00 PM,0,0
1022707135833,02/26/2007 04:36:00 PM,0,0
1091310080250,09/11/2010 08:55:00 AM,0,0
1103117063420,10/31/2017 01:20:00 AM,0,0
1121509094705,12/14/2009 07:55:00 AM,0,0
1121912130239,11/28/2012 09:40:00 PM,0,0
1111414100856,11/07/2014 08:00:00 AM,0,0
1042220085944,04/21/2020 07:55:00 AM,0,0
1031318113037,03/08/2018 10:25:00 PM,0,0
1020113121210,01/04/2013 09:15:00 AM,0,0
1050313084504,04/26/2013 07:20:00 AM,0,0
1061610075752,06/15/2010 08:40:00 AM,0,1
1061610075752,06/15/2010 08:40:00 AM,0,1
1082310082453,08/22/2010 11:40:00 PM,0,0
1061518113819,06/14/2018 02:35:00 AM,0,0
1040317132725,03/31/2017 07:40:00 PM,0,0
1121118074712,12/10/2018 07:00:00 PM,0,0
1082719062750,08/27/2019 01:05:00 AM,0,0
1101719070949,10/16/2019 11:10:00 AM,0,0
1060717065706,06/06/2017 10:10:00 AM,0,0
1083019070433,08/30/2019 03:05:00 AM,0,0
1020916074753,02/05/2016 04:45:00 PM,0,0
1041020071436,04/09/2020 10:30:00 AM,0,0
1052015161525,05/18/2015 06:50:00 AM,0,0
1092614090806,09/04/2014 07:00:00 AM,0,0
1010610080139,01/05/2010 08:25:00 AM,0,0
1121319101542,12/13/2019 02:35:00 AM,0,0
1060314134636,05/30/2014 07:50:00 AM,0,0
1112907213700,11/29/2007 05:00:00 PM,0,0
1120517130302,12/04/2017 09:45:00 PM,0,0
1062111113840,06/20/2011 09:15:00 AM,0,0
1050108130815,04/30/2008 07:35:00 AM,0,0
1101819072706,10/17/2019 10:10:00 AM,0,0
1071015125340,07/03/2015 12:45:00 AM,0,0
1072814104151,07/22/2014 07:55:00 PM,0,0
1081513102250,08/06/2013 08:45:00 AM,0,0
1062413081538,06/23/2013 08:50:00 AM,0,0
1122111101824,12/20/2011 06:45:00 PM,0,0
1032911145043,03/28/2011 05:40:00 PM,0,0
1072114103502,07/10/2014 04:40:00 AM,0,0
1122019080314,12/19/2019 08:05:00 AM,0,0
1122711105501,12/23/2011 06:35:00 PM,0,0
1021108062708,02/11/2008 12:25:00 AM,0,0
1051210094355,05/11/2010 09:05:00 AM,0,0
1092011110330,09/19/2011 07:00:00 AM,0,0
1032607132128,03/26/2007 08:47:00 AM,0,0
1121814093720,11/25/2014 07:55:00 AM,0,0
1030920113320,03/09/2020 01:05:00 AM,0,0
1022720082238,02/18/2020 06:20:00 PM,0,0
1102508063909,10/16/2008 12:05:00 AM,0,0
1071117064509,07/10/2017 07:55:00 AM,0,0
1060413080456,05/29/2013 03:50:00 PM,0,0
1071608135815,07/15/2008 03:10:00 PM,0,0
1120516074741,10/19/2016 10:10:00 AM,0,0
1112818061417,11/27/2018 03:45:00 PM,0,0
1102507152506,10/02/2007 03:55:00 PM,0,0
1050914090352,05/06/2014 08:15:00 AM,0,0
1051012101009,05/09/2012 07:40:00 AM,0,0
1022317095245,02/22/2017 07:25:00 AM,0,0
1040114071109,03/10/2014 09:20:00 AM,0,0
1101911104140,10/18/2011 08:20:00 AM,0,0
1051618071339,05/11/2018 05:20:00 PM,0,1
1051618071339,05/11/2018 05:20:00 PM,0,1
1050417075556,05/03/2017 08:40:00 AM,0,0
1121207124440,12/12/2007 12:44:00 PM,0,0
1122711105928,12/24/2011 09:20:00 AM,0,0
1071019062353,07/09/2019 10:25:00 AM,0,0
1112613073518,11/25/2013 05:30:00 PM,0,0
1011017112315,01/10/2017 12:20:00 AM,0,0
1082319061921,08/23/2019 12:10:00 AM,0,0
1122815141035,12/28/2015 02:15:00 AM,0,0
1011718121950,01/11/2018 08:30:00 AM,0,0
1122719093745,12/26/2019 07:20:00 AM,0,0
1072408061837,07/23/2008 07:15:00 AM,0,0
1110711125327,11/04/2011 09:50:00 AM,0,0
1041020072048,04/10/2020 03:20:00 AM,0,0
1101018094950,09/13/2018 07:50:00 AM,0,0
1091013113837,09/09/2013 10:10:00 AM,0,0
1021517102047,02/14/2017 05:05:00 PM,0,0
1011012123110,01/06/2012 05:30:00 PM,0,0
1020515095626,01/21/2015 07:20:00 PM,0,0
1060111110513,05/31/2011 07:20:00 AM,0,0
1040115094722,03/31/2015 05:20:00 PM,0,0
1032320091244,03/12/2020 07:30:00 AM,0,0
1040214093135,03/26/2014 04:00:00 PM,0,0
1082218080930,08/15/2018 04:00:00 PM,0,0
1010920084008,01/09/2020 12:15:00 AM,0,0
1111615153235,11/04/2015 06:10:00 PM,0,0
1091613072329,09/09/2013 06:50:00 AM,0,0
1073107101656,07/30/2007 10:50:00 AM,0,0
1031507133140,02/22/2007 09:30:00 AM,0,0
1070207115443,06/21/2007 09:26:00 AM,0,0
1052410080606,05/21/2010 07:45:00 AM,0,0
1010710074900,01/06/2010 08:15:00 AM,0,0
1050820092158,04/30/2020 07:55:00 AM,0,0
1113018064143,11/29/2018 03:15:00 PM,0,0
1121709083227,12/16/2009 09:20:00 AM,0,0
1051209101340,05/11/2009 04:25:00 PM,0,0
1032019125903,03/18/2019 09:00:00 AM,0,0
1092011093851,09/19/2011 09:00:00 AM,0,0
1110119065531,10/18/2019 12:40:00 AM,0,0
1022620102806,02/24/2020 03:55:00 PM,0,0
1122214113956,12/20/2014 07:35:00 AM,0,0
1082311093355,08/22/2011 08:40:00 AM,0,0
1011717080632,01/13/2017 07:40:00 AM,0,0
1011718110627,01/10/2018 10:30:00 AM,0,0
1120508210227,12/05/2008 05:50:00 PM,0,0
1120519084827,12/04/2019 03:35:00 PM,0,0
1121613074342,12/13/2013 04:40:00 PM,0,0
1081211083955,08/11/2011 11:00:00 AM,0,0
1070617081209,07/05/2017 07:25:00 PM,0,0
1020415121228,01/22/2015 11:50:00 PM,0,0
1080819070804,07/29/2019 07:10:00 AM,0,0
1072116153348,07/06/2016 07:10:00 AM,0,0
1121511110804,12/14/2011 04:20:00 PM,0,0
1042109080332,04/20/2009 04:25:00 PM,0,0
1110609121149,11/05/2009 09:30:00 AM,0,0
1101912085143,10/16/2012 04:50:00 PM,0,0
1052512092444,05/24/2012 05:10:00 PM,0,0
1041207210458,04/12/2007 04:11:00 PM,0,0
1062211083834,06/21/2011 09:05:00 AM,0,0
1110117070644,10/31/2017 08:35:00 AM,0,0
1060816094345,05/31/2016 08:00:00 AM,0,0
1052317100415,05/22/2017 04:05:00 PM,0,1
1052317100415,05/22/2017 04:05:00 PM,0,1
1102213072901,10/02/2013 03:45:00 PM,0,0
1041117113929,04/10/2017 05:55:00 PM,0,0
1040219100500,03/26/2019 11:10:00 AM,0,0
1121817063444,12/12/2017 07:10:00 PM,0,0
1101808132439,10/18/2008 07:10:00 AM,0,0
1031208072626,03/11/2008 09:11:00 PM,1,0
1031208072626,03/11/2008 09:11:00 PM,1,0
1071816110906,07/14/2016 11:05:00 AM,0,0
1082313075249,08/22/2013 10:18:00 AM,0,0
1022613114201,02/05/2013 03:45:00 PM,0,0
1081514152056,08/11/2014 07:45:00 PM,0,0
1083117112133,08/31/2017 04:05:00 AM,0,0
1013019100423,01/24/2019 04:20:00 PM,0,0
1121714103544,12/10/2014 02:40:00 AM,0,0
1051616104811,05/02/2016 08:15:00 AM,0,0
1101207153834,09/14/2007 09:00:00 PM,0,0
1110718101941,11/05/2018 02:50:00 PM,0,0
1072511103020,07/22/2011 07:05:00 AM,0,0
1041018084949,03/18/2018 08:00:00 AM,0,0
1051711111003,05/13/2011 07:45:00 PM,0,0
1120209082921,12/01/2009 09:20:00 AM,0,0
1030311083058,03/02/2011 10:00:00 AM,0,0
1011507072047,01/12/2007 03:26:00 PM,0,0
1081815151716,08/11/2015 01:30:00 AM,0,0
1113016185120,11/14/2016 09:20:00 AM,0,0
1040214154244,03/16/2014 06:40:00 AM,0,0
1052616100546,05/12/2016 10:05:00 AM,0,0
1122716111434,12/22/2016 11:13:00 AM,0,0
1030810073009,03/05/2010 10:45:00 AM,0,0
1091318101003,09/11/2018 01:10:00 AM,0,0
1061217061736,06/11/2017 10:00:00 AM,0,0
1100314132750,09/24/2014 08:45:00 AM,0,0
1111819091927,11/13/2019 12:50:00 AM,0,0
1040417090016,03/31/2017 09:50:00 AM,0,0
1112217065210,11/21/2017 11:20:00 AM,0,0
1011618113244,01/09/2018 07:50:00 PM,0,0
1122016124819,12/05/2016 06:00:00 PM,0,0
1120613095418,12/03/2013 09:25:00 AM,0,1
1120613095418,12/03/2013 09:25:00 AM,0,1
1121015111546,12/04/2015 08:30:00 AM,0,0
1042016091808,04/11/2016 08:55:00 AM,0,0
1120417122318,12/01/2017 08:50:00 AM,0,0
1121913100946,12/18/2013 02:40:00 PM,0,0
1012114064336,01/15/2014 09:45:00 AM,0,0
1052307132903,05/23/2007 08:00:00 AM,0,0
1040114065422,03/10/2014 08:05:00 AM,0,0
1010612125141,01/05/2012 05:15:00 PM,0,0
1061407132836,06/14/2007 11:00:00 AM,0,0
1122614071220,12/22/2014 10:55:00 AM,0,0
1100819074016,10/05/2019 07:10:00 AM,0,0
1100215113124,09/29/2015 11:15:00 PM,0,0
1011514112856,12/26/2013 03:05:00 PM,0,0
1103107144645,10/04/2007 08:51:00 PM,0,0
1071819061950,07/17/2019 11:40:00 AM,0,0
1112415144608,11/12/2015 11:00:00 AM,0,0
1091007234315,09/10/2007 03:04:00 PM,0,0
1110817081830,11/06/2017 07:35:00 PM,0,0
1073013121241,07/27/2013 10:45:00 AM,0,0
1101812122133,10/11/2012 03:20:00 PM,0,0
1120313103204,11/29/2013 04:00:00 PM,0,0
1071118082551,07/04/2018 11:45:00 PM,0,0
1111413091708,10/24/2013 10:45:00 AM,0,0
1080114143003,07/29/2014 05:05:00 PM,0,0
1020608133439,02/06/2008 09:10:00 AM,0,0
1022409055521,02/23/2009 07:35:00 AM,0,0
1080315120526,07/20/2015 03:35:00 PM,0,0
1022007233549,02/09/2007 12:30:00 AM,0,0
1010810103722,01/07/2010 09:50:00 AM,0,0
1101912154101,10/17/2012 07:50:00 PM,0,0
1042214085902,04/22/2014 12:20:00 AM,0,0
1061219073717,06/11/2019 03:20:00 AM,0,0
1101711095311,10/14/2011 09:20:00 AM,0,0
1011619094514,01/14/2019 05:40:00 PM,0,0
1010220080524,12/31/2019 07:05:00 AM,0,0
1111208130549,11/12/2008 07:45:00 AM,0,0
1030912094126,03/08/2012 09:20:00 AM,0,0
1010408090809,12/31/2007 07:30:00 AM,0,0
1081909064915,08/18/2009 09:20:00 AM,0,0
1103007115047,10/15/2007 03:01:00 PM,0,0
1112713081816,10/16/2013 09:00:00 AM,0,0
1100517120558,09/22/2017 07:05:00 AM,0,0
1080218205533,07/20/2018 04:45:00 PM,0,0
1072518102713,07/10/2018 09:25:00 AM,0,0
1080817101551,08/02/2017 09:05:00 AM,0,0
1041409072631,04/09/2009 08:45:00 AM,0,0
1053113112728,05/20/2013 11:20:00 AM,0,0
1100214113922,09/29/2014 05:00:00 PM,0,0
1022620085045,02/19/2020 02:45:00 PM,0,0
1081018103724,08/02/2018 11:30:00 PM,0,0
1022620084121,02/18/2020 03:35:00 PM,0,0
1011113121217,12/05/2012 07:35:00 AM,0,0
1080817070142,08/04/2017 10:50:00 AM,0,0
1040214145010,03/18/2014 04:55:00 PM,0,0
1031615162007,03/12/2015 03:50:00 PM,0,0
1011017115543,01/09/2017 09:40:00 AM,0,0
1060115133728,05/29/2015 07:40:00 AM,0,0
1042213104506,04/19/2013 02:55:00 PM,0,0
1100115151002,09/30/2015 11:25:00 PM,0,0
1071218105701,07/05/2018 07:40:00 AM,0,0
1113016114356,09/22/2016 08:40:00 AM,0,0
1082208061426,08/22/2008 02:00:00 AM,0,0
1021916101739,02/12/2016 07:40:00 AM,0,0
1062718080208,06/26/2018 08:10:00 PM,0,0
1020515135724,01/29/2015 09:15:00 AM,0,0
1043019100508,04/26/2019 02:50:00 AM,0,0
1011012145029,01/06/2012 11:35:00 PM,0,0
1033115110712,03/24/2015 11:00:00 PM,0,0
1012017073757,01/19/2017 05:30:00 PM,0,0
1062911135542,06/28/2011 04:10:00 PM,0,0
1100410123013,10/01/2010 03:25:00 PM,0,0
1020507070045,02/01/2007 03:11:00 PM,0,0
1062212093902,06/21/2012 03:30:00 PM,0,0
1120516062030,10/25/2016 04:52:00 PM,0,0
1112211103315,11/21/2011 12:05:00 PM,0,0
1092612091208,09/25/2012 10:00:00 AM,0,0
1040414114110,03/06/2014 07:50:00 AM,0,0
1040920092618,04/09/2020 02:00:00 AM,0,0
1080212101626,08/01/2012 08:15:00 AM,0,0
1121216091836,10/18/2016 11:10:00 AM,0,0
1062415133934,06/23/2015 07:00:00 AM,0,0
1041317100307,04/06/2017 09:25:00 AM,0,0
1082912083542,08/25/2012 07:30:00 AM,0,0
1113016090932,09/30/2016 11:25:00 AM,0,0
1012407133112,01/23/2007 05:40:00 PM,0,0
1072313130433,07/02/2013 04:30:00 PM,0,0
1112213111334,11/07/2013 10:05:00 AM,0,0
1121714105920,12/11/2014 02:00:00 AM,0,0
1030708130219,03/07/2008 10:29:00 AM,0,0
1041310124332,04/13/2010 12:40:00 AM,0,0
1062012091625,06/19/2012 03:30:00 PM,0,0
1042507074150,04/12/2007 03:15:00 PM,0,0
1101111113431,10/11/2011 12:00:00 AM,0,0
1071014084149,06/30/2014 05:55:00 PM,0,0
1040618090637,03/16/2018 02:20:00 AM,0,0
1020613113329,01/22/2013 11:20:00 AM,0,0
1081815125253,08/12/2015 12:45:00 AM,0,0
1121517101427,12/06/2017 11:35:00 AM,0,0
1102710073436,10/26/2010 08:05:00 AM,0,0
1052107134902,05/21/2007 08:56:00 AM,0,0
1091713105706,09/16/2013 07:20:00 AM,0,0
1011210085649,01/11/2010 03:45:00 PM,0,0
1060216121632,05/12/2016 07:45:00 AM,0,0
1020907064300,02/08/2007 08:45:00 AM,0,0
1090418113904,08/31/2018 08:20:00 AM,0,0
1042517065016,04/23/2017 08:50:00 AM,0,0
1041620074204,04/16/2020 02:15:00 AM,0,0
1060210105556,06/01/2010 08:55:00 AM,0,0
1010820080816,01/07/2020 03:25:00 PM,0,0
1041311085145,04/12/2011 10:30:00 AM,0,0
1031517105518,03/13/2017 11:15:00 PM,0,0
1022007132300,01/20/2007 10:06:00 AM,0,0
1050912092428,05/08/2012 03:45:00 PM,0,0
1111519081006,11/13/2019 06:20:00 PM,0,0
1121417112719,12/11/2017 03:45:00 PM,0,0
1031213124526,03/07/2013 05:05:00 PM,0,0
1112811113823,11/25/2011 07:05:00 AM,0,0
1122719091441,12/27/2019 02:50:00 AM,0,0
1051917084229,05/18/2017 04:25:00 PM,0,0
1041218102239,04/02/2018 10:30:00 AM,0,0
1060215130835,05/27/2015 07:15:00 AM,0,0
1062718065538,06/27/2018 03:35:00 AM,0,0
1082119074753,08/18/2019 09:00:00 AM,0,0
1050313105840,04/25/2013 12:15:00 PM,0,0
1021119073307,02/04/2019 08:25:00 AM,0,0
1041715150533,04/14/2015 04:45:00 PM,0,0
1101409070405,10/13/2009 08:10:00 AM,0,0
1042318072317,04/20/2018 08:50:00 AM,0,0
1031119173844,03/11/2019 01:45:00 AM,0,0
1052212091240,05/21/2012 05:25:00 PM,0,0
1052011093759,05/19/2011 09:10:00 AM,0,0
1101812111917,10/10/2012 07:50:00 AM,0,0
1093014084751,09/11/2014 08:45:00 AM,0,0
1041618094917,04/13/2018 04:30:00 PM,0,0
1042016094555,04/11/2016 08:30:00 AM,0,0
1071014092902,06/24/2014 12:20:00 AM,0,0
1082113083456,08/20/2013 06:45:00 PM,0,0
1042114152051,04/05/2014 11:45:00 AM,0,0
1031015152121,03/08/2015 07:30:00 PM,0,0
1121714081920,12/17/2014 11:10:00 PM,0,0
1033115085702,03/16/2015 06:00:00 PM,0,0
1060518074955,05/31/2018 09:00:00 AM,0,0
1010219192227,12/24/2018 10:15:00 AM,0,0
1061313112633,06/11/2013 09:25:00 AM,0,0
1041509061743,04/15/2009 01:00:00 AM,0,0
1031615093218,03/11/2015 05:50:00 PM,0,0
1042114115045,04/11/2014 07:55:00 AM,0,0
1033115115300,03/23/2015 01:55:00 AM,0,0
1010809132740,01/08/2009 07:35:00 AM,0,0
1030510103100,03/04/2010 07:35:00 AM,0,0
1122816071154,12/08/2016 09:20:00 AM,0,0
1051712092329,05/16/2012 08:00:00 AM,0,0
1063016154332,06/28/2016 05:55:00 PM,0,0
1052214095350,05/20/2014 12:00:00 AM,0,0
1041813090710,04/18/2013 05:15:00 PM,0,0
1042820100443,04/27/2020 04:45:00 PM,0,0
1092818145257,09/18/2018 07:05:00 AM,0,0
1042215115455,04/20/2015 11:05:00 AM,0,0
1121316131235,11/30/2016 12:40:00 PM,0,0
1042716091826,04/21/2016 05:30:00 PM,0,0
1070717070018,07/06/2017 07:05:00 PM,0,0
1063015112949,06/25/2015 01:45:00 AM,0,0
1010515123711,12/31/2014 03:10:00 PM,0,0
1060419064034,06/04/2019 02:30:00 AM,0,0
1110218204606,10/22/2018 06:50:00 PM,0,0
1110409132219,11/02/2009 08:00:00 AM,0,0
1010515094905,12/24/2014 09:30:00 AM,0,0
1020518070430,01/25/2018 06:00:00 PM,0,0
1041307063039,04/03/2007 10:31:00 PM,0,0
1020617112035,02/03/2017 11:25:00 AM,0,0
1121008070151,12/09/2008 01:15:00 AM,0,0
1012615110817,01/05/2015 07:50:00 AM,0,0
1120607061733,12/06/2007 02:05:00 AM,0,0
1100308211306,10/03/2008 05:00:00 PM,0,0
1061915090259,06/09/2015 10:35:00 AM,0,0
1042420102906,04/24/2020 11:45:00 PM,0,0
1041315123536,04/03/2015 01:00:00 AM,0,0
1012920083705,01/23/2020 08:35:00 AM,0,0
1090314115150,08/28/2014 07:50:00 PM,0,0
1041818095338,04/17/2018 08:35:00 AM,0,0
1081110093329,08/10/2010 08:20:00 AM,0,0
1032511083316,03/25/2011 03:30:00 AM,0,0
1110917074310,11/04/2017 07:50:00 AM,0,0
1052912091913,05/25/2012 09:20:00 AM,0,0
1022912154252,02/27/2012 07:20:00 AM,0,0
1040417095114,04/04/2017 03:45:00 AM,0,0
1062714090545,06/16/2014 09:35:00 AM,0,0
