the_geom,OBJECTID,Zoning Classification,Zoning Description,Last Update Date,Last Editor,SHAPE_Length,SHAPE_Area,Zoning Number,Zoning Year,Rec Number,Ordinance Number,Zoning Number 1,Zoning Number 2,Ordinance Number 2,Zoning Number 3,Zoning Number 4,Zoning Year 4,Rec Number 4,Ordinance Number 4,HYPERLINK,ZONENUM1,ZONEYEAR1,ORDNUM1,ZONENUM2,ZONEYEAR2,ZONENUM3,ZONEYEAR3,ORDNUM3
"MULTIPOLYGON (((-89.920710764739 30.041519873978, -89.920832697564 30.041484299358, -89.920833700084 30.041514941419, -89.920840919844 30.041563153421, -89.920848895087 30.041608873071, -89.920858979575 30.04165774213, -89.920873331958 30.041709780813, -89.920887682545 30.041761821023, -89.920906354028 30.041813280312, -89.920925050664 30.04186286625, -89.920947347747 30.041911865049, -89.920969646628 30.041960863824, -89.920992059594 30.042001737851, -89.920236359946 30.04224305617, -89.920096733903 30.041702074433, -89.920261964627 30.041653212394, -89.920411319424 30.041609180238, -89.920560692188 30.041563899175, -89.920710764739 30.041519873978)))",830,CU,,12/20/2013 12:00:00 AM +0000,BRN,316.82021322432871,5994.2538318314164,54,1998,,18899,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.104240432854 30.00495090068, -90.104248470081 30.004881587534, -90.10425649024 30.004813524468, -90.104264512195 30.004745461355, -90.104272532354 30.004677398194, -90.104282962693 30.004588728458, -90.104666776881 30.004624193406, -90.104656348339 30.004712861555, -90.104648327282 30.004780924691, -90.104640307123 30.004848987779, -90.104632285167 30.0049170516, -90.104624256924 30.004985739269, -90.104616236765 30.005053802217, -90.104608214809 30.005121865119, -90.104600193752 30.005189928752, -90.104592172695 30.005257990783, -90.104208355812 30.005222526061, -90.104216377767 30.005154464007, -90.104224398824 30.005086401127, -90.104232411797 30.005018962874, -90.104240432854 30.00495090068)))",661,CU,,12/20/2013 12:00:00 AM +0000,BRN,249.72737686596321,3518.7556733353767,30,2009,,23632,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.083162780744 29.969693156469, -90.083398011788 29.969427838487, -90.083647199058 29.969595862578, -90.083307805662 29.96998021507, -90.083245174222 29.970050884082, -90.0829952683 29.969882852979, -90.083057901536 29.969812183848, -90.083162780744 29.969693156469)))",989,CU,,,BRN,217.68006223643522,2593.0369521568723,123,2014,577655,26276,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.048024198344 29.952750088772, -90.048460399584 29.952769975982, -90.048453967647 29.952879310812, -90.048017046856 29.952859415062, -90.048024198344 29.952750088772)))",607,CU,,12/20/2013 12:00:00 AM +0000,BRN,125.46408128090219,684.57264390093883,142,1996,,18123,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.076487080068 29.929110871071, -90.076320135358 29.928917987357, -90.076647970132 29.928701700117, -90.0767314353 29.928798767772, -90.076826933401 29.928909075633, -90.076742999312 29.92896328634, -90.076732384819 29.928951306472, -90.076487080068 29.929110871071)))",713,CU,,12/20/2013 12:00:00 AM +0000,BRN,157.8361335813496,1449.360537561764,75,1990,,14210,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.968046097145 30.018649811442, -89.968063596327 30.018814229504, -89.967790368344 30.018895423384, -89.967777309534 30.018727232266, -89.968046097145 30.018649811442)))",712,CU,,12/20/2013 12:00:00 AM +0000,BRN,106.59076564102531,662.37224276220672,12,1988,,12707,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.066913893086 29.952298122425, -90.06708685022 29.952414810719, -90.066957957248 29.95255922397, -90.066785062098 29.952437536589, -90.066913893086 29.952298122425)))",243,CU,,12/20/2013 12:00:00 AM +0000,BRN,95.599008701884145,570.65003890106448,97,1989,,13782,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.009951972449 29.960044255329, -90.010093765228 29.959746244099, -90.010308131103 29.959822165209, -90.010396008795 29.959854304998, -90.010483900861 29.959885194862, -90.010571795622 29.959916083938, -90.010659689484 29.959946973783, -90.010748300202 29.959977871401, -90.010834741489 29.960009997131, -90.010923354003 29.960040893173, -90.011011246967 29.960071782979, -90.010868740027 29.960369786228, -90.010726950841 29.960667797923, -90.01063905608 29.960636907524, -90.01055116132 29.960606018672, -90.010464002279 29.960573885352, -90.010376107519 29.960542995702, -90.010288213656 29.960512106042, -90.010200318896 29.960481216373, -90.010111715364 29.960449694736, -90.010023830485 29.960418180093, -90.009810179669 29.960342265665, -90.009951972449 29.960044255329)))",695,CU,,12/20/2013 12:00:00 AM +0000,BRN,386.36140255094847,9138.3293016325551,128,1994,,16835,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.104906784267 29.916916832237, -90.105002321894 29.916908972903, -90.105031248545 29.917182423467, -90.104935719002 29.917189657553, -90.104842341824 29.917196911883, -90.104748964645 29.917204166212, -90.104720038893 29.916930716487, -90.104812690233 29.916924080358, -90.104906784267 29.916916832237)))",69,CU,,12/20/2013 12:00:00 AM +0000,BRN,133.63030516877015,1110.9987328974844,8,2000,,19602,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.077905907973 29.981835237654, -90.078054455185 29.981840664166, -90.078230303995 29.981846717832, -90.078316429973 29.981850039567, -90.078663821968 29.981862103324, -90.078811679274 29.981867262944, -90.078912164822 29.981870721625, -90.079021258027 29.981874886826, -90.079111691426 29.981878248244, -90.079221504182 29.981882421226, -90.079478453794 29.981891746046, -90.079664348464 29.9818985179, -90.079774167507 29.981902063728, -90.079864601805 29.981905425144, -90.080026809698 29.98191134575, -90.080130968457 29.981914603678, -90.08023334406 29.98191822576, -90.080276290717 29.981919744622, -90.080335231878 29.981921830723, -90.08043407261 29.981925052858, -90.080530487891 29.981928739521, -90.080622831109 29.981932006008, -90.080719534749 29.981935427338, -90.080810696683 29.981938652585, -90.080908279774 29.981942105038, -90.08100278883 29.981945447779, -90.081098136014 29.981948820866, -90.081192574103 29.98195216205, -90.081288038967 29.981955538249, -90.081446350866 29.981970133946, -90.081734345356 29.981980454733, -90.081871042891 29.981985353682, -90.082003721364 29.981990107904, -90.082145373108 29.981995183483, -90.08233778775 29.982002078271, -90.082480272232 29.982007183417, -90.082620299822 29.982012200637, -90.08271374168 29.982015548044, -90.083095839187 29.982029238019, -90.083251641194 29.982035453519, -90.083532510247 29.982045430376, -90.083647323923 29.9820495092, -90.083723141733 29.98205220222, -90.083858447778 29.982057007793, -90.083957492428 29.982060525604, -90.084038613892 29.982063406924, -90.084117944114 29.982066225218, -90.08423783417 29.982070483006, -90.084355186486 29.982074650533, -90.084476211114 29.982078948781, -90.084573850799 29.982082416014, -90.084677704131 29.982086104228, -90.084802424428 29.982089755871, -90.08511947313 29.982099038654, -90.085275716209 29.982103613128, -90.085368592128 29.982106331046, -90.085365020426 29.982116423055, -90.085340735371 29.982185026128, -90.085329493853 29.982216781304, -90.085320799958 29.982241137488, -90.085290798024 29.98232518503, -90.085274701112 29.982370110317, -90.085248386763 29.982443556118, -90.085227858462 29.982500950421, -90.08522340192 29.982513411707, -90.085206716612 29.982560058846, -90.08518473304 29.982621822113, -90.085162807859 29.982683415716, -90.085110710962 29.982829825157, -90.08542703652 29.982914716437, -90.085008823144 29.984028466873, -90.085809328962 29.984270477166, -90.085791370741 29.984328442307, -90.086112523845 29.984429630872, -90.08619622527 29.984454802725, -90.08542503687 29.986518518967, -90.08465550137 29.988574633529, -90.084618231167 29.988572796545, -90.084476132961 29.988565797176, -90.084321110692 29.988558160581, -90.084162645181 29.988550353591, -90.084004623438 29.988542568387, -90.083845305426 29.988534719381, -90.083685357694 29.988526838475, -90.083528851409 29.988519127183, -90.083386004906 29.988512089686, -90.083579705037 29.987936913232, -90.083639165424 29.987774724491, -90.08353400684 29.98777104349, -90.083461974531 29.987768521799, -90.083437023824 29.987767648816, -90.08334232163 29.987764333503, -90.083182282271 29.987758732251, -90.083200959144 29.987444310785, -90.083203602885 29.987397712625, -90.083208804131 29.987306057582, -90.083352075537 29.987310044379, -90.083572617329 29.987316180964, -90.083581629228 29.987095518863, -90.083586948153 29.986991126606, -90.083603320848 29.986669720324, -90.083558249675 29.986668965597, -90.083464205048 29.986666822019, -90.083400310577 29.986665590337, -90.083314163937 29.986663522231, -90.08322442763 29.986661419112, -90.08313397357 29.986659309769, -90.083044237263 29.986657207428, -90.082988973805 29.986656232508, -90.082881271192 29.986653783927, -90.082795836018 29.986652346834, -90.082688867329 29.986650081099, -90.082607021824 29.986648678241, -90.082521592939 29.986646615582, -90.082440465187 29.986645220505, -90.082455807514 29.986395317029, -90.082462917679 29.986114705511, -90.082462956307 29.986111579993, -90.082463328209 29.986110872725, -90.082468840272 29.986100384305, -90.082486814662 29.986098679547, -90.082500316341 29.986110059639, -90.082507939445 29.986132011403, -90.082517584656 29.986164609525, -90.082529555605 29.986183477776, -90.082544382299 29.986203621284, -90.082559998612 29.986218147887, -90.082574186604 29.986232034913, -90.082600580903 29.986246038647, -90.082624843501 29.986258146219, -90.082651278225 29.986269025215, -90.082681378973 29.986273686642, -90.082709357901 29.986275827894, -90.082737391626 29.986273593273, -90.082752524645 29.98626936212, -90.082778467092 29.986262106604, -90.0828088032 29.986248017283, -90.082840679019 29.986225815785, -90.082871257671 29.986192349354, -90.082879594936 29.986157421693, -90.082892536964 29.986098783809, -90.082854490617 29.986097797212, -90.082851569295 29.985987123295, -90.082366913826 29.985982517877, -90.082369394075 29.985931094972, -90.082157913589 29.985928021579, -90.082042321972 29.985926297366, -90.081943244982 29.985924730325, -90.081836269107 29.98592308781, -90.081746525613 29.985921609469, -90.081647448624 29.98592004165, -90.08156201345 29.985918603769, -90.081459345895 29.985917002492, -90.081352370918 29.985915360755, -90.081244677288 29.985913711238, -90.081188676313 29.985912787664, -90.081154933795 29.985912232119, -90.081060881981 29.98591071254, -90.080958214426 29.985909109707, -90.080876369818 29.985907706061, -90.080773703161 29.985906104006, -90.080675343926 29.98590454241, -90.080567649398 29.985902892115, -90.080486523443 29.985901496249, -90.080388164207 29.985899934654, -90.080276880012 29.985898250123, -90.080173494702 29.985896641065, -90.080049286445 29.985894833598, -90.079903538383 29.98589282072, -90.079711120147 29.985890362783, -90.079625006746 29.985885790817, -90.07951375489 29.985881606333, -90.079483407104 29.985880428328, -90.079428343072 29.985878291735, -90.079342212603 29.985874970913, -90.079222345005 29.985870703174, -90.079132625766 29.985867348894, -90.079025673246 29.985863828107, -90.078918721625 29.985860308097, -90.078823976312 29.985856905576, -90.078721332113 29.985853426026, -90.078614380492 29.985849906794, -90.078507428871 29.985846386784, -90.078416990979 29.985843023944, -90.078361721233 29.985841246043, -90.078318656897 29.98583958641, -90.078275588967 29.985837974239, -90.078228935861 29.985836229795, -90.078121266486 29.985832702003, -90.07800570631 29.985828474722, -90.077894454453 29.985824289457, -90.077800427793 29.985820891604, -90.077693475273 29.985817370036, -90.077594422538 29.985813923942, -90.077487470019 29.985810403931, -90.077435789941 29.985808660264, -90.077376218163 29.98580621633, -90.077346069803 29.98580530287, -90.077149398045 29.985798426242, -90.077037531741 29.985786106199, -90.076939179692 29.985783917474, -90.0768322128 29.985781646272, -90.076484752533 29.985773953441, -90.076515212607 29.98563609162, -90.076543409826 29.985506960415, -90.076568551874 29.985392179141, -90.076589096344 29.985300482566, -90.076606626967 29.98522000815, -90.076624125251 29.985142035975, -90.076646230993 29.985040352498, -90.076683529942 29.984872550608, -90.076690410139 29.984839484433, -90.076701075836 29.984790827021, -90.076748324525 29.984574360966, -90.076759740316 29.984523209661, -90.076771163293 29.984471433527, -90.076782579084 29.984420282948, -90.076796306239 29.984356651835, -90.076806980022 29.984307368605, -90.076822206466 29.984238751436, -90.076835152087 29.984180113198, -90.076861842831 29.984113480067, -90.077361832542 29.981815928946, -90.077905907973 29.981835237654)))",683,CU,,12/20/2013 12:00:00 AM +0000,BRN,3881.5337476089258,557728.2955366571,16,2007,,22390,,,22053,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,12,2006,22652,33,2005,76,1984,12554
"MULTIPOLYGON (((-90.033473924277 29.970548899543, -90.03351676673 29.970401793413, -90.033876123386 29.970484108594, -90.033857745652 29.970541844431, -90.033829708334 29.970629929026, -90.033673337694 29.97059431575, -90.033473924277 29.970548899543)))",688,CU,,12/20/2013 12:00:00 AM +0000,BRN,121.2632752582316,801.29731341777483,91,2001,,20550,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.991163800808 30.013546083509, -89.991040854683 30.012382981937, -89.991040827734 30.012382723685, -89.991177234215 30.012387865384, -89.99132320416 30.012376225386, -89.991553690302 30.012329190102, -89.992248864161 30.012178741139, -89.992374833117 30.013334003507, -89.992345530073 30.013339135823, -89.991163800808 30.013546083509)))",821,CU,,12/20/2013 12:00:00 AM +0000,BRN,574.54691473467074,20050.881736282216,68,2003,,21327,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.073663182853 29.940126712052, -90.073718775094 29.940157875826, -90.073872729266 29.94024374157, -90.073913344795 29.940267258773, -90.073973929872 29.940300970308, -90.074231947582 29.940444719245, -90.074131140437 29.940583781051, -90.074082203814 29.940650827916, -90.074033969673 29.940719129561, -90.073985033049 29.940786174778, -90.073936096426 29.940853219949, -90.073576877212 29.940652241542, -90.073603904824 29.940614992166, -90.073449957839 29.940528500885, -90.073394365597 29.940497338006, -90.073338774254 29.940466174339, -90.073489976886 29.940258204833, -90.07360831645 29.940094929415, -90.073663182853 29.940126712052)))",182,CU,,12/20/2013 12:00:00 AM +0000,BRN,289.41599167051959,4923.1293795341962,19,1985,,11002,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.078006131213 29.95954708069, -90.078072329863 29.959592095662, -90.077891722677 29.959796038392, -90.077957937496 29.959839803336, -90.078031259786 29.959889262144, -90.07795989223 29.959969848139, -90.077959633516 29.959970139215, -90.077905275559 29.960031214521, -90.077843337619 29.959989990736, -90.077842618068 29.959989983732, -90.077841901213 29.959989976727, -90.077776344858 29.96006499018, -90.07750226617 29.959881091001, -90.077569257134 29.959806089084, -90.077623162339 29.959744090601, -90.077693822023 29.959662874794, -90.077873709659 29.959458924786, -90.077939924478 29.9595026891, -90.078006131213 29.95954708069)))",541,CU,,12/20/2013 12:00:00 AM +0000,BRN,231.35131642999224,2483.9261686679815,4,1991,,14442,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.133286001397 29.943133999246, -90.133307001313 29.943114000353, -90.133583001498 29.943339999595, -90.133510000805 29.943407999707, -90.133440001383 29.943472999794, -90.133375000187 29.943532999357, -90.133295001618 29.943608000317, -90.133016999987 29.943383999856, -90.133100001624 29.943306999775, -90.133165001023 29.943247000076, -90.133235000445 29.943181999841, -90.133286001397 29.943133999246)))",16,CU,,12/20/2013 12:00:00 AM +0000,BRN,178.96121023512393,1992.8291172021056,102,2003,304430,21447,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.078386937842 29.956382584235, -90.07821077013 29.956576568923, -90.07815326268 29.956639782757, -90.078152529655 29.956641026486, -90.078079153466 29.956595942465, -90.078297701896 29.956342976257, -90.078298426837 29.956342358282, -90.078381945904 29.95638003684, -90.078386937842 29.956382584235)))",214,CU,,12/20/2013 12:00:00 AM +0000,BRN,104.08825619471453,434.71447158373968,89,2002,,"21,029",,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.011643436348 29.919664145193, -90.01083291162 29.920393027687, -90.010495032784 29.920167082992, -90.011348753003 29.919373623741, -90.011408288848 29.919429858538, -90.011503228197 29.919522080701, -90.011595290242 29.919614900739, -90.011643436348 29.919664145193)))",308,CU,,12/20/2013 12:00:00 AM +0000,BRN,366.55908418825675,6523.9578959107503,51,1999,,19438,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.974676824566 30.034726843425, -89.975488175744 30.034288873835, -89.975713150722 30.034598128402, -89.975862120142 30.034517617755, -89.976237337453 30.035043221813, -89.976699822501 30.035691059516, -89.976864887036 30.035922274006, -89.976797706527 30.035940817057, -89.976628621133 30.035987462409, -89.976496257071 30.036023978441, -89.976212665224 30.036009178387, -89.975989801287 30.035861228276, -89.975853059734 30.03566728105, -89.9753280214 30.03560310576, -89.975174228925 30.035395229669, -89.974676824566 30.034726843425)))",885,CU,,12/20/2013 12:00:00 AM +0000,BRN,713.49669836227326,25341.472808492796,105,2012,523886,25111,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.108741464941 30.005077235626, -90.108751890788 30.004988566247, -90.109157970619 30.005024223978, -90.109146827018 30.005112887101, -90.109138810453 30.005180949963, -90.108733446579 30.00514529929, -90.108741464941 30.005077235626)))",927,CU,,04/04/2014 12:00:00 AM +0000,BRN,131.30476161331265,919.18299121009579,93,2012,549248,25120,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.104144930261 30.005356960385, -90.103758241464 30.005321468471, -90.103766269708 30.005252781035, -90.103774291663 30.005184717445, -90.103782313619 30.005116653808, -90.103790333778 30.005048591681, -90.103798355733 30.004980529507, -90.103806377689 30.00491246573, -90.103814406831 30.004843778788, -90.103822427888 30.004775714917, -90.103830449843 30.004707651778, -90.1038384709 30.00463958937, -90.103848901239 30.0045509196, -90.10423631318 30.004585793336, -90.104225157003 30.004675080749, -90.104217137742 30.004743143133, -90.104209115787 30.004811206248, -90.104201094729 30.004879270094, -90.104193065587 30.004947957789, -90.104185045429 30.005016020764, -90.104177023473 30.005084083692, -90.104169001518 30.005152146573, -90.104160981359 30.005220209407, -90.104152959403 30.005288272972, -90.104144930261 30.005356960385)))",662,CU,,12/20/2013 12:00:00 AM +0000,BRN,285.86267949948694,4312.1314875676271,43,2010,,24076,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.023817714099 29.930289966116, -90.023937669732 29.928258238881, -90.023964327238 29.927812786527, -90.023969222158 29.927877223027, -90.023980552609 29.927943599578, -90.023989404608 29.927979945934, -90.023996987287 29.928003776668, -90.024006020746 29.928026371095, -90.024031990142 29.928071014185, -90.024052462748 29.928096847269, -90.024087182633 29.928130949856, -90.024132690387 29.928163284398, -90.025278235512 29.928646653912, -90.026010970628 29.928977129206, -90.026592687267 29.929002287856, -90.026601298517 29.929002373493, -90.026552375369 29.929778922973, -90.026537931357 29.930005077069, -90.026495218262 29.930691043414, -90.026489354958 29.930864771686, -90.025592851576 29.930817104576, -90.025397743784 29.930808913139, -90.025239952908 29.930801093828, -90.024309664786 29.930757457792, -90.024242960385 29.930754293165, -90.024176973737 29.930751136322, -90.024110985293 29.930747978701, -90.024044279994 29.930744814852, -90.024012714093 29.930743875195, -90.023856357826 29.930736067556, -90.023860774842 29.93065449875, -90.023830385735 29.930653517831, -90.023796795929 29.93065243415, -90.023801921716 29.930563615812, -90.023817714099 29.930289966116)))",297,RPC,,12/20/2013 12:00:00 AM +0000,BRN,1266.324252125755,84057.75696429878,27,1960,,1989,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.076745546036 29.950023159777, -90.076807825336 29.950036881402, -90.076806335031 29.950041244083, -90.07654426592 29.950900787357, -90.076543531997 29.950902031158, -90.076023068782 29.950733276506, -90.076019496182 29.950731991451, -90.076256613688 29.949915969291, -90.076273075316 29.949919876639, -90.076745546036 29.950023159777)))",156,CBPCD,,12/20/2013 12:00:00 AM +0000,BRN,348.68405512196364,6985.8036172917991,51,2003,,21270,CBPCD,CU,12381,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,51,2003,21270,18,1987,0,0,0
"MULTIPOLYGON (((-90.05311928543 29.945665195162, -90.053336898714 29.945656060761, -90.053342228419 29.945744256147, -90.053026230746 29.945756810002, -90.053020176101 29.945669232668, -90.05311928543 29.945665195162)))",729,CU,,12/20/2013 12:00:00 AM +0000,BRN,93.128939135242518,398.48492936293883,79,1983,,9613,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.093683121716 29.980397230932, -90.093763599986 29.980450499284, -90.093913154209 29.980550051532, -90.093743192059 29.980705982022, -90.093605874687 29.980604045006, -90.093499753109 29.980707439432, -90.093410783963 29.980644089175, -90.09332750295 29.980585168692, -90.09331870485 29.980578874511, -90.09358072635 29.980329702761, -90.093589820894 29.980335716057, -90.093683121716 29.980397230932)))",677,CU,,12/20/2013 12:00:00 AM +0000,BRN,181.44584877801123,1681.2772435814861,100,2000,,19974,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.958187865742 30.059968808666, -89.957199894999 30.060634247411, -89.956165341219 30.059416950923, -89.955647347473 30.058808916347, -89.956635301148 30.058144114552, -89.957153298487 30.058752144658, -89.958187865742 30.059968808666)))",240,CU,,12/20/2013 12:00:00 AM +0000,BRN,861.650501030947,40597.958099857606,14,1988,,12923,CU,CU,12652,CU,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,14,1988,12923,14,1988,14,1988,15345
"MULTIPOLYGON (((-89.737808955228 30.160886307309, -89.737884242133 30.16089428712, -89.73792502924 30.160896512364, -89.737955762403 30.160898204015, -89.738038693073 30.161136175124, -89.738026884719 30.161306284953, -89.738123569495 30.161505536854, -89.738065421546 30.161500406009, -89.738026369984 30.161496413022, -89.737958637012 30.161489076363, -89.737921904002 30.161480629806, -89.737915704728 30.161478437197, -89.737898050137 30.161472256258, -89.737868253019 30.161451628015, -89.737846276634 30.161422817283, -89.737823865465 30.161393561495, -89.737807219682 30.161373862941, -89.737790046589 30.161349427314, -89.737774591075 30.161334362519, -89.737765200087 30.161314173857, -89.737743758199 30.161277641945, -89.737755916897 30.161097526644, -89.737743009004 30.161065689792, -89.737736098265 30.161048666121, -89.737719271023 30.161016563622, -89.737705820548 30.160990880529, -89.737692284733 30.160970614126, -89.737682580233 30.160956058788, -89.737679401994 30.160935148495, -89.737674614872 30.160914025382, -89.737692694365 30.160883828861, -89.73773850036 30.160878965944, -89.737808955228 30.160886307309)))",350,CU,,12/20/2013 12:00:00 AM +0000,BRN,220.60540277817165,2333.6060251349204,34,1985,,10689,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.102446767625 29.920648964532, -90.102341899197 29.920656734811, -90.102317236849 29.92038707461, -90.102422106175 29.920379304309, -90.102446767625 29.920648964532)))",73,CU,,12/20/2013 12:00:00 AM +0000,BRN,92.919535646174836,407.06244793278302,91,2010,,24270,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.075878898162 29.977155238679, -90.075960767922 29.977211030729, -90.076124501154 29.977323241919, -90.075803325592 29.977682119382, -90.075793352496 29.977675773661, -90.075706440492 29.977621180984, -90.075641611773 29.977580554326, -90.07561810915 29.97756532769, -90.07556752861 29.977533587368, -90.075551149627 29.977522803904, -90.075467094266 29.977469490406, -90.075496236512 29.977436011687, -90.075567636408 29.977354178489, -90.075792766795 29.977095653926, -90.075878898162 29.977155238679)))",531,CU,,12/20/2013 12:00:00 AM +0000,BRN,211.99248238397814,2769.1779154024534,102,2000,,"19,862",,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.032346966194 29.97374809487, -90.032348097173 29.973744042941, -90.032348209462 29.973744068621, -90.032855409949 29.97385883612, -90.032678053766 29.974457351881, -90.032255650648 29.974364053863, -90.032166388652 29.974344338279, -90.032170272069 29.974331152274, -90.032194450225 29.974251412118, -90.032220539995 29.974165367194, -90.032246230016 29.974080641967, -90.032258542325 29.974040037207, -90.032270630954 29.97400016702, -90.032295964343 29.973916614352, -90.032321077645 29.97383379387, -90.03234583791 29.973752146799, -90.032346966194 29.97374809487)))",570,CU,,12/20/2013 12:00:00 AM +0000,BRN,276.30686324718738,4660.9116549187174,25,2007,,22672,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.104357161739 30.00381302553, -90.104615461519 30.003834189999, -90.104741019944 30.003844738781, -90.104700013648 30.0042000477, -90.104573743757 30.004188868054, -90.104316185087 30.004165834292, -90.104357161739 30.00381302553)))",668,CU,,12/20/2013 12:00:00 AM +0000,BRN,177.3602632418538,1964.7531588357313,41,2002,,21009,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.067238148073 29.946883908947, -90.066908786164 29.946818226893, -90.06690806841 29.946818219888, -90.066907224892 29.946828213514, -90.06663367082 29.946776820159, -90.066635749522 29.94672620516, -90.066638607961 29.946670596817, -90.066640726188 29.946616856559, -90.06671091246 29.946629408746, -90.066778228614 29.946641934467, -90.066849833325 29.946655751522, -90.066917867233 29.946668284245, -90.066916090366 29.946695146969, -90.066996253327 29.946713421805, -90.067246768307 29.94677021949, -90.067250348093 29.946770878779, -90.067244650079 29.946823959665, -90.067238148073 29.946883908947)))",338,CU,,12/20/2013 12:00:00 AM +0000,BRN,178.76903470942946,1207.4501651404178,116,1985,,11122,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.02044291785 29.924196223326, -90.020254801646 29.924090670348, -90.0201123513 29.92400860716, -90.020327231011 29.923706043145, -90.020664333703 29.923884456525, -90.02044291785 29.924196223326)))",239,CU,,12/20/2013 12:00:00 AM +0000,BRN,180.61287712656485,2039.8780062150397,27,1999,,19362,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
