ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Touch Screen,"Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria",Category 0: Processor Brand,Category 0: Processor Name,Category 0: Operating System Name,Category 0: Base Processor Speed Per Core (GHz),Category 0: Physical CPU Cores (count),Category 0: System Memory (GB),Category 0: Graphics Category,Category 0: Default Low-power Mode,Category 0: Long Idle Power Used for Sleep Mode,Category 0: Off Mode (watts),Category 0: Sleep Mode (watts),Category 0: Long Idle (watts),Category 0: Short Idle (watts),Category 0: Base TEC Allowance (kWh),Category 0: Functional Adder Allowances (kWh),Category 0: TEC of Model (kWh),Category 1: Processor Brand,Category 1: Processor Name,Category 1: Operating System Name,Category 1: Base Processor Speed Per Core (GHz),Category 1: Physical CPU Cores (count),Category 1: System Memory (GB),Category 1: Graphics Category,Category 1: Default Low-power Mode,Category 1: Long Idle Power Used for Sleep Mode,Category 1: Off Mode (watts),Category 1: Sleep Mode (watts),Category 1: Long Idle (watts),Category 1: Short Idle (watts),Category 1: Base TEC Allowance (kWh),Category 1: Functional Adder Allowances (kWh),Category 1: TEC of Model (kWh),Category 2: Processor Brand,Category 2: Processor Name,Category 2: Operating System Name,Category 2: Base Processor Speed Per Core (GHz),Category 2: Physical CPU Cores (count),Category 2: System Memory (GB),Category 2: Graphics Category,Category 2: Default Low-power Mode,Category 2: Long Idle Power Used for Sleep Mode,Category 2: Off Mode (watts),Category 2: Sleep Mode (watts),Category 2: Long Idle (watts),Category 2: Short Idle (watts),Category 2: Base TEC Allowance (kWh),Category 2: Functional Adder Allowances (kWh),Category 2: TEC of Model (kWh),Category I1: Processor Brand,Category I1: Processor Name,Category I1: Operating System Name,Category I1: Base Processor Speed Per Core (GHz),Category I1: Physical CPU Cores (count),Category I1: System Memory (GB),Category I1: Graphics Category,Category I1: Default Low-power Mode,Category I1: Long Idle Power Used for Sleep Mode,Category I1: Off Mode (watts),Category I1: Sleep Mode (watts),Category I1: Long Idle (watts),Category I1: Short Idle (watts),Category I1: Base TEC Allowance (kWh),Category I1: Functional Adder Allowances (kWh),Category I1: TEC of Model (kWh),Category I2: Processor Brand,Category I2: Processor Name,Category I2: Operating System Name,Category I2: Base Processor Speed Per Core (GHz),Category I2: Physical CPU Cores (count),Category I2: System Memory (GB),Category I2: Graphics Category,Category I2: Default Low-power Mode,Category I2: Long Idle Power Used for Sleep Mode,Category I2: Off Mode (watts),Category I2: Sleep Mode (watts),Category I2: Long Idle (watts),Category I2: Short Idle (watts),Category I2: Base TEC Allowance (kWh),Category I2: Functional Adder Allowances (kWh),Category I2: TEC of Model (kWh),Category I3: Processor Brand,Category I3: Processor Name,Category I3: Operating System Name,Category I3: Base Processor Speed Per Core (GHz),Category I3: Physical CPU Cores (count),Category I3: System Memory (GB),Category I3: Graphics Category,Category I3: Default Low-power Mode,Category I3: Long Idle Power Used for Sleep Mode,Category I3: Off Mode (watts),Category I3: Sleep Mode (watts),Category I3: Long Idle (watts),Category I3: Short Idle (watts),Category I3: Base TEC Allowance (kWh),Category I3: Functional Adder Allowances (kWh),Category I3: TEC of Model (kWh),Category D1: Processor Brand,Category D1: Processor Name,Category D1: Operating System Name,Category D1: Base Processor Speed Per Core (GHz),Category D1: Physical CPU Cores (count),Category D1: System Memory (GB),Category D1: Graphics Category,Category D1: Default Low-power Mode,Category D1: Long Idle Power Used for Sleep Mode,Category D1: Off Mode (watts),Category D1: Sleep Mode (watts),Category D1: Long Idle (watts),Category D1: Short Idle (watts),Category D1: Base TEC Allowance (kWh),Category D1: Functional Adder Allowances (kWh),Category D1: TEC of Model (kWh),Category D2: Processor Brand,Category D2: Processor Name,Category D2: Operating System Name,Category D2: Base Processor Speed Per Core (GHz),Category D2: Physical CPU Cores (count),Category D2: System Memory (GB),Category D2: Graphics Category,Category D2: Default Low-power Mode,Category D2: Long Idle Power Used for Sleep Mode,Category D2: Off Mode (watts),Category D2: Sleep Mode (watts),Category D2: Long Idle (watts),Category D2: Short Idle (watts),Category D2: Base TEC Allowance (kWh),Category D2: Functional Adder Allowances (kWh),Category D2: TEC of Model (kWh),WLAN Capability,Ethernet Capability,Bluetooh Capability,Motherboard Form Factor,Motherboard Form Factor Other,Product DIMM Count,Product PCIex16 Slot Count,Product PCIex8 Slot Count,Product PCIex4 Slot Count,Product PCIex1 Slot Count,Product M.2 (except Key M) Port Count,Product M.2 Key M Port Count,Product USB 2.0 Port Count,Product USB 3.X (5Gb/s) Port Count,Product USB 3.X (10Gb/s) Port Count,Product USB X.X (> 10Gb/s) Port Count,Product USB X.X Port Speed,Product Thunderbolt Port Count,Product Thunderbolt 2 Port Count,Product Thunderbolt 3 Port Count,Product Thunderbolt X Port Count,Product Thunderbolt X Port Speed,Product Total USB 2.0 Header Count,Product USB 3.X (5 Gb/s) Header Count,Product USB 3.X (10. Gb/s) Header Count,Product USB X.X (> 10 Gb/s) Header Count,Product SATA and eSATA Port Count,Product SATA Express Port Count,Multi-Channel Memory Support,Thin Clients: Processor Brand,Thin Clients: Processor Name,Thin Clients: Operating System Name,Thin Clients: Base Processor Speed Per Core (GHz),Thin Clients: System Memory (GB),Thin Clients: Graphics Category,Thin Clients: Long Idle Power Used for Sleep Mode,Thin Clients: Off Mode (watts),Thin Clients: Sleep Mode (watts),Thin Clients: Long Idle (watts),Thin Clients: Short Idle (watts),Thin Clients: TEC of Model (kWh),Thin Clients: TEC Requirement (kWh),Workstations: Processor Brand,Workstations: Processor Name,Workstations: Operating System Name,Workstations: Base Processor Speed Per Core (GHz),Workstations: System Memory (GB),Workstations: Graphics Category,Workstations: Hard Drives (count),Workstations: Off Mode (watts),Workstations: Sleep Mode (watts),Workstations: Long Idle (watts),Workstations: Short Idle (watts),Workstations: Weighted Power of Model (watts),Sleep Mode Default Time Upon Shipment (min.),Display Sleep Mode Default Time Upon Shipment (min.),WOL (Wake on LAN) From Sleep,Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?,Date Available On Market,Date Certified,Markets,CB Model Identifier
2338184,HP Inc.,HP,HP Probook 640 G5,HP Probook 640 G5,,Notebook,,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,32,G3,Sleep Mode,No,0.3,0.8,2.6,4.9,8,22.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,06/14/2019,05/13/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_HP Probook 640 G5_05142019124435_2671854
2338183,HP Inc.,HP,HP Probook 650 G5,HP Probook 650 G5,,Notebook,,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,32,G3,Sleep Mode,No,0.3,0.8,2.5,4.8,8,21.3,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,06/14/2019,05/13/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_HP Probook 650 G5_05142019124102_5443841
2338181,Dell Inc.,DELL,P34E,Precision 7740,,Mobile Workstation,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Xeon,Windows 10,2.4,8,64,G7,Sleep Mode,No,0.2,1,4.5,9.6,14,43.4,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,06/20/2019,05/13/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Precision 7740_05142019123732_4943352
2338180,Dell Inc.,DELL,P56F,XPS 15-7590,",XPS 15,",Notebook,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i9,Windows 10,2.4,8,64,G5,Disconnected Modern Standby,Yes,0.4,1.4,1.4,7,14,40.4,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,No,06/21/2019,05/13/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_XPS 15-7590_05142019123410_7859620
2338178,Dell Inc.,DELL,P56F,Precision 5540,",Dell Precision 5540,",Mobile Workstation,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i9,Windows 10,2.3,8,64,G5,Disconnected Modern Standby,Yes,0.3,1.5,1.5,8.2,14,44.4,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,No,06/21/2019,05/13/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Precision 5540_05142019123035_5362178
2338176,Dell Inc.,DELL,P74F,Precision 7540,,Mobile Workstation,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Xeon,Windows 10,2.4,8,64,G7,Sleep Mode,,0.3,1,4.4,7,14,34.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,06/20/2019,05/13/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_Precision 7540_05142019121958_5827757
2338175,Lenovo Group Limited,Lenovo,Legion Y7000 2019 1050,81V4,,Notebook,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,2.6,6,16,G4,None,No,0.4,0.6,4.5,6.3,14,19.1,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,05/16/2019,05/13/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81V4_05142019121845_9425889
2338173,Lenovo Group Limited,Lenovo,ThinkPad X1 Carbon,20QD,",20R2,; ThinkPad X1 Carbon 7th LTE,20R1,; ThinkPad X1 Carbon 7th,20QD,",Notebook,,"1,2",,,,,,,,,,,,,,,,,Intel,Core i5,Windows 10,1.9,4,16,,,No,0.3,0.4,2.8,4.5,8,15.2,18.6,Intel,Core i7,Windows 10,2.1,4,8,,,No,0.3,0.4,4.5,5.1,14,12.8,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,06/14/2019,05/10/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20QD_05142019121723_1024078
2338172,Lenovo Group Limited,Lenovo,ThinkPad P1 Gen 2,20QT,",20QW,; ThinkPad X1 Extreme 2nd,20QV,; ThinkPad X1 Extreme,20QU,",Notebook,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i9,Windows 10,2.3,8,64,G5,Sleep Mode,No,0.3,1.1,3.8,7.5,14,40.3,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,Yes,06/25/2019,05/09/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20QT_05142019121523_9772274
2338147,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY20X5,"Touch Computer,ESY20X7,",Integrated Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,2.7,4,8,,Sleep Mode,No,2.5,3,13.9,36.1,135,82.5,140.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,06/20/2017,03/18/2019,United States,ES_1123976_ESY20X5_20194110201346_1217030
2338146,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY20X3,,Integrated Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,3.1,2,8,,Sleep Mode,No,2.9,4.9,10.5,26.5,120,82.5,108.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,06/20/2017,03/18/2019,United States,ES_1123976_ESY20X3 _20194110201227_6187618
2338121,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY17X2,,Desktop,,I3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,2,4,4,,Sleep Mode,No,2.5,4.1,12.8,36.3,135,53.3,139.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,06/20/2017,03/18/2019,United States,ES_1123976_ESY17X2 _20194110201104_7351333
2338119,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY17X7,"Touch Computer,ESY17X5,",Integrated Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,2.7,4,16,,Sleep Mode,No,2.3,5.6,17.4,32.5,135,76.5,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,06/20/2017,03/18/2019,United States,ES_1123976_ESY17X7_20194110200921_6418248
2338117,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY17X3,,Integrated Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,3.1,2,16,,Sleep Mode,No,2.3,5.7,17,30.7,120,76.5,109.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,06/20/2017,03/18/2019,United States,ES_1123976_ESY17X3_20194110200736_4520503
2338054,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY17X2,,Desktop,,I3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,2,4,8,,Sleep Mode,No,2.7,5.4,11,26.8,135,44.1,109.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,06/20/2017,03/18/2019,United States,ES_1123976_ESY17X2 _20194110200300_8560919
2338053,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY15X7,"Touch Computer,ESY15X5,",Integrated Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,2.7,4,16,,Sleep Mode,No,2.3,5.9,18.5,32.2,135,65,134.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,06/20/2017,03/18/2019,United States,ES_1123976_ESY15X7_20194110180013_1280343
2338049,Si Computer Spa,SiComputer,Activa Work B200,B2.*#.##.##,,Desktop,,"D1,I1,I2,D2,I3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Celeron,Windows 10,2.9,2,16,,Sleep Mode,No,0.9,1.4,24.2,24.2,112,38.8,110.3,Intel,Celeron,Windows 10,3.1,2,16,,Sleep Mode,No,0.9,1.4,26.6,27.1,120,38.8,122.3,Intel,Core i5,Windows 10,2.8,6,16,,Sleep Mode,No,0.9,1.4,24.7,25.3,135,38.8,114.3,Intel,Celeron,Windows 10,3.1,2,16,G1,Sleep Mode,No,0.9,1.4,31,31.8,115,74.8,142.7,Intel,Core i5,Windows 10,2.8,6,16,G1,Sleep Mode,No,0.9,1.4,28.7,29.6,135,74.8,132.7,No,Yes,No,Mini-ITX,,2,1,0,0,2,0,0,6,0,4,0,0,0,0,0,0,0,6,0,4,0,4,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,05/03/2019,05/13/2019,"United States, Switzerland",ES_1141037_B2.*#.##.##_05132019135402_1537299
2338048,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY15X3,,Integrated Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,3.1,2,16,,Sleep Mode,No,2.3,5.7,17.6,28.4,120,65,121.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,06/20/2017,03/18/2019,United States,ES_1123976_ESY15X3 _20194110175700_7293515
2338039,"Elo Touch Solutions, Inc.",ELO,Touch Computer,ESY15X2,,Desktop,,I3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,2,4,8,,Sleep Mode,No,2.6,5.9,10.9,21,135,32.6,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Standard-ATX,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled When Operating on Ac Power Only,,06/20/2017,03/18/2019,United States,ES_1123976_ESY15X2 _20194110173014_5997244
2337824,HP Inc.,HP,HP ZBook 14u G6,Zbook,"HP EliteBook 840 G6, HP EliteBook 840 G6 HC,EliteBook, 840HC,",Notebook,,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,32,G4,Sleep Mode,No,0.4,1.3,4.1,7,8,27,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,05/20/2019,05/03/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_Zbook_05072019112200_3018664
2337822,HP Inc.,HP,HP EliteBook 830 G6,ELITEBOOK,,Notebook,,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,32,,Sleep Mode,No,0.4,0.9,3.7,5,8,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,05/20/2019,05/03/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_ELITEBOOK_05072019110543_5690245
2337821,HP Inc.,HP,HP ZBook 15u G6,Zbook,"HP EliteBook 850 G6,EliteBook,",Notebook,,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,32,G4,Sleep Mode,No,0.4,0.9,4.2,7.5,8,28.4,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,05/20/2019,05/03/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_Zbook_05072019110128_7837582
2337812,MPS Mayorista de Colombia S.A.,COIN,LUMI,14AW,,Notebook,,1,,,,,,,,,,,,,,,,,AMD,Athlon,Windows 10,2.3,2,4,,Sleep Mode,No,0.7,0.8,2.7,4.6,8,10.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15,Shipped Disabled with Both Client OS and Network Controls to Enable Feature,Yes,04/30/2019,05/06/2019,"United States, Canada",ES_1136848_14AW_05062019120105_1010101
2337806,Compumax Computer Ltd.,COMPUMAX,Onix Series,AA4-9125,"Onix Series,APU-0000,; Onix Series,APU-0001,; Onix Series,APU-0002,; Onix Series,APU-0003,; Onix Series,APU-0004,; Onix Series,APU-0005,; Onix Series,APU-0006,; Onix Series,APU-0007,; Onix Series,APU-0008,; Onix Series,APU-0009,; Onix Series,APU-0010,; Onix Series,APU-0011,; Onix Series,APU-0012,; Onix Series,APU-0013,; Onix Series,APU-0014,; Onix Series,APU-0015,; Onix Series,APU-0016,; Onix Series,APU-0017,; Onix Series,APU-0018,; Onix Series,APU-0019,; Onix Series,APU-0020,; Onix Series,APU-0021,; Onix Series,APU-0022,; Onix Series,APU-0023,; Onix Series,APU-0024,; Onix Series,APU-0025,; Onix Series,APU-0026,; Onix Series,APU-0027,; Onix Series,APU-0028,; Onix Series,APU-0029,; Onix Series,APU-0030,; Onix Series,APU-0031,; Onix Series,APU-0032,; Onix Series,APU-0033,; Onix Series,APU-0034,; Onix Series,APU-0035,; Onix Series,APU-0036,; Onix Series,APU-0037,; Onix Series,APU-0038,; Onix Series,APU-0039,; Onix Series,APU-0040,",Notebook,,1,,,,,,,,,,,,,,,,,AMD,A4 Series,Windows 10,2.3,2,4,,Off Mode with Hibernation,No,0.1,0.8,4.5,5,8,10.6,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,15,Shipped Enabled Under All Conditions,Yes,04/01/2019,05/06/2019,United States,ES_1080735_AA4-9125_05062019141524_9605588
2334629,"Samsung Electronics Co., Ltd.",Samsung,SM-T510,SM-T510,"SM-T515,SM-T515,",Slate/Tablet,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Samsung Exynos 7 Octa (7904),Android 9.0,3.4,8,2,,,,0.1,0.1,0.1,4.2,14,8.8,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,,,03/15/2019,03/11/2019,United States,ES_1023593_SM-T510_03122019090610_1570277
2334554,IGEL Technology GmbH,IGEL,IGEL-M250C,UD2,"IGEL-M250C,UD2-LX,; IGEL-M250C,UD2-W10,",Thin Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,x5-E8000,"Enterprise, Windows 10",1.1,8,,No,0.3,3.6,3.6,4.4,15.5,33,,,,,,,,,,,,,15,15,Shipped Enabled When Operating on Ac Power Only,Yes,03/13/2019,03/01/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1101283_UD2_03102019085539_8139734
2334550,ASUSTeK Computer Inc.,ASUS,X705Q Series,X705Q,"X705Q Series,A705Q,; X705Q Series,F705Q,; X705Q Series,P1700Q,; X705Q Series,R702Q,",Notebook,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD,A12-9720P,Windows 10,2.7,4,16,G3,Sleep Mode,No,0.3,0.5,6.5,9,14,20.8,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Disabled,Yes,04/01/2019,03/05/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_41973_X705Q_03102019083653_7013528
