School Code,Borough Name,DOB#,Inspection Category,Inspection Date,Date Requested,Request Status Description
PS066Q,QUEENS,421098975,LOWVOLTAGE,04/03/2020 06:00:00 PM,03/13/2020 12:03:37 PM,CANCELLED
PS066Q,QUEENS,421105048,FINALCONSTRUCTION,04/14/2020 11:00:00 AM,04/07/2020 02:06:58 PM,COMPLETED
PS066Q,QUEENS,421105048,ROOFING,04/15/2020 07:00:00 AM,04/14/2020 11:37:49 AM,COMPLETED
PS066Q,QUEENS,421105495,FINALCONSTRUCTION,04/20/2020 04:00:00 PM,04/20/2020 01:16:17 PM,COMPLETED
PS066Q,QUEENS,421105495,FINALCONSTRUCTION,04/29/2020 11:00:00 AM,04/28/2020 04:02:36 PM,COMPLETED
PS066Q,QUEENS,421105495,PAASSEMBLY,04/23/2020 01:00:00 PM,04/23/2020 08:54:59 AM,COMPLETED
PS066Q,QUEENS,421105501,PAASSEMBLY,04/30/2020 09:00:00 AM,04/29/2020 01:26:16 PM,COMPLETED
PS066Q,QUEENS,421105878,PLUMBING,04/01/2020 10:00:00 AM,03/30/2020 08:41:52 AM,CANCELLED
PS066Q,QUEENS,421105878,PLUMBING,04/09/2020 09:00:00 AM,04/09/2020 08:23:20 AM,COMPLETED
PS066Q,QUEENS,421107947,FINALCONSTRUCTION,04/17/2020 03:00:00 PM,04/17/2020 10:59:55 AM,COMPLETED
PS068X,BRONX,201196972,PLUMBING,04/13/2020 04:00:00 PM,04/13/2020 12:23:30 PM,SCHEDULED
PS068X,BRONX,201196972,ROOFING,04/06/2020 10:00:00 AM,03/26/2020 09:40:38 AM,CANCELLED
PS069Q,QUEENS,421106225,ARCHITECTURAL,04/02/2020 12:00:00 PM,03/09/2020 12:08:09 PM,CANCELLED
PS069Q,QUEENS,421106225,FINALCONSTRUCTION,04/02/2020 01:00:00 PM,03/09/2020 12:15:27 PM,COMPLETED
PS069Q,QUEENS,421106225,MASONRY,04/02/2020 05:30:00 PM,03/09/2020 12:13:21 PM,CANCELLED
PS069Q,QUEENS,421106225,ROOFING,04/02/2020 05:30:00 PM,03/09/2020 12:10:44 PM,CANCELLED
PS071Q,QUEENS,402898254,ARCHITECTURAL,04/17/2020 09:30:00 AM,02/26/2020 10:52:43 AM,CANCELLED
PS071Q,QUEENS,402898254,MASONRY,04/07/2020 10:00:00 AM,04/06/2020 11:04:42 AM,COMPLETED
PS071Q,QUEENS,402898254,MASONRY,04/14/2020 10:00:00 AM,04/09/2020 03:35:07 PM,COMPLETED
PS071Q,QUEENS,402898254,MASONRY,04/21/2020 10:00:00 AM,04/15/2020 11:43:55 AM,COMPLETED
PS071Q,QUEENS,402898254,MASONRY,04/28/2020 09:30:00 AM,04/20/2020 03:08:25 PM,COMPLETED
PS071Q,QUEENS,402898922,FINALCONSTRUCTION,04/24/2020 01:00:00 PM,04/24/2020 08:55:32 AM,COMPLETED
PS071Q,QUEENS,402898922,FINALCONSTRUCTION,04/24/2020 01:00:00 PM,04/24/2020 08:58:05 AM,CANCELLED
PS071Q,QUEENS,402899949,FINALCONSTRUCTION,04/24/2020 02:00:00 PM,04/24/2020 09:01:07 AM,COMPLETED
PS071Q,QUEENS,,ARCHITECTURAL,04/08/2020 01:00:00 PM,03/19/2020 11:36:12 AM,CANCELLED
PS071Q,QUEENS,,POWERANDLIGHTING,04/01/2020 09:00:00 AM,03/19/2020 11:35:07 AM,CANCELLED
PS074R,STATEN ISLAND,500871201,MASONRY,04/07/2020 08:00:00 AM,03/30/2020 12:40:54 PM,CANCELLED
PS074R,STATEN ISLAND,500871274,FINALCONSTRUCTION,04/06/2020 10:00:00 AM,03/23/2020 12:45:49 PM,COMPLETED
PS074R,STATEN ISLAND,500876055,MASONRY,04/02/2020 10:00:00 AM,03/31/2020 12:12:38 PM,COMPLETED
PS075K,BROOKLYN,302586761,MASONRY,04/09/2020 07:00:00 AM,04/06/2020 10:39:51 AM,COMPLETED
PS075K,BROOKLYN,302586761,MASONRY,04/16/2020 10:00:00 AM,04/09/2020 12:30:31 PM,COMPLETED
PS075K,BROOKLYN,302586761,MASONRY,04/23/2020 10:00:00 AM,04/16/2020 03:14:08 PM,COMPLETED
PS075K,BROOKLYN,302586761,MASONRY,04/30/2020 10:00:00 AM,04/21/2020 03:15:44 PM,COMPLETED
PS075Q,QUEENS,421104209,MASONRY,04/01/2020 10:00:00 AM,03/31/2020 01:35:44 PM,COMPLETED
PS075Q,QUEENS,421104209,PLUMBING,04/07/2020 11:30:00 AM,04/06/2020 11:12:03 AM,COMPLETED
PS075Q,QUEENS,421104209,PLUMBING,04/16/2020 10:00:00 AM,04/13/2020 01:49:53 PM,COMPLETED
PS075Q,QUEENS,421104209,PLUMBING,04/23/2020 10:00:00 AM,04/17/2020 04:22:47 PM,COMPLETED
PS075Q,QUEENS,421104209,PLUMBING,04/30/2020 10:00:00 AM,04/23/2020 09:10:28 AM,COMPLETED
PS076X,BRONX,201199041,ROOFING,04/03/2020 03:00:00 PM,03/23/2020 04:14:40 PM,CANCELLED
PS076X,BRONX,201199041,ROOFING,04/09/2020 09:30:00 AM,03/23/2020 03:14:20 PM,CANCELLED
PS078R,STATEN ISLAND,,LOWVOLTAGE,04/02/2020 09:00:00 AM,03/18/2020 05:27:20 PM,CANCELLED
PS078R,STATEN ISLAND,,LOWVOLTAGE,04/02/2020 09:30:00 AM,04/02/2020 08:40:53 AM,COMPLETED
PS078X,BRONX,201198710,ROOFING,04/02/2020 03:00:00 PM,03/30/2020 11:58:42 AM,CANCELLED
PS079Q,QUEENS,421104236,MASONRY,04/01/2020 11:00:00 AM,04/01/2020 07:46:21 AM,COMPLETED
PS079Q,QUEENS,421104236,MASONRY,04/02/2020 03:00:00 PM,02/26/2020 12:02:02 PM,CANCELLED
PS079Q,QUEENS,421104236,MASONRY,04/06/2020 03:00:00 PM,02/26/2020 12:01:05 PM,CANCELLED
PS079Q,QUEENS,421104236,PLUMBINGSITE,04/14/2020 01:00:00 PM,04/13/2020 01:42:06 PM,COMPLETED
PS079Q,QUEENS,421104236,PLUMBINGSITE,04/23/2020 01:00:00 PM,04/17/2020 04:24:46 PM,COMPLETED
PS079Q,QUEENS,421104236,PLUMBINGSITE,04/30/2020 01:00:00 PM,04/23/2020 09:12:33 AM,COMPLETED
PS079Q,QUEENS,421104959,POWERANDLIGHTING,04/01/2020 11:00:00 AM,04/01/2020 10:33:03 AM,COMPLETED
PS079X,BRONX,201011001,PLUMBING,04/16/2020 09:00:00 AM,04/16/2020 08:03:05 AM,COMPLETED
PS079X,BRONX,201011001,SPRINKLERSTANDPIPE,04/16/2020 11:00:00 AM,04/16/2020 08:08:11 AM,SCHEDULED
PS081X,BRONX,201195875,PLUMBING,04/17/2020 01:00:00 PM,04/17/2020 11:32:51 AM,COMPLETED
PS081X,BRONX,201199648,ROOFING,04/02/2020 12:00:00 PM,03/05/2020 04:10:59 PM,CANCELLED
PS081X,BRONX,201199648,ROOFING,04/08/2020 05:30:00 PM,03/05/2020 04:28:06 PM,CANCELLED
PS081X,BRONX,201199648,ROOFING,04/09/2020 05:30:00 PM,03/05/2020 04:32:02 PM,CANCELLED
PS081X,BRONX,201199648,ROOFING,04/15/2020 05:30:00 PM,03/05/2020 04:33:20 PM,CANCELLED
PS083M,MANHATTAN,103649875,POWERANDLIGHTING,04/28/2020 05:00:00 PM,04/28/2020 03:09:26 PM,SCHEDULED
PS085X,BRONX,201194901,MASONRY,04/01/2020 01:00:00 PM,03/31/2020 02:34:29 PM,COMPLETED
PS085X,BRONX,201194901,MASONRY,04/09/2020 10:00:00 AM,04/06/2020 03:34:06 PM,COMPLETED
PS085X,BRONX,201194901,MASONRY,04/16/2020 10:00:00 AM,04/09/2020 09:25:10 AM,COMPLETED
PS085X,BRONX,201194901,MASONRY,04/23/2020 10:00:00 AM,04/17/2020 04:07:52 PM,COMPLETED
PS085X,BRONX,201194901,MASONRY,04/30/2020 10:00:00 AM,04/22/2020 12:16:24 PM,COMPLETED
PS085X,BRONX,201194901,PLUMBING,04/01/2020 07:00:00 AM,03/31/2020 04:23:28 PM,COMPLETED
PS085X,BRONX,201194901,POWERANDLIGHTING,04/01/2020 11:00:00 AM,04/01/2020 10:29:01 AM,COMPLETED
PS085X,BRONX,,POWERANDLIGHTING,04/23/2020 09:00:00 AM,04/22/2020 04:48:09 PM,COMPLETED
PS087X,BRONX,201202126,MASONRY,04/09/2020 07:00:00 AM,04/07/2020 09:41:08 AM,COMPLETED
PS087X,BRONX,201202126,MASONRY,04/16/2020 07:00:00 AM,04/09/2020 11:07:20 AM,COMPLETED
PS087X,BRONX,201202126,MASONRY,04/23/2020 07:00:00 AM,04/15/2020 10:34:23 AM,COMPLETED
PS087X,BRONX,201202126,MASONRY,04/30/2020 07:00:00 AM,04/20/2020 03:48:36 PM,COMPLETED
PS087X,BRONX,201202126,PLUMBING,04/17/2020 11:30:00 AM,04/17/2020 08:50:24 AM,SCHEDULED
PS087X,BRONX,201202126,PLUMBING,04/22/2020 03:00:00 PM,04/22/2020 09:07:11 AM,COMPLETED
PS088Q,QUEENS,421099304,LOWVOLTAGE,04/06/2020 09:00:00 AM,03/19/2020 04:26:44 PM,CANCELLED
PS091Q,QUEENS,,ARCHITECTURAL,04/22/2020 09:00:00 AM,04/16/2020 06:16:28 PM,OPEN
PS092K,BROOKLYN,,ARCHITECTURAL,04/15/2020 09:00:00 AM,04/14/2020 05:23:12 PM,COMPLETED
PS092K,BROOKLYN,,ARCHITECTURAL,04/15/2020 11:00:00 AM,04/14/2020 05:21:32 PM,COMPLETED
PS092K,BROOKLYN,,POWERANDLIGHTING,04/15/2020 09:00:00 AM,04/14/2020 04:32:18 PM,COMPLETED
PS092K,BROOKLYN,,POWERANDLIGHTING,04/15/2020 09:10:00 AM,04/14/2020 04:34:35 PM,COMPLETED
PS092M,MANHATTAN,103649517,ARCHITECTURAL,04/14/2020 11:00:00 AM,03/26/2020 05:52:47 PM,CANCELLED
PS092M,MANHATTAN,103649964,ARCHITECTURAL,04/29/2020 10:00:00 AM,04/15/2020 10:23:21 AM,OPEN
PS092M,MANHATTAN,104212512,FINALCONSTRUCTION,04/23/2020 03:00:00 PM,04/22/2020 02:08:56 PM,COMPLETED
PS092Q,QUEENS,402894659,PLUMBINGSITE,04/20/2020 11:00:00 AM,04/17/2020 12:08:01 PM,COMPLETED
PS092Q,QUEENS,421098751,FINALCONSTRUCTION,04/08/2020 10:00:00 AM,03/19/2020 03:07:05 PM,SCHEDULED
PS092Q,QUEENS,421098751,FINALCONSTRUCTION,04/20/2020 10:00:00 AM,03/03/2020 08:44:16 AM,SCHEDULED
PS093X,BRONX,201197542,PLUMBING,04/02/2020 10:00:00 AM,03/30/2020 08:58:08 AM,COMPLETED
PS093X,BRONX,201197542,ROOFING,04/01/2020 07:00:00 AM,03/06/2020 10:05:32 AM,CANCELLED
PS093X,BRONX,201197542,ROOFING,04/03/2020 10:00:00 AM,04/02/2020 12:41:49 PM,CANCELLED
PS093X,BRONX,201197542,ROOFING,04/03/2020 10:00:00 AM,04/02/2020 05:11:10 PM,COMPLETED
PS094K,BROOKLYN,302574667,MASONRY,04/02/2020 02:00:00 PM,01/07/2020 03:27:44 PM,CANCELLED
PS094K,BROOKLYN,302574667,MASONRY,04/09/2020 02:00:00 PM,01/07/2020 03:29:09 PM,CANCELLED
PS094K,BROOKLYN,302574667,MASONRY,04/16/2020 02:00:00 PM,01/07/2020 03:30:36 PM,CANCELLED
PS094K,BROOKLYN,302574667,MASONRY,04/23/2020 02:00:00 PM,01/07/2020 03:31:58 PM,CANCELLED
PS094K,BROOKLYN,302574667,MASONRY,04/30/2020 02:00:00 PM,01/07/2020 03:34:53 PM,CANCELLED
PS094K,BROOKLYN,302574667,WINDOW,04/02/2020 01:00:00 PM,03/12/2020 05:05:27 PM,CANCELLED
PS094K,BROOKLYN,,ARCHITECTURAL,04/03/2020 10:00:00 AM,03/28/2020 06:35:22 PM,CANCELLED
PS094K,BROOKLYN,,ARCHITECTURAL,04/14/2020 09:00:00 AM,04/13/2020 01:49:41 PM,COMPLETED
PS095X,BRONX,201193485,HVACSYSTEMSTESTING,04/16/2020 08:00:00 AM,04/15/2020 12:26:26 PM,COMPLETED
PS095X,BRONX,201193485,MASONRY,04/17/2020 07:00:00 AM,04/15/2020 12:28:43 PM,CANCELLED
PS095X,BRONX,201193485,MASONRY,04/20/2020 07:00:00 AM,04/16/2020 11:28:43 AM,COMPLETED
PS095X,BRONX,201201751,POWERANDLIGHTING,04/10/2020 09:00:00 AM,03/18/2020 08:24:32 AM,CANCELLED
PS095X,BRONX,201201751,POWERANDLIGHTING,04/29/2020 09:00:00 AM,04/28/2020 02:47:32 PM,SCHEDULED
PS097K,BROOKLYN,302576264,BOILER,04/06/2020 09:00:00 AM,04/03/2020 12:10:37 PM,COMPLETED
PS097X,BRONX,201201412,HVAC,04/13/2020 09:00:00 AM,04/10/2020 07:17:17 AM,COMPLETED
PS097X,BRONX,201201412,HVAC,04/23/2020 01:30:00 PM,04/21/2020 12:16:42 PM,COMPLETED
PS097X,BRONX,201201412,MASONRY,04/03/2020 07:00:00 AM,03/03/2020 12:30:02 PM,CANCELLED
PS097X,BRONX,201201412,MASONRY,04/07/2020 07:00:00 AM,03/03/2020 12:31:10 PM,CANCELLED
PS097X,BRONX,201201412,MASONRY,04/09/2020 07:00:00 AM,03/03/2020 12:32:45 PM,CANCELLED
PS097X,BRONX,201201412,MASONRY,04/14/2020 07:00:00 AM,03/03/2020 12:33:47 PM,CANCELLED
PS097X,BRONX,201201412,POWERANDLIGHTING,04/15/2020 10:00:00 AM,03/27/2020 11:03:33 AM,CANCELLED
PS097X,BRONX,201201412,POWERANDLIGHTING,04/29/2020 10:00:00 AM,03/27/2020 11:07:43 AM,CANCELLED
PS097X,BRONX,201202279,LOWVOLTAGE,04/08/2020 10:00:00 AM,03/27/2020 11:05:34 AM,CANCELLED
PS097X,BRONX,201202279,LOWVOLTAGE,04/22/2020 10:00:00 AM,03/27/2020 11:06:46 AM,CANCELLED
PS098Q,QUEENS,421101284,MASONRY,04/01/2020 07:00:00 AM,03/31/2020 12:16:16 PM,COMPLETED
PS100Q,QUEENS,402896951,LOWVOLTAGE,04/03/2020 03:00:00 PM,03/11/2020 11:57:10 AM,CANCELLED
PS101M,MANHATTAN,103643327,FINALCONSTRUCTION,04/01/2020 09:00:00 AM,03/06/2020 10:39:07 AM,CANCELLED
PS101M,MANHATTAN,103644950,LOWVOLTAGE,04/20/2020 05:00:00 PM,03/13/2020 01:38:52 PM,CANCELLED
PS102Q,QUEENS,402886427,PLUMBING,04/20/2020 11:05:00 AM,04/20/2020 11:04:30 AM,COMPLETED
PS102Q,QUEENS,421101364,MASONRY,04/01/2020 03:00:00 PM,02/19/2020 03:35:03 PM,CANCELLED
PS102Q,QUEENS,421101364,MASONRY,04/07/2020 01:00:00 PM,04/06/2020 11:00:59 AM,COMPLETED
PS102Q,QUEENS,421101364,MASONRY,04/08/2020 05:30:00 PM,03/05/2020 12:58:32 PM,CANCELLED
PS102Q,QUEENS,421101364,MASONRY,04/14/2020 01:00:00 PM,04/09/2020 03:40:38 PM,COMPLETED
PS102Q,QUEENS,421101364,MASONRY,04/15/2020 03:00:00 PM,03/05/2020 12:59:43 PM,CANCELLED
PS102Q,QUEENS,421101364,MASONRY,04/16/2020 12:00:00 PM,03/26/2020 01:31:07 PM,CANCELLED
PS102Q,QUEENS,421101364,MASONRY,04/21/2020 01:00:00 PM,04/15/2020 11:47:25 AM,COMPLETED
PS102Q,QUEENS,421101364,MASONRY,04/28/2020 12:30:00 PM,04/20/2020 03:16:46 PM,COMPLETED
PS102Q,QUEENS,421101364,ROOFING,04/01/2020 03:00:00 PM,02/19/2020 03:38:50 PM,CANCELLED
PS102Q,QUEENS,421101364,ROOFING,04/08/2020 05:30:00 PM,03/05/2020 12:57:41 PM,CANCELLED
PS102Q,QUEENS,421101364,ROOFING,04/15/2020 03:00:00 PM,03/05/2020 01:00:51 PM,CANCELLED
PS103X,BRONX,201197515,ARCHITECTURAL,04/06/2020 03:00:00 PM,03/08/2020 09:12:58 PM,CANCELLED
PS103X,BRONX,201197515,FINALCONSTRUCTION,04/15/2020 10:30:00 AM,03/25/2020 05:18:19 PM,SCHEDULED
PS103X,BRONX,201197515,MASONRY,04/01/2020 01:00:00 PM,03/31/2020 02:47:57 PM,COMPLETED
PS103X,BRONX,201197515,MASONRY,04/03/2020 10:00:00 AM,03/25/2020 05:21:49 PM,CANCELLED
PS103X,BRONX,201197515,MASONRY,04/07/2020 10:00:00 AM,04/06/2020 09:24:31 AM,COMPLETED
PS103X,BRONX,201197515,MASONRY,04/10/2020 01:00:00 PM,03/25/2020 05:24:58 PM,CANCELLED
PS103X,BRONX,201197515,MASONRY,04/14/2020 10:00:00 AM,04/09/2020 09:49:46 AM,COMPLETED
PS103X,BRONX,201197515,MASONRY,04/17/2020 10:00:00 AM,03/26/2020 09:53:38 AM,CANCELLED
PS103X,BRONX,201197515,MASONRY,04/21/2020 10:00:00 AM,04/16/2020 03:37:57 PM,COMPLETED
PS103X,BRONX,201197515,MASONRY,04/28/2020 10:00:00 AM,04/21/2020 03:28:35 PM,COMPLETED
PS103X,BRONX,201197515,PLUMBING,04/01/2020 10:00:00 AM,03/31/2020 12:51:32 PM,COMPLETED
PS103X,BRONX,201197515,ROOFING,04/03/2020 10:00:00 AM,03/25/2020 05:35:52 PM,CANCELLED
PS104K,BROOKLYN,302582088,MASONRY,04/02/2020 07:00:00 AM,03/31/2020 01:55:08 PM,COMPLETED
PS104K,BROOKLYN,302582088,MASONRY,04/06/2020 02:30:00 PM,02/27/2020 01:31:15 PM,CANCELLED
PS104K,BROOKLYN,302582088,MASONRY,04/07/2020 10:00:00 AM,04/06/2020 10:34:21 AM,COMPLETED
PS104K,BROOKLYN,302582088,MASONRY,04/13/2020 02:30:00 PM,02/27/2020 01:33:29 PM,CANCELLED
PS104K,BROOKLYN,302582088,MASONRY,04/14/2020 10:00:00 AM,04/10/2020 10:15:35 AM,COMPLETED
PS104K,BROOKLYN,302582088,MASONRY,04/20/2020 02:30:00 PM,02/27/2020 01:34:09 PM,CANCELLED
PS104K,BROOKLYN,302582088,MASONRY,04/21/2020 10:00:00 AM,04/16/2020 12:14:10 PM,COMPLETED
PS104K,BROOKLYN,302582088,MASONRY,04/27/2020 02:30:00 PM,02/27/2020 01:34:55 PM,CANCELLED
PS104K,BROOKLYN,302582088,MASONRY,04/28/2020 10:00:00 AM,04/21/2020 01:26:53 PM,COMPLETED
PS104Q,QUEENS,402899271,PLUMBING,04/09/2020 06:30:00 PM,04/09/2020 01:42:21 PM,COMPLETED
PS105Q,QUEENS,402895523,PLUMBING,04/20/2020 02:00:00 PM,04/20/2020 11:50:19 AM,COMPLETED
PS106X,BRONX,201190059,PLUMBING,04/06/2020 11:05:00 AM,04/06/2020 11:03:09 AM,COMPLETED
PS106X,BRONX,201190059,PLUMBINGSITE,04/06/2020 12:02:00 PM,04/06/2020 12:01:48 PM,COMPLETED
PS106X,BRONX,201190059,SPRINKLERSTANDPIPE,04/06/2020 12:30:00 PM,04/06/2020 12:06:06 PM,SCHEDULED
PS108M,MANHATTAN,103649358,FINALCONSTRUCTION,04/08/2020 10:00:00 AM,03/13/2020 02:31:11 PM,CANCELLED
PS108Q,QUEENS,421101417,MASONRY,04/01/2020 01:00:00 PM,03/31/2020 01:21:43 PM,COMPLETED
PS108Q,QUEENS,421101417,MASONRY,04/09/2020 01:00:00 PM,04/08/2020 08:03:22 AM,COMPLETED
PS108Q,QUEENS,421101417,MASONRY,04/16/2020 01:00:00 PM,04/10/2020 10:38:21 AM,COMPLETED
PS108Q,QUEENS,421101417,MASONRY,04/23/2020 07:00:00 AM,04/17/2020 03:42:05 PM,COMPLETED
PS108Q,QUEENS,421101417,MASONRY,04/30/2020 07:00:00 AM,04/22/2020 11:13:49 AM,SCHEDULED
PS111M,MANHATTAN,103651549,MASONRY,04/07/2020 06:00:00 PM,02/24/2020 11:47:15 AM,CANCELLED
PS111M,MANHATTAN,103651549,MASONRY,04/14/2020 06:00:00 PM,02/24/2020 11:48:09 AM,CANCELLED
PS111M,MANHATTAN,103651549,MASONRY,04/21/2020 06:00:00 PM,02/24/2020 03:23:41 PM,CANCELLED
PS111M,MANHATTAN,103651549,MASONRY,04/28/2020 06:00:00 PM,02/24/2020 03:24:43 PM,CANCELLED
PS111M,MANHATTAN,103651549,PLUMBING,04/30/2020 10:30:00 AM,03/26/2020 04:40:13 PM,CANCELLED
PS112Q,QUEENS,421104922,ROOFING,04/03/2020 03:00:00 PM,02/21/2020 09:14:47 AM,CANCELLED
PS112Q,QUEENS,421104922,ROOFING,04/10/2020 03:00:00 PM,02/21/2020 09:16:10 AM,CANCELLED
PS114K,BROOKLYN,,LOWVOLTAGE,04/08/2020 04:00:00 PM,03/30/2020 07:56:30 AM,CANCELLED
PS115Q,QUEENS,421102078,FINALCONSTRUCTION,04/29/2020 01:00:00 PM,04/28/2020 12:05:14 PM,COMPLETED
PS117Q,QUEENS,421099830,PLUMBING,04/06/2020 09:00:00 AM,04/03/2020 03:19:01 PM,COMPLETED
PS119X,BRONX,201198033,MASONRY,04/01/2020 07:00:00 AM,03/31/2020 02:02:11 PM,CANCELLED
PS119X,BRONX,201198033,MASONRY,04/07/2020 10:00:00 AM,04/06/2020 09:04:16 AM,COMPLETED
PS119X,BRONX,201198033,MASONRY,04/14/2020 10:00:00 AM,04/09/2020 09:12:00 AM,COMPLETED
PS119X,BRONX,201198033,MASONRY,04/21/2020 10:00:00 AM,04/17/2020 03:58:22 PM,COMPLETED
PS119X,BRONX,201198033,MASONRY,04/28/2020 10:00:00 AM,04/22/2020 12:05:20 PM,COMPLETED
PS119X,BRONX,201198113,HVAC,04/21/2020 01:30:00 PM,04/17/2020 03:06:55 PM,COMPLETED
PS119X,BRONX,201198113,HVAC,04/27/2020 01:30:00 PM,04/24/2020 08:47:05 AM,COMPLETED
PS119X,BRONX,,POWERANDLIGHTING,04/02/2020 04:00:00 PM,03/05/2020 06:00:09 PM,CANCELLED
PS121K,BROOKLYN,302576175,ROOFING,04/02/2020 03:00:00 PM,03/30/2020 02:56:49 PM,CANCELLED
PS121K,BROOKLYN,302584157,HVAC,04/23/2020 12:00:00 PM,04/21/2020 12:46:45 PM,COMPLETED
PS121Q,QUEENS,421101532,MASONRY,04/09/2020 05:30:00 PM,03/15/2020 07:57:39 PM,CANCELLED
PS121Q,QUEENS,421101532,MASONRY,04/16/2020 05:30:00 PM,03/15/2020 08:01:28 PM,CANCELLED
PS121Q,QUEENS,421101532,MASONRY,04/23/2020 03:00:00 PM,03/15/2020 07:59:33 PM,CANCELLED
PS121Q,QUEENS,421101532,MASONRY,04/30/2020 03:00:00 PM,03/15/2020 08:00:40 PM,CANCELLED
PS121Q,QUEENS,421101532,ROOFING,04/02/2020 12:00:00 PM,03/15/2020 08:09:20 PM,CANCELLED
PS121Q,QUEENS,421101532,ROOFING,04/09/2020 12:00:00 PM,03/15/2020 08:10:12 PM,CANCELLED
PS121Q,QUEENS,421101532,ROOFING,04/16/2020 05:30:00 PM,03/15/2020 08:11:13 PM,CANCELLED
PS122Q,QUEENS,421100766,FINALCONSTRUCTION,04/17/2020 10:00:00 AM,02/28/2020 07:20:51 AM,SCHEDULED
PS122Q,QUEENS,421100766,PAASSEMBLY,04/09/2020 10:00:00 AM,02/28/2020 07:24:37 AM,SCHEDULED
PS123M,MANHATTAN,104212264,FINALCONSTRUCTION,04/23/2020 01:00:00 PM,04/22/2020 02:00:07 PM,COMPLETED
PS123M,MANHATTAN,104212629,ARCHITECTURAL,04/14/2020 08:00:00 AM,03/26/2020 05:59:26 PM,CANCELLED
PS124K,BROOKLYN,302574676,ARCHITECTURAL,04/03/2020 10:00:00 AM,03/20/2020 12:46:06 PM,CANCELLED
PS124Q,QUEENS,421107769,BOILER,04/01/2020 10:00:00 AM,03/31/2020 11:05:13 AM,COMPLETED
PS125M,MANHATTAN,103650069,MASONRY,04/06/2020 06:00:00 PM,03/05/2020 02:19:52 PM,CANCELLED
PS125M,MANHATTAN,103650069,MASONRY,04/10/2020 03:00:00 PM,03/05/2020 02:22:10 PM,CANCELLED
PS125M,MANHATTAN,103650069,MASONRY,04/16/2020 06:00:00 PM,03/05/2020 02:24:29 PM,CANCELLED
PS125M,MANHATTAN,103650069,MASONRY,04/23/2020 06:00:00 PM,03/05/2020 02:26:22 PM,CANCELLED
PS125M,MANHATTAN,103650069,MASONRY,04/30/2020 06:00:00 PM,03/05/2020 02:27:56 PM,CANCELLED
PS125M,MANHATTAN,103650069,ROOFING,04/10/2020 03:00:00 PM,03/05/2020 02:22:52 PM,CANCELLED
PS125M,MANHATTAN,103650069,ROOFING,04/13/2020 06:00:00 PM,03/05/2020 02:21:00 PM,CANCELLED
PS125M,MANHATTAN,103650069,ROOFING,04/16/2020 06:00:00 PM,03/05/2020 02:25:32 PM,CANCELLED
PS125M,MANHATTAN,103650069,ROOFING,04/23/2020 06:00:00 PM,03/05/2020 02:27:05 PM,CANCELLED
PS125M,MANHATTAN,103650069,ROOFING,04/30/2020 06:00:00 PM,03/05/2020 02:28:40 PM,CANCELLED
PS127K,BROOKLYN,302575194,HVAC,04/22/2020 12:00:00 PM,04/20/2020 04:57:54 PM,COMPLETED
PS127K,BROOKLYN,302575194,HVAC,04/23/2020 09:00:00 AM,04/20/2020 04:59:22 PM,COMPLETED
PS127K,BROOKLYN,302575194,HVAC,04/30/2020 09:00:00 AM,04/29/2020 10:00:08 AM,ASSIGNED
PS127K,BROOKLYN,302575194,HVACSYSTEMSTESTING,04/30/2020 09:00:00 AM,04/29/2020 12:31:21 PM,SCHEDULED
PS127K,BROOKLYN,302575194,PLUMBING,04/06/2020 08:00:00 AM,02/24/2020 01:57:11 PM,CANCELLED
PS127K,BROOKLYN,302575194,PLUMBING,04/06/2020 08:00:00 AM,03/24/2020 11:52:16 AM,CANCELLED
PS127K,BROOKLYN,302575194,PLUMBING,04/13/2020 08:00:00 AM,03/24/2020 11:57:00 AM,CANCELLED
PS127K,BROOKLYN,302575194,SPRINKLERSTANDPIPE,04/06/2020 09:00:00 AM,02/24/2020 02:05:11 PM,CANCELLED
PS127K,BROOKLYN,302575194,SPRINKLERSTANDPIPE,04/06/2020 09:00:00 AM,03/24/2020 11:54:46 AM,CANCELLED
PS127K,BROOKLYN,302575194,SPRINKLERSTANDPIPE,04/13/2020 09:00:00 AM,02/24/2020 02:06:21 PM,CANCELLED
PS127K,BROOKLYN,302575194,SPRINKLERSTANDPIPE,04/13/2020 09:00:00 AM,03/24/2020 12:00:29 PM,CANCELLED
PS127K,BROOKLYN,302575194,WINDOW,04/08/2020 09:00:00 AM,04/08/2020 07:52:47 AM,COMPLETED
PS129Q,QUEENS,421105440,HVAC,04/24/2020 07:00:00 AM,03/26/2020 03:01:55 PM,CANCELLED
PS129Q,QUEENS,421106172,ARCHITECTURAL,04/02/2020 09:30:00 AM,03/26/2020 02:32:41 PM,CANCELLED
PS129Q,QUEENS,421106172,ARCHITECTURAL,04/09/2020 09:30:00 AM,03/26/2020 02:33:23 PM,CANCELLED
PS129Q,QUEENS,421106172,ARCHITECTURAL,04/16/2020 09:30:00 AM,03/26/2020 02:34:03 PM,CANCELLED
PS129Q,QUEENS,421106172,ARCHITECTURAL,04/23/2020 09:30:00 AM,03/26/2020 02:34:41 PM,CANCELLED
PS129Q,QUEENS,421106172,ARCHITECTURAL,04/30/2020 09:30:00 AM,03/26/2020 02:35:54 PM,CANCELLED
PS129Q,QUEENS,421106172,FINALCONSTRUCTION,04/24/2020 09:00:00 AM,03/26/2020 03:07:40 PM,SCHEDULED
